GlobalID,EntryID,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,FiringPoint_X,FiringPoint_Y,FiringPoint_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,HandL_X,HandL_Y,HandL_Z,HandR_X,HandR_Y,HandR_Z,Head_X,Head_Y,Head_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,Player_X,Player_Y,Player_Z,PlayerImage_X,PlayerImage_Y,PlayerImage_Z,PlayerTransformEffect_X,PlayerTransformEffect_Y,PlayerTransformEffect_Z,Raft_X,Raft_Y,Raft_Z,RaftBack_X,RaftBack_Y,RaftBack_Z,SpineBase_X,SpineBase_Y,SpineBase_Z,FiringPoint_RotX,FiringPoint_RotY,FiringPoint_RotZ,FiringPoint_RotW,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
5192,08062025071104001,-4.044827,3.931333,-0.05634238,2.64794,3.915608,-0.06694239,11.184,0.63,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-6.588011,3.689729,-0.04584238,5.663911,3.580885,-0.05614239,-0.5384923,6.788461,-0.05004239,-1.214882,-2.123057,-0.06734239,0.442046,-1.813562,-0.06744239,-4.5,-1.489855,-0.01000048,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.4402669,0.5655923,-0.05814238,0,0,0,1,0,0,0,0,0,0
5193,08062025071104181,-4.016418,3.796439,-0.05544239,2.54794,3.754114,-0.06714238,11.184,0.63,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-6.525598,3.235128,-0.04454238,5.221388,3.085369,-0.05614239,-0.5221648,6.784338,-0.04844238,-1.151985,-2.106177,-0.06764239,0.7087809,-2.046736,-0.06564239,-4.5,-1.225381,-0.01000072,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.4063523,0.5549314,-0.05964239,0,0,0,1,0,0,0,0,0,0
5194,08062025071104390,-3.559807,3.262709,-0.05784239,2.461367,3.098427,-0.06724238,11.184,0.63,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-6.024933,1.458323,-0.04144238,4.786547,1.37491,-0.05834239,-0.3379483,6.774769,-0.04774239,-1.082294,-2.204629,-0.07164238,0.9885491,-2.208073,-0.06534238,-4.5,-1.030495,-0.01000024,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.2274317,0.5002558,-0.05904239,0,0,0,1,0,0,0,0,0,0
5195,08062025071104596,-2.678982,2.947274,-0.06084238,2.758939,2.545052,-0.06674239,11.184,0.63,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-4.735222,0.7813351,-0.04754239,4.363928,0.3577952,-0.06254238,0.6367741,6.811581,-0.04464238,-0.7613621,-2.288142,-0.07054238,1.349027,-2.311891,-0.06774238,-4.5,-0.9655147,-0.009999761,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.3294282,0.3592222,-0.05604238,0,0,0,1,0,0,0,0,0,0
5196,08062025071104785,-2.019461,2.874283,-0.06174238,3.079411,2.433573,-0.06754239,11.184,0.63,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.839598,0.6443055,-0.05224239,4.269703,-0.002317905,-0.06184239,1.307324,6.846037,-0.04224238,-0.5579608,-2.275995,-0.06634238,1.637449,-2.332991,-0.06864239,-4.5,-1.009166,-0.01,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.7600177,0.37027,-0.05574239,0,0,0,1,0,0,0,0,0,0
5197,08062025071104995,-1.148368,2.749283,-0.06414239,3.371154,2.240071,-0.06594238,11.184,0.63,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.489235,0.318414,-0.05744239,3.822738,-0.3499763,-0.05884239,1.966953,6.846027,-0.04074239,-0.24433,-2.380461,-0.06344238,1.907194,-2.337047,-0.06834239,-4.5,-1.175101,-0.009999761,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,1.161517,0.3542223,-0.05484239,0,0,0,1,0,0,0,0,0,0
5198,08062025071105181,-0.9161671,2.593836,-0.06414239,3.430892,2.138849,-0.06464238,11.184,0.63,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.026255,0.04923248,-0.05904239,3.937891,-0.5689185,-0.05594239,2.085447,6.836455,-0.04034238,-0.008494624,-2.413698,-0.06564239,1.948529,-2.361135,-0.06804238,-4.5,-1.443769,-0.01000048,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,1.304463,0.3013444,-0.05384238,0,0,0,1,0,0,0,0,0,0
5199,08062025071105392,-0.8469973,2.516746,-0.06444238,3.415254,2.090975,-0.06394239,11.184,0.63,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-1.749471,-0.1052933,-0.05894238,3.910229,-0.5592411,-0.05674239,2.022349,6.832172,-0.04144238,0.04222559,-2.372625,-0.06694239,1.973307,-2.403815,-0.06724238,-4.5,-1.771132,-0.01,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,1.315166,0.2813711,-0.05374238,0,0,0,1,0,0,0,0,0,0
5200,08062025071105587,-0.8425197,2.490892,-0.06494237,3.400666,2.092751,-0.06334239,11.184,0.63,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-1.706852,-0.08821464,-0.05964239,3.858255,-0.5557964,-0.05694238,1.952532,6.828256,-0.04144238,0.03444361,-2.369067,-0.06724238,1.965712,-2.403345,-0.06734239,-4.5,-2.069823,-0.01000048,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,1.290239,0.2788534,-0.05394239,0,0,0,1,0,0,0,0,0,0
5201,08062025071105811,-0.8916333,2.466277,-0.06634238,3.291176,2.093223,-0.06304239,11.184,0.63,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-1.779052,-0.04562235,-0.06184239,3.661524,-0.5761013,-0.05574239,1.741481,6.828645,-0.04084239,-0.08721867,-2.361474,-0.06574239,1.921608,-2.403639,-0.06854238,-4.5,-2.36552,-0.01000072,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,1.154929,0.293689,-0.05554238,0,0,0,1,0,0,0,0,0,0
5202,08062025071105993,-1.016501,2.482257,-0.06794238,3.199872,2.129494,-0.06164239,11.184,0.63,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.027051,0.008058071,-0.06424238,3.489673,-0.5769436,-0.05634238,1.387843,6.803653,-0.03974238,-0.4236535,-2.371065,-0.06424238,1.780493,-2.371567,-0.06884238,-4.5,-2.573446,-0.01000048,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.9146446,0.3354568,-0.05734239,0,0,0,1,0,0,0,0,0,0
5203,08062025071106199,-2.255966,2.452227,-0.06604238,2.433012,2.295314,-0.06304239,11.184,0.63,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.85886,0.1688197,-0.06404239,2.891201,-0.2950301,-0.05874238,0.03695735,6.772274,-0.03964239,-0.8524085,-2.437977,-0.06884238,1.439818,-2.386552,-0.06654239,-4.5,-2.622375,-0.01000095,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.3212484,0.2682407,-0.05594239,0,0,0,1,0,0,0,0,0,0
5204,08062025071106389,-3.100743,2.439595,-0.06534238,1.757297,2.326729,-0.06314239,7.622266,-1.127411,2.38E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-4.98447,0.3166242,-0.06364238,2.212163,-0.1460152,-0.06004239,-0.8819998,6.756996,-0.03854239,-1.170131,-2.452471,-0.06884238,1.019503,-2.373297,-0.06564239,-4.5,-2.571053,-0.01000095,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.1910717,0.2603848,-0.05634238,0,0,0,1,0,0,0,0,0,0
5205,08062025071106599,-3.309097,2.368671,-0.06384239,1.334303,2.313029,-0.06334239,7.225873,-1.346,-9.54E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-4.612002,-0.1533387,-0.06134238,1.663885,-0.1760058,-0.05924238,-1.262158,6.765749,-0.03754239,-1.384811,-2.445455,-0.06854238,0.7105973,-2.306914,-0.06714238,-4.5,-2.350349,-0.01000072,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.4807773,0.2840884,-0.05624239,0,0,0,1,0,0,0,0,0,0
5206,08062025071106783,-3.022451,2.128207,-0.06314239,1.255272,2.288513,-0.06374238,6.831618,-1.563057,-7.15E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.444302,-0.460407,-0.06084238,1.723289,-0.2507777,-0.05814238,-1.233343,6.768919,-0.03684239,-1.48656,-2.467392,-0.06794238,0.5914318,-2.305996,-0.06644239,-4.5,-2.034811,-0.01000095,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.5814751,0.2641723,-0.05504239,0,0,0,1,0,0,0,0,0,0
5207,08062025071106987,-2.725216,2.094584,-0.06214239,1.513609,2.231185,-0.06504239,6.434882,-1.75976,-9.54E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.101094,-0.4594135,-0.05784239,2.112864,-0.2947998,-0.05844239,-0.697755,6.784938,-0.03774239,-1.384085,-2.510936,-0.06764239,0.7073036,-2.376451,-0.06164239,-4.5,-1.687187,-0.01000048,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.422886,0.2316835,-0.05294238,0,0,0,1,0,0,0,0,0,0
5208,08062025071107186,-2.47027,2.186879,-0.06184239,1.860939,2.23248,-0.06514238,6.092171,-1.887493,-7.15E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.051906,-0.3757365,-0.05704238,2.480305,-0.3112259,-0.05874238,-0.1788528,6.801689,-0.03844239,-1.20859,-2.535847,-0.06644239,0.8249874,-2.427883,-0.06564239,-4.5,-1.403156,-0.009999761,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.1680253,0.2111888,-0.05264239,0,0,0,1,0,0,0,0,0,0
5209,08062025071107382,-1.718714,2.305961,-0.06294239,2.463827,2.185407,-0.06464238,5.651618,-2.03844,-9.54E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.288809,-0.1938841,-0.05924238,3.191081,-0.37187,-0.05694238,0.7415365,6.844515,-0.03924239,-0.9526673,-2.465527,-0.06504239,1.109113,-2.453809,-0.06784238,-4.5,-1.10127,-0.01,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.2999104,0.2181704,-0.05374238,0,0,0,1,0,0,0,0,0,0
5210,08062025071107589,-1.397718,2.371118,-0.06404239,2.752843,2.155237,-0.06394239,5.244432,-2.126173,-7.15E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-1.951504,-0.1066325,-0.06104239,3.435996,-0.384681,-0.05604238,1.081021,6.859466,-0.03914238,-0.8405626,-2.435186,-0.06414239,1.215947,-2.446702,-0.06754239,-4.5,-0.9415145,-0.01,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.4598038,0.2446728,-0.05394239,0,0,0,1,0,0,0,0,0,0
5211,08062025071107792,-1.368684,2.390895,-0.06424238,2.802254,2.13839,-0.06344238,4.814025,-2.080991,-7.15E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.052376,-0.1024911,-0.06014239,3.399984,-0.4141955,-0.05644238,1.145519,6.857782,-0.03904239,-0.8083717,-2.440459,-0.06444238,1.231993,-2.44696,-0.06684238,-4.5,-0.9114425,-0.009999761,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.4881434,0.2497449,-0.05344239,0,0,0,1,0,0,0,0,0,0
5212,08062025071107993,-1.617542,2.331921,-0.06384239,2.550963,2.140079,-0.06284238,4.400048,-2.029092,-4.77E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.355946,-0.1904361,-0.05874238,3.010428,-0.3807654,-0.05754238,0.8404609,6.848653,-0.04074239,-0.8274299,-2.48643,-0.06464238,1.198087,-2.473515,-0.06674239,-4.5,-1.015187,-0.01000048,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.4023488,0.2239439,-0.05334239,0,0,0,1,0,0,0,0,0,0
5213,08062025071108196,-2.221208,2.19964,-0.06414239,1.923234,2.171358,-0.06154238,4.133093,-1.845052,-2.38E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.876667,-0.2884824,-0.05924238,2.322677,-0.2892215,-0.05614239,-0.05571436,6.834199,-0.04034238,-1.074478,-2.553365,-0.06614238,0.9055007,-2.488857,-0.06534238,-4.5,-1.234244,-0.01000024,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.08113493,0.1702363,-0.05364238,0,0,0,1,0,0,0,0,0,0
5214,08062025071108384,-2.539378,2.162091,-0.06444238,1.587325,2.158821,-0.06124239,4.114107,-1.618799,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.232906,-0.3130467,-0.06004239,1.922341,-0.2859392,-0.05504239,-0.5049466,6.823065,-0.03974238,-1.216878,-2.558136,-0.06614238,0.7752561,-2.494976,-0.06534238,-4.5,-1.483926,-0.01,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.3308891,0.1601362,-0.05354239,0,0,0,1,0,0,0,0,0,0
5215,08062025071108593,-2.812659,2.141753,-0.06424238,1.309653,2.124492,-0.06094239,4.089812,-1.287354,0,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.490568,-0.3268521,-0.06024239,1.572895,-0.2848186,-0.05434239,-0.8471793,6.814764,-0.03984239,-1.358335,-2.568792,-0.06684238,0.6486986,-2.493417,-0.06454238,-4.5,-1.850484,-0.01000024,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.5321791,0.1580329,-0.05384238,0,0,0,1,0,0,0,0,0,0
5216,08062025071108803,-3.161615,2.08434,-0.06224238,0.9777979,2.093715,-0.06144239,4.068212,-0.9540704,-2.38E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.746686,-0.4739952,-0.05744239,1.25775,-0.3052073,-0.05564239,-1.255616,6.808156,-0.03964239,-1.593543,-2.616644,-0.06514238,0.3996328,-2.511172,-0.06404239,-4.5,-2.212745,-0.01000072,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.8308467,0.1315384,-0.05274238,0,0,0,1,0,0,0,0,0,0
5217,08062025071108984,-3.278928,2.054317,-0.06064238,0.9029179,2.099629,-0.06264238,4.051723,-0.6690977,-4.77E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.804833,-0.573267,-0.05524239,1.29203,-0.3234477,-0.05614239,-1.348145,6.806591,-0.03904239,-1.628676,-2.653557,-0.06434238,0.3245668,-2.532529,-0.06354238,-4.5,-2.500254,-0.01000072,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.9036136,0.1083026,-0.05204238,0,0,0,1,0,0,0,0,0,0
5218,08062025071109179,-3.290035,2.03894,-0.05974239,0.8878648,2.103225,-0.06364238,4.049356,-0.4825217,-4.77E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.741828,-0.6044106,-0.05414238,1.301441,-0.3198917,-0.05744239,-1.348443,6.807852,-0.03824239,-1.6432,-2.680206,-0.06544238,0.3214111,-2.545175,-0.06284238,-4.5,-2.668284,-0.01000048,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.905981,0.09351969,-0.05124239,0,0,0,1,0,0,0,0,0,0
5219,08062025071109390,-3.211192,2.020544,-0.05934239,0.9519767,2.116624,-0.06394239,4.060662,-0.4147416,-7.15E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.587443,-0.6040273,-0.05434239,1.413298,-0.344305,-0.05664239,-1.253349,6.813932,-0.03854239,-1.60342,-2.706824,-0.06444238,0.3703489,-2.561445,-0.06284238,-4.5,-2.679206,-0.01000072,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.8384631,0.07844806,-0.05034238,0,0,0,1,0,0,0,0,0,0
5220,08062025071109593,-2.955544,1.99449,-0.05914238,1.197428,2.152503,-0.06304239,4.084204,-0.4559243,-4.77E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.284861,-0.5834596,-0.05454239,1.749895,-0.3605218,-0.05464238,-0.9722974,6.822312,-0.03854239,-1.502967,-3.190078,-0.07114238,0.4957038,-2.610503,-0.06344238,-4.5,-2.556431,-0.01000072,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.6590469,0.05661035,-0.04934238,0,0,0,1,0,0,0,0,0,0
5221,08062025071109783,-2.794361,1.985554,-0.05944238,1.355237,2.164629,-0.06274238,4.113028,-0.593537,-2.38E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-3.105511,-0.5783858,-0.05424239,1.911587,-0.3768466,-0.05514238,-0.7495987,6.825923,-0.03904239,-1.388143,-3.22045,-0.06784238,0.606807,-2.627965,-0.06224238,-4.5,-2.33361,-0.01000072,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.5196296,0.03951621,-0.04894238,0,0,0,1,0,0,0,0,0,0
5222,08062025071109989,-2.622998,1.99433,-0.05844239,1.532128,2.157598,-0.06324238,4.149821,-0.8717974,-4.77E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.94851,-0.570302,-0.05374238,2.048187,-0.3866191,-0.05594239,-0.4691467,6.827907,-0.03894239,-1.300006,-3.247486,-0.06974238,0.6953125,-2.637085,-0.06354238,-4.5,-1.979277,-0.01,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.3382314,0.02236462,-0.04824239,0,0,0,1,0,0,0,0,0,0
5223,08062025071110196,-2.529871,2.016923,-0.05824238,1.638193,2.144488,-0.06344238,4.179975,-1.222571,-2.38E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.848904,-0.5675211,-0.05384238,2.144003,-0.4095957,-0.05644238,-0.2991197,6.82369,-0.03874239,-1.250761,-3.256392,-0.06964238,0.7480118,-2.634241,-0.06424238,-4.5,-1.600805,-0.01000024,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.2294509,0.01914048,-0.04814238,0,0,0,1,0,0,0,0,0,0
5224,08062025071110399,-2.46588,2.024398,-0.05854239,1.700758,2.137214,-0.06314239,4.195803,-1.578893,-4.77E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.768003,-0.5683894,-0.05354239,2.206142,-0.4031239,-0.05654239,-0.1882675,6.818752,-0.03814239,-1.216905,-3.258922,-0.06964238,0.7937599,-2.629916,-0.06414239,-4.5,-1.265049,-0.009999761,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.1622202,0.02147794,-0.04864239,0,0,0,1,0,0,0,0,0,0
5225,08062025071110583,-2.428742,2.031721,-0.05834239,1.73842,2.131746,-0.06334239,4.197621,-1.902102,-4.77E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.742626,-0.5684264,-0.05324238,2.23372,-0.4020948,-0.05624239,-0.1232255,6.817378,-0.03814239,-1.202421,-3.268091,-0.07094239,0.8190194,-2.629272,-0.06384239,-4.5,-0.9957497,-0.01000024,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.1209282,0.01826334,-0.04854238,0,0,0,1,0,0,0,0,0,0
5226,08062025071110805,-2.415099,2.036776,-0.05824238,1.762039,2.126023,-0.06294239,4.18452,-2.108881,-7.15E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.740473,-0.5722721,-0.05314239,2.245074,-0.406271,-0.05594239,-0.08617033,6.813946,-0.03784238,-1.185511,-3.279101,-0.06944238,0.8275678,-2.637426,-0.06344238,-4.5,-0.85953,-0.01000048,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.09849775,0.01177335,-0.04814238,0,0,0,1,0,0,0,0,0,0
5227,08062025071110993,-2.409275,2.038534,-0.05834239,1.771202,2.12106,-0.06304239,4.167236,-2.163496,-4.77E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.740888,-0.5741303,-0.05304239,2.242537,-0.4401717,-0.05594239,-0.06823505,6.813157,-0.03774239,-1.174862,-3.285531,-0.06814238,0.8352255,-2.64809,-0.06364238,-4.5,-0.8612831,-0.009999761,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.09103902,0.006394386,-0.04814238,0,0,0,1,0,0,0,0,0,0
5228,08062025071111199,-2.405739,2.039377,-0.05824238,1.77384,2.11704,-0.06274238,4.145733,-2.069864,-9.54E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.739582,-0.580066,-0.05324238,2.233377,-0.4486783,-0.05564239,-0.06131547,6.811318,-0.03764239,-1.179337,-3.289325,-0.06984238,0.8394606,-2.658614,-0.06424238,-4.5,-1.000758,-0.01000024,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.08806412,0.003359556,-0.04804239,0,0,0,1,0,0,0,0,0,0
5229,08062025071111385,-2.408218,2.043159,-0.05844239,1.772273,2.115711,-0.06274238,4.123897,-1.833328,-2.38E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.741473,-0.5620689,-0.05284239,2.221975,-0.4197636,-0.05564239,-0.05198839,6.809509,-0.03744238,-1.187843,-3.295197,-0.07034239,0.8789063,-2.674675,-0.06334239,-4.5,-1.267104,-0.01000024,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.0891085,0.003274202,-0.04854238,0,0,0,1,0,0,0,0,0,0
5230,08062025071111601,-2.397737,2.100557,-0.05734239,1.833248,2.185327,-0.06464238,4.101954,-1.495729,-2.38E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.726829,-0.5293527,-0.05264239,2.743745,-0.2747459,-0.05704238,0.125078,6.81206,-0.03754239,-1.174101,-3.256585,-0.07044238,1.12265,-2.693202,-0.06204238,-4.5,-1.63556,-0.01000024,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.001816361,0.07021999,-0.04994239,0,0,0,1,0,0,0,0,0,0
5231,08062025071111790,-2.218216,2.175319,-0.05684238,2.236478,2.262823,-0.06554238,4.084906,-1.190033,-2.38E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.545819,-0.494755,-0.05264239,3.596692,-0.1812787,-0.05934239,0.536056,6.817873,-0.03814239,-1.096186,-3.205023,-0.07244238,1.09849,-2.585196,-0.06714238,-4.5,-1.96584,-0.01000024,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.1731245,0.1033735,-0.05044239,0,0,0,1,0,0,0,0,0,0
5232,08062025071111999,-1.719894,2.22098,-0.05694238,2.595401,2.251573,-0.06644239,4.067262,-0.8368789,-2.38E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-1.938594,-0.444592,-0.05294238,3.772468,-0.165133,-0.06074239,1.08555,6.824312,-0.03874239,-0.7849562,-2.658885,-0.06454238,1.217486,-2.502927,-0.06724238,-4.5,-2.342023,-0.01000095,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.4699809,0.141412,-0.05144239,0,0,0,1,0,0,0,0,0,0
5233,08062025071112187,-1.352489,2.28933,-0.05804238,2.716501,2.169275,-0.06574239,4.05444,-0.545996,-9.54E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-1.526698,-0.3957889,-0.05324238,3.256083,-0.3763978,-0.06034238,1.449869,6.817267,-0.03894239,-0.6688136,-2.639865,-0.06294239,1.276488,-2.454457,-0.06764239,-4.5,-2.627687,-0.01000024,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.6586191,0.159523,-0.05224239,0,0,0,1,0,0,0,0,0,0
5234,08062025071112393,-1.256546,2.304479,-0.05904239,2.721162,2.228199,-0.06344238,4.115398,-0.3806065,-1.19E-06,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-1.590178,-0.3664627,-0.05374238,2.512502,-0.3462169,-0.05914238,1.550008,6.815485,-0.03824239,-0.6296799,-2.626204,-0.06304239,1.294114,-2.464034,-0.06794238,-4.5,-2.757903,-0.01000048,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.7655391,0.168319,-0.05254238,0,0,0,1,0,0,0,0,0,0
5235,08062025071114318,-2.115479,2.03087,-0.05824238,2.022981,2.076504,-0.05974239,4.06795,-0.3358448,-7.15E-07,-0.9821942,-3.545928,-0.08724238,0.8671818,-3.178993,-0.1364424,-2.199939,-0.5998175,-0.05464238,2.093908,-0.659476,-0.05394239,0.3007784,6.824821,-0.03614238,-1.092547,-3.226671,-0.06924239,1.054487,-2.7068,-0.06684238,-4.5,-2.748303,-0.01000048,0,2.407399,0.04805761,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.0557884,0.002684832,-0.05034238,0,0,0,1,0,0,0,0,0,0
5236,08062025071116321,-3.508308,-1.063739,-0.02709183,3.379297,-0.8518007,-0.02939183,4.094545,-0.4363657,-2.38E-07,-0.6398751,-1.691417,-0.06919183,0.6008844,-1.713449,-0.05149183,-2.081442,-2.372184,-0.04459183,1.80653,-2.371069,-0.04389183,0.1263428,1.069489,0.003408164,-1.457348,-3.100385,-0.05299184,1.385577,-3.112113,-0.05459183,-4.5,-2.553515,-0.01000048,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.4869684,-0.6946673,-0.00149183,0,0,0,1,0,0,0,0,0,0
