GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,Sphere 1_X,Sphere 1_Y,Sphere 1_Z,Sphere 2_X,Sphere 2_Y,Sphere 2_Z,Sphere 3_X,Sphere 3_Y,Sphere 3_Z,Sphere 4_X,Sphere 4_Y,Sphere 4_Z,Sphere 5_X,Sphere 5_Y,Sphere 5_Z,Sphere 6_X,Sphere 6_Y,Sphere 6_Z,Sphere 7_X,Sphere 7_Y,Sphere 7_Z,Sphere 8_X,Sphere 8_Y,Sphere 8_Z,Sphere 9_X,Sphere 9_Y,Sphere 9_Z,Sphere 10_X,Sphere 10_Y,Sphere 10_Z,Sphere 11_X,Sphere 11_Y,Sphere 11_Z,Sphere 12_X,Sphere 12_Y,Sphere 12_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
351,09182024054102777,5.791088,2.553636,-3.816146,5.787992,2.430992,-3.763589,5.780041,2.049049,-3.629708,5.766068,1.519388,-3.485103,5.787992,2.430992,-3.763589,5.787992,2.430992,-3.763589,5.766068,1.519388,-3.485103,5.766068,1.519388,-3.485103,6.10858,2.314323,-3.655259,6.295713,1.82523,-3.288052,6.333162,1.346345,-3.216432,6.398861,1.262751,-3.314826,6.333162,1.346345,-3.216432,5.477295,2.412702,-3.621688,5.308815,2.149772,-3.070306,5.28379,1.886919,-2.6452,5.256124,1.786492,-2.547048,5.28379,1.886919,-2.6452,5.89699,1.513896,-3.542979,6.180279,1.077487,-4.079839,6.14917,0.1124468,-3.82759,5.632428,1.530983,-3.554498,5.374599,1.129524,-4.114918,5.355452,0.1637114,-3.862149,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
352,09182024054103267,5.847341,2.541941,-3.838369,5.840448,2.416896,-3.798315,5.823639,2.027839,-3.697341,5.803761,1.489058,-3.590603,5.840448,2.416896,-3.798315,5.840448,2.416896,-3.798315,5.803761,1.489058,-3.590603,5.803761,1.489058,-3.590603,6.16931,2.288708,-3.675297,6.308029,1.792177,-3.35199,6.426908,1.298246,-3.31327,6.441569,1.219649,-3.429579,6.426908,1.298246,-3.31327,5.519284,2.381893,-3.666767,5.343544,2.100592,-3.1632,5.286547,1.867887,-2.740298,5.284717,1.813745,-2.715467,5.286547,1.867887,-2.740298,5.932462,1.485158,-3.649897,6.212621,1.118789,-4.235223,6.109126,0.3203841,-4.134561,5.67051,1.500062,-3.659234,5.413591,1.164252,-4.263703,5.461247,0.3572468,-4.157653,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
353,09182024054103774,5.917357,2.526613,-3.847422,5.903362,2.402641,-3.815252,5.864488,2.01637,-3.731508,5.824056,1.481398,-3.641521,5.903362,2.402641,-3.815252,5.903362,2.402641,-3.815252,5.824056,1.481398,-3.641521,5.824056,1.481398,-3.641521,6.231908,2.2539,-3.68878,6.330551,1.761888,-3.385376,6.401507,1.301455,-3.258705,6.453416,1.206177,-3.43987,6.401507,1.301455,-3.258705,5.589736,2.364676,-3.672653,5.361411,2.035403,-3.251239,5.213638,1.693952,-2.956004,5.161005,1.581296,-2.860142,5.213638,1.693952,-2.956004,5.943953,1.472573,-3.711372,6.16004,1.43058,-4.452306,5.931841,0.7439799,-4.788302,5.702075,1.498454,-3.702955,5.424134,1.509322,-4.426699,5.510251,0.7890906,-4.773633,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
354,09182024054104257,5.936078,2.524671,-3.829497,5.922759,2.400082,-3.80329,5.879986,2.013421,-3.733919,5.827815,1.478656,-3.649944,5.922759,2.400082,-3.80329,5.922759,2.400082,-3.80329,5.827815,1.478656,-3.649944,5.827815,1.478656,-3.649944,6.247954,2.246462,-3.675387,6.343629,1.766564,-3.380942,6.389197,1.293196,-3.314425,6.436966,1.214497,-3.444006,6.389197,1.293196,-3.314425,5.598313,2.351557,-3.666697,5.336145,1.975415,-3.366316,5.245686,1.45786,-3.503531,5.237748,1.39877,-3.496482,5.245686,1.45786,-3.503531,5.943924,1.46797,-3.714698,6.1432,1.078606,-4.412009,6.075414,0.1963094,-4.897848,5.708105,1.497555,-3.710852,5.410698,1.1705,-4.400064,5.282016,0.2958429,-4.88491,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
355,09182024054104804,5.907975,2.526752,-3.827574,5.898163,2.401164,-3.797626,5.863339,2.011901,-3.722583,5.8102,1.474454,-3.632991,5.898163,2.401164,-3.797626,5.898163,2.401164,-3.797626,5.8102,1.474454,-3.632991,5.8102,1.474454,-3.632991,6.220292,2.256804,-3.667906,6.344219,1.767537,-3.367707,6.401703,1.299043,-3.276989,6.424884,1.228197,-3.436072,6.401703,1.299043,-3.276989,5.56986,2.342772,-3.678457,5.331423,1.936265,-3.402215,5.205825,1.453968,-3.469873,5.188245,1.312131,-3.488589,5.205825,1.453968,-3.469873,5.931489,1.463973,-3.693863,6.310652,1.295695,-4.295183,6.188329,0.5224282,-4.26976,5.683351,1.493076,-3.697247,5.3003,1.414195,-4.308961,5.270772,0.6300443,-4.282272,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
356,09182024054105281,5.89579,2.524383,-3.832531,5.885833,2.399511,-3.798443,5.847779,2.010255,-3.712618,5.78433,1.4741,-3.600712,5.885833,2.399511,-3.798443,5.885833,2.399511,-3.798443,5.78433,1.4741,-3.600712,5.78433,1.4741,-3.600712,6.206004,2.261075,-3.674374,6.350019,1.762358,-3.366291,6.394981,1.272841,-3.355381,6.410646,1.217764,-3.454108,6.394981,1.272841,-3.355381,5.563974,2.335953,-3.675822,5.354774,1.910434,-3.384052,5.205695,1.447818,-3.404912,5.138331,1.287356,-3.42938,5.205695,1.447818,-3.404912,5.911733,1.461292,-3.667414,6.186322,1.140013,-4.300539,6.238489,0.252614,-4.799694,5.652878,1.495179,-3.660989,5.278165,1.258902,-4.277997,4.985836,0.4166028,-4.768601,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
357,09182024054105785,5.888903,2.52338,-3.835279,5.879148,2.398381,-3.79984,5.842692,2.009283,-3.709991,5.785951,1.471216,-3.601099,5.879148,2.398381,-3.79984,5.879148,2.398381,-3.79984,5.785951,1.471216,-3.601099,5.785951,1.471216,-3.601099,6.198443,2.264414,-3.678553,6.352223,1.756919,-3.365695,6.405063,1.265459,-3.396016,6.407835,1.213433,-3.473976,6.405063,1.265459,-3.396016,5.559644,2.33372,-3.672134,5.360307,1.896083,-3.377487,5.229956,1.424197,-3.398768,5.215453,1.322734,-3.395091,5.229956,1.424197,-3.398768,5.912632,1.460564,-3.664882,6.141743,1.135499,-4.298091,5.921673,0.158273,-4.482076,5.655989,1.489103,-3.665906,5.37251,1.221041,-4.301162,5.385833,0.2178601,-4.484214,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
358,09182024054106276,5.884466,2.523005,-3.837916,5.875314,2.397871,-3.802,5.847365,2.008621,-3.715636,5.818408,1.47217,-3.634025,5.875314,2.397871,-3.802,5.875314,2.397871,-3.802,5.818408,1.47217,-3.634025,5.818408,1.47217,-3.634025,6.199512,2.264181,-3.68266,6.354779,1.749764,-3.366334,6.404325,1.261046,-3.408858,6.409292,1.213772,-3.476584,6.404325,1.261046,-3.408858,5.558253,2.333864,-3.667276,5.371454,1.908275,-3.37149,5.146191,1.487498,-3.407592,5.055596,1.353236,-3.415005,5.146191,1.487498,-3.407592,5.935565,1.467753,-3.701096,6.096543,1.351586,-4.605139,5.857119,0.6883108,-5.139212,5.699264,1.482563,-3.695417,5.480828,1.390173,-4.590342,5.61561,0.7034464,-5.133408,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
359,09182024054106757,5.891197,2.522474,-3.835603,5.88291,2.397256,-3.803164,5.862736,2.007933,-3.728405,5.836593,1.469825,-3.651273,5.88291,2.397256,-3.803164,5.88291,2.397256,-3.803164,5.836593,1.469825,-3.651273,5.836593,1.469825,-3.651273,6.213644,2.258363,-3.683971,6.356749,1.750408,-3.363595,6.363192,1.267841,-3.371961,6.412889,1.207132,-3.479954,6.363192,1.267841,-3.371961,5.566016,2.332487,-3.662293,5.377456,1.908971,-3.369063,5.253235,1.439942,-3.397516,5.266647,1.393053,-3.411143,5.253235,1.439942,-3.397516,5.95292,1.466984,-3.711557,6.201348,1.199575,-4.470992,6.263606,0.4467099,-5.045537,5.715456,1.479889,-3.716219,5.479274,1.238814,-4.485168,5.369501,0.4952983,-5.063091,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
360,09182024054107254,5.890617,2.521504,-3.835817,5.882666,2.396138,-3.803379,5.859469,2.006224,-3.723129,5.82102,1.467601,-3.625082,5.882666,2.396138,-3.803379,5.882666,2.396138,-3.803379,5.82102,1.467601,-3.625082,5.82102,1.467601,-3.625082,6.208591,2.262697,-3.68095,6.356162,1.751282,-3.360693,6.38447,1.280429,-3.277337,6.419227,1.210733,-3.468119,6.38447,1.280429,-3.277337,5.562109,2.330756,-3.665305,5.36429,1.888417,-3.378697,5.25237,1.411506,-3.416458,5.224446,1.288572,-3.42189,5.25237,1.411506,-3.416458,5.944846,1.46235,-3.684082,6.320161,1.071981,-4.186525,6.510431,0.06044632,-4.432425,5.691713,1.481451,-3.692214,5.309874,1.148214,-4.218982,5.004252,0.1740975,-4.480813,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
361,09182024054131179,5.85804,2.084177,-1.041539,5.857282,1.96928,-0.9697521,5.852537,1.612692,-0.7752223,5.833632,1.113864,-0.5680656,5.857282,1.96928,-0.9697521,5.857282,1.96928,-0.9697521,5.833632,1.113864,-0.5680656,5.833632,1.113864,-0.5680656,6.173961,1.895787,-0.80774,6.327393,1.455081,-0.4768665,6.367505,0.9967518,-0.6463213,6.406816,0.9727202,-0.668045,6.367505,0.9967518,-0.6463213,5.533021,1.925542,-0.8192062,5.365818,1.530328,-0.4228044,5.369853,1.049101,-0.3203843,5.36258,0.8888129,-0.3401806,5.369853,1.049101,-0.3203843,5.96922,1.112694,-0.6292632,6.145185,0.677699,-1.185702,6.096008,-0.1323811,-0.7556627,5.696271,1.118253,-0.6335795,5.521061,0.6904105,-1.195572,5.505118,-0.1203464,-0.7650068,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
362,09182024054133328,5.832217,2.092054,-1.167336,5.830623,1.966854,-1.116229,5.8303,1.577719,-0.9738493,5.835253,1.04393,-0.7877092,5.830623,1.966854,-1.116229,5.830623,1.966854,-1.116229,5.835253,1.04393,-0.7877092,5.835253,1.04393,-0.7877092,6.152733,1.873065,-0.9754376,6.280412,1.427988,-0.6198266,6.336833,0.9454286,-0.644726,6.372727,0.914977,-0.7249036,6.336833,0.9454286,-0.644726,5.520247,1.901183,-0.9971142,5.38575,1.500012,-0.5990031,5.341383,1.0002,-0.6474178,5.316411,0.9668128,-0.6397119,5.341383,1.0002,-0.6474178,5.965417,1.049839,-0.8419943,6.245215,0.5320382,-1.279011,6.263022,-0.114249,-0.5250063,5.702866,1.044498,-0.8606782,5.528292,0.5174558,-1.330029,5.452263,-0.1307399,-0.5827019,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
363,09182024054133840,5.871038,2.106549,-1.092173,5.866763,1.980147,-1.050578,5.85392,1.586931,-0.9356563,5.839772,1.047202,-0.7826917,5.866763,1.980147,-1.050578,5.866763,1.980147,-1.050578,5.839772,1.047202,-0.7826917,5.839772,1.047202,-0.7826917,6.180261,1.885588,-0.9155815,6.292896,1.436778,-0.580919,6.337827,0.9617212,-0.562433,6.368037,0.9238603,-0.7182312,6.337827,0.9617212,-0.562433,5.540466,1.90653,-0.9479802,5.400069,1.474181,-0.6128337,5.336396,0.9778209,-0.6863713,5.320652,0.9418499,-0.6781847,5.336396,0.9778209,-0.6863713,5.967144,1.052601,-0.8362751,6.211027,0.6460062,-1.188358,6.360402,-0.1588056,-0.5335135,5.710895,1.04808,-0.8567395,5.540815,0.6341822,-1.241881,5.279092,-0.1778824,-0.6198683,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
364,09182024054134356,5.865888,2.10358,-1.059595,5.862677,1.977336,-1.021146,5.851882,1.585298,-0.9180233,5.83481,1.044506,-0.7872465,5.862677,1.977336,-1.021146,5.862677,1.977336,-1.021146,5.83481,1.044506,-0.7872465,5.83481,1.044506,-0.7872465,6.179413,1.881836,-0.8997338,6.299464,1.44018,-0.5618646,6.317767,0.9513062,-0.6296637,6.348204,0.8985162,-0.7349007,6.317767,0.9513062,-0.6296637,5.542884,1.904649,-0.9237032,5.396796,1.456537,-0.5956285,5.337143,0.969122,-0.6563714,5.318542,0.939968,-0.6882913,5.337143,0.969122,-0.6563714,5.960054,1.049092,-0.8408501,6.205828,0.7412225,-1.057947,6.329881,-0.0888797,-0.3948586,5.707237,1.045861,-0.8614659,5.509524,0.7323241,-1.114728,5.25504,-0.1026155,-0.4825065,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
365,09182024054134837,5.849686,2.094685,-1.036808,5.84728,1.969311,-1.000139,5.838713,1.580429,-0.9039333,5.822553,1.043396,-0.7881982,5.84728,1.969311,-1.000139,5.84728,1.969311,-1.000139,5.822553,1.043396,-0.7881982,5.822553,1.043396,-0.7881982,6.1745,1.875568,-0.8901353,6.303421,1.436921,-0.552407,6.326146,0.9363947,-0.6703281,6.356792,0.9063008,-0.7307189,6.326146,0.9363947,-0.6703281,5.540069,1.901456,-0.9133632,5.387277,1.44536,-0.5809162,5.338268,0.9611238,-0.6307423,5.307943,0.9281397,-0.7059546,5.338268,0.9611238,-0.6307423,5.949573,1.045169,-0.843688,6.291419,0.5227792,-1.203439,6.369493,-0.1775886,-0.4696231,5.692717,1.04824,-0.8599038,5.393747,0.5335121,-1.260111,5.19998,-0.1636053,-0.5434561,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
366,09182024054135371,5.823408,2.085149,-1.04987,5.820634,1.960398,-1.009494,5.810822,1.573742,-0.9051387,5.794259,1.040843,-0.7876484,5.820634,1.960398,-1.009494,5.820634,1.960398,-1.009494,5.794259,1.040843,-0.7876484,5.794259,1.040843,-0.7876484,6.158585,1.869375,-0.8942773,6.301551,1.428565,-0.5526536,6.307431,0.9324774,-0.6909089,6.345798,0.896473,-0.7347019,6.307431,0.9324774,-0.6909089,5.520887,1.885777,-0.9133794,5.377782,1.439148,-0.5788217,5.339907,0.9532168,-0.6005588,5.301502,0.9350979,-0.7088912,5.339907,0.9532168,-0.6005588,5.922227,1.038666,-0.8455441,6.263092,0.4791289,-1.251951,6.347573,-0.1896173,-0.4982429,5.665554,1.04973,-0.8569212,5.339747,0.5189292,-1.292879,5.166233,-0.1386962,-0.5506067,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
367,09182024054135832,5.802718,2.24807,-4.402957,5.799284,2.123587,-4.358956,5.788625,1.737812,-4.244107,5.772889,1.206567,-4.114285,5.799284,2.123587,-4.358956,5.799284,2.123587,-4.358956,5.772889,1.206567,-4.114285,5.772889,1.206567,-4.114285,6.137303,2.037435,-4.236159,6.289503,1.59831,-3.88681,6.314232,1.115574,-4.005589,6.349755,1.072486,-4.057397,6.314232,1.115574,-4.005589,5.492755,2.034236,-4.254344,5.360668,1.606892,-3.916507,5.346546,1.119579,-3.92715,5.295177,1.118251,-4.023904,5.346546,1.119579,-3.92715,5.900669,1.203738,-4.172219,6.250969,0.6539251,-4.554302,6.402139,-0.1149199,-3.853857,5.645434,1.216321,-4.183488,5.307242,0.7004511,-4.595971,5.073512,-0.04941809,-3.912519,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
368,09182024054136335,5.795126,2.243943,-4.411409,5.791309,2.11951,-4.366892,5.779769,1.73385,-4.249533,5.763474,1.202872,-4.114779,5.791309,2.11951,-4.366892,5.791309,2.11951,-4.366892,5.763474,1.202872,-4.114779,5.763474,1.202872,-4.114779,6.128281,2.035739,-4.242701,6.282734,1.59761,-3.891954,6.31998,1.116657,-4.021659,6.351381,1.075853,-4.05616,6.31998,1.116657,-4.021659,5.482693,2.025933,-4.25913,5.352561,1.603988,-3.922266,5.343272,1.116499,-3.916616,5.289955,1.124191,-4.015196,5.343272,1.116499,-3.916616,5.89155,1.200074,-4.172224,6.246708,0.6601804,-4.537479,6.312537,0.01049137,-3.77415,5.636115,1.212673,-4.184361,5.294732,0.7071351,-4.582712,5.141589,0.0682463,-3.829787,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
369,09182024054136830,5.796808,2.260477,-4.347334,5.793929,2.135261,-4.311903,5.784675,1.746716,-4.218173,5.770947,1.211978,-4.102253,5.793929,2.135261,-4.311903,5.793929,2.135261,-4.311903,5.770947,1.211978,-4.102253,5.770947,1.211978,-4.102253,6.128093,2.050665,-4.193981,6.283199,1.602367,-3.877625,6.22457,1.224765,-4.167827,6.188909,1.159837,-4.244279,6.22457,1.224765,-4.167827,5.481463,2.041975,-4.198852,5.34272,1.611487,-3.890961,5.349304,1.12272,-3.928069,5.298185,1.13688,-4.007603,5.349304,1.12272,-3.928069,5.900614,1.212477,-4.158609,6.243777,0.7173297,-4.551209,6.149741,-0.06852257,-3.895164,5.641701,1.218461,-4.173124,5.335903,0.7383111,-4.602107,5.336755,-0.04973412,-3.940741,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
370,09182024054137370,5.811862,2.277398,-4.275384,5.809994,2.153498,-4.243059,5.804348,1.769126,-4.1604,5.795936,1.238872,-4.064209,5.809994,2.153498,-4.243059,5.809994,2.153498,-4.243059,5.795936,1.238872,-4.064209,5.795936,1.238872,-4.064209,6.141044,2.065873,-4.131083,6.303795,1.605619,-3.840078,6.123569,1.342472,-4.299828,6.037911,1.224734,-4.402933,6.123569,1.342472,-4.299828,5.488837,2.058548,-4.140806,5.348263,1.606613,-3.872875,5.500575,1.343077,-4.339516,5.489275,1.222752,-4.365868,5.500575,1.343077,-4.339516,5.929341,1.24212,-4.118456,6.206473,0.8521258,-4.653926,6.110926,0.06925523,-3.968158,5.661856,1.241243,-4.137443,5.47202,0.849718,-4.706059,5.463885,0.06713396,-4.014086,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
