GlobalID,EntryID,Bomb_0_X,Bomb_0_Y,Bomb_0_Z,Bomb_1_X,Bomb_1_Y,Bomb_1_Z,Bomb_10_X,Bomb_10_Y,Bomb_10_Z,Bomb_11_X,Bomb_11_Y,Bomb_11_Z,Bomb_2_X,Bomb_2_Y,Bomb_2_Z,Bomb_3_X,Bomb_3_Y,Bomb_3_Z,Bomb_4_X,Bomb_4_Y,Bomb_4_Z,Bomb_5_X,Bomb_5_Y,Bomb_5_Z,Bomb_6_X,Bomb_6_Y,Bomb_6_Z,Bomb_7_X,Bomb_7_Y,Bomb_7_Z,Bomb_8_X,Bomb_8_Y,Bomb_8_Z,Bomb_9_X,Bomb_9_Y,Bomb_9_Z,Coin_X,Coin_Y,Coin_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Ground_X,Ground_Y,Ground_Z,HandL_X,HandL_Y,HandL_Z,HandR_X,HandR_Y,HandR_Z,Head_X,Head_Y,Head_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,Passport_X,Passport_Y,Passport_Z,Player_X,Player_Y,Player_Z,PlayerImage_X,PlayerImage_Y,PlayerImage_Z,PlayerTransformEffect_X,PlayerTransformEffect_Y,PlayerTransformEffect_Z,SpineBase_X,SpineBase_Y,SpineBase_Z,Suitcase_X,Suitcase_Y,Suitcase_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
907,08062025072245398,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,-0.5022639,-0.04059076,-4.287035,2.496176,-0.2042344,,,,,,,-5.9,3.4,0,-2.377308,5.820362,0.01636575,0.6290166,6.006426,0.01166576,-1.50704,0.26581,0.04216576,0.9244747,0.0347805,-0.001134247,0,-3.7,0,-2.474246,3.975405,0.03376576,0.7903178,4.278672,0.01746576,-1.613116,9.241416,0.03736576,-2.06703,2.793887,0.03576575,0.2184594,2.477044,0.00836575,-6.3,3.4,0,-6.291145,-3.08,0,2.953017,5.645103,0.1730658,0,2.5,-0.2,-0.7750695,4.243245,0.01836576,-5.31,3.32,0,0,0,0,0,0,0
908,08062025072245606,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,-1.038298,-0.04059076,-4.287035,1.98161,-0.2042344,,,,,,,-5.9,3.4,0,-2.184427,5.80935,0.01489326,0.9178383,6.025131,0.007293254,-1.518652,0.3080058,-0.01390675,1.015717,0.1430793,-0.003606737,0,-3.7,0,-2.328859,4.074242,0.03159326,1.264494,4.223278,0.01579326,-1.154554,9.235812,0.03669326,-2.608649,2.823706,0.03249326,0.4211473,2.577143,0.007093266,-6.3,3.4,0,-6.196283,-3.08,0,3.042044,5.632565,0.1719933,0,2.5,-0.2,-0.6298273,4.242513,0.01559326,-5.31,3.32,0,0,0,0,0,0,0
909,08062025072245799,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,-1.493871,-0.04059076,-4.287035,1.538682,-0.2042344,,,,,,,-5.9,3.4,0,-2.074817,5.831292,0.01603404,1.28694,5.777246,0.004534036,-0.9735105,0.5913625,-0.009965956,0.9861667,0.2403879,-0.004165947,0,-3.7,0,-2.522876,4.341057,0.03184892,1.53695,4.077601,0.01013404,-0.2935073,9.161911,0.03863403,-0.7590539,2.65654,0.01513405,0.7670214,2.621158,0.009734035,-6.3,3.4,0,-5.132487,-3.08,0,3.046946,5.579293,0.173734,0,2.5,-0.2,0.005471945,4.262385,0.01763405,-5.31,3.32,0,0,0,0,0,0,0
910,08062025072246008,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.287035,0.9904619,-0.2042344,,,,,,,-5.9,3.4,0,-1.351263,5.685884,0.01937068,1.698763,5.689942,0.004870668,-0.8490603,0.149229,-0.0003293306,0.9107094,0.2152033,-0.002529323,0,-3.7,0,-2.031956,4.13101,0.02127068,1.94951,4.075313,0.009770676,0.4782836,9.092084,0.04057066,-0.442487,2.298007,0.02557068,1.019753,2.609709,0.009170681,-6.3,3.4,0,-4.149416,-3.08,0,2.993817,5.464855,0.1756707,0,2.5,-0.2,0.5349035,4.168834,0.02347067,-5.31,3.32,0,0,0,0,0,0,0
911,08062025072246203,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.287035,0.3989441,-0.2042344,,,,,,,-5.9,3.4,0,-1.045938,5.670632,0.02414875,1.811542,5.774691,0.00584875,0.3147986,-0.1681609,0.009548753,0.6384091,0.1933055,-0.003251255,0,-3.7,0,-1.156041,4.034672,0.02474876,2.146646,3.985761,0.01034875,0.7584112,9.165786,0.04204875,0.1349943,2.252845,0.03024876,1.103953,2.671956,0.00844875,-6.3,3.4,0,-3.470899,-3.08,0,2.791892,5.506999,0.1748488,0,2.5,-0.2,0.7350628,4.216587,0.02454875,-5.31,3.32,0,0,0,1,1,0,0
912,08062025072246397,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.287035,-0.0434021,-0.2042344,2.240631,4.893372,-0.1742464,,,,-5.9,3.4,0,-0.7848847,5.665607,0.03374887,2.17038,5.6809,0.01024887,0.4249828,-0.3783998,0.01254886,0.9561648,0.2949357,0.02234888,0,-3.7,0,-0.7104735,3.71999,0.04114887,2.506943,3.898371,0.01404887,1.129738,9.261923,0.04674888,0.6820583,2.536672,0.03444886,1.036661,2.284822,0.03054887,-6.3,3.4,0,-2.842478,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,1.0427,4.177124,0.03034887,-5.31,3.32,0,1,1,1,1,1,1
913,08062025072246599,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.287035,-0.6714363,-0.2042344,2.240631,4.772538,-0.1742464,,,,-5.9,3.4,0,-0.3898232,5.516982,0.04334888,2.595186,5.680721,0.01804887,0.4249828,-0.3783998,0.01254886,0.9767902,0.2006989,-0.001351118,0,-3.7,0,-0.1450484,3.236824,0.05214886,3.046279,3.915956,0.02124888,1.450919,9.469153,0.05384886,1.204051,2.259912,0.04244888,1.617081,2.055255,0.03664887,-6.3,3.4,0,-2.003951,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,1.539605,4.021266,0.03864887,-5.31,3.32,0,1,1,1,1,1,1
914,08062025072246796,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.287035,-1.112918,-0.2042344,2.240631,4.570421,-0.1742464,,,,-5.9,3.4,0,-0.01365829,5.360875,0.05044886,3.025255,5.682558,0.02404886,0.4249828,-0.3783998,0.01254886,1.788525,-0.1567626,0.01524888,0,-3.7,0,0.3100152,3.113415,0.05414888,3.620564,3.872557,0.02794887,1.831895,9.673475,0.06054886,1.530196,1.818825,0.04794887,2.781497,2.053393,0.03214887,-6.3,3.4,0,-1.108241,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,2.070396,3.853215,0.04504888,-5.31,3.32,0,1,1,1,1,1,1
915,08062025072247012,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.287035,-1.689401,-0.2042344,2.240631,4.210024,-0.1742464,,,,-5.9,3.4,0,0.4906905,5.370293,0.05234887,3.730074,5.586542,0.03014886,0.4249828,-0.3783998,0.01254886,3.333596,-0.4007974,0.01284888,0,-3.7,0,0.7116845,3.040099,0.05814887,4.343637,3.591512,0.03574887,2.493686,9.762095,0.06474887,1.743827,1.460707,0.04014887,3.698585,1.919834,0.03634886,-6.3,3.4,0,-0.1832733,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,2.618525,3.760749,0.04894887,-5.31,3.32,0,0,1,1,1,0,1
916,08062025072247206,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.287035,-2.285023,-0.2042344,2.240631,3.759941,-0.1742464,,,,-5.9,3.4,0,1.161575,5.43013,0.04904887,4.486102,5.538845,0.03394887,2.154738,0.04126215,-0.01165113,3.333596,-0.4007974,0.01284888,0,-3.7,0,1.079154,3.151501,0.05704887,4.946927,3.530803,0.04084887,3.201385,9.73035,0.06524887,2.059782,1.455441,0.04034887,4.321083,1.945498,0.04314888,-6.3,3.4,0,0.6642618,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,3.120768,3.691716,0.05014887,-5.31,3.32,0,0,1,1,1,0,1
917,08062025072247409,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.287035,-2.823841,-0.2042344,2.240631,3.308037,-0.1742464,,,,-5.9,3.4,0,2.103573,5.502052,0.04234886,5.4206,5.514722,0.03694887,2.154738,0.04126215,-0.01165113,3.333596,-0.4007974,0.01284888,0,-3.7,0,1.904677,3.436621,0.04784887,5.834167,3.415741,0.04424886,4.126196,9.763678,0.06474887,2.628935,1.64497,0.04244888,4.563288,1.908199,0.04154888,-6.3,3.4,0,1.74465,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,3.760998,3.756285,0.04904887,-5.31,3.32,0,0,1,1,1,0,1
918,08062025072247596,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.287035,-3.268955,-0.2042344,2.240631,2.912972,-0.1742464,,,,-5.9,3.4,0,2.701059,5.57544,0.03834887,6.101551,5.456985,0.03884888,2.154738,0.04126215,-0.01165113,3.333596,-0.4007974,0.01284888,0,-3.7,0,2.426558,3.629734,0.04034887,6.571694,3.249544,0.04514886,4.814675,9.752506,0.06494887,2.961326,1.810524,0.04134887,4.795525,1.951923,0.04074888,-6.3,3.4,0,2.361139,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,4.126325,3.81034,0.04774886,-5.31,3.32,0,0,1,1,1,0,1
919,08062025072247816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.240631,2.328147,-0.1742464,,,,-5.9,3.4,0,2.956046,5.643639,0.03614886,6.442485,5.442276,0.03954887,2.154738,0.04126215,-0.01165113,3.333596,-0.4007974,0.01284888,0,-3.7,0,2.700765,3.722838,0.03814888,6.744534,3.404366,0.04504888,5.224796,9.748042,0.06494887,3.242119,1.967113,0.03784887,4.906056,1.990046,0.03954887,-6.3,3.4,0,2.718033,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,4.337818,3.864714,0.04684886,-5.31,3.32,0,0,1,1,1,1,1
920,08062025072248003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.240631,1.882816,-0.1742464,,,,-5.9,3.4,0,3.129709,5.687634,0.03454888,6.550069,5.384623,0.04094887,2.154738,0.04126215,-0.01165113,3.333596,-0.4007974,0.01284888,0,-3.7,0,2.877142,3.76943,0.03694887,6.62263,3.240625,0.04624887,5.447516,9.737194,0.06544887,3.38833,1.995826,0.03534886,4.950658,2.00674,0.03894886,-6.3,3.4,0,2.95397,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,4.477633,3.882084,0.04434887,-5.31,3.32,0,0,1,1,1,0,1
921,08062025072248200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.240631,1.294326,-0.1742464,,,,-5.9,3.4,0,3.137262,5.682443,0.03394887,6.547378,5.374557,0.04194887,2.154738,0.04126215,-0.01165113,3.333596,-0.4007974,0.01284888,0,-3.7,0,2.850119,3.849878,0.03654887,6.563942,3.203271,0.04764888,5.431277,9.735416,0.06494887,3.384561,2.015888,0.03404887,4.955634,2.028661,0.04004887,-6.3,3.4,0,2.951376,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,4.476095,3.88636,0.04394887,-5.31,3.32,0,0,1,1,1,0,1
922,08062025072248413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.240631,0.7671093,-0.1742464,,,,-5.9,3.4,0,2.949366,5.688704,0.03224887,6.381612,5.405586,0.04164886,2.312387,-0.09650564,0.01174888,3.333596,-0.4007974,0.01284888,0,-3.7,0,2.623994,3.830264,0.03704888,6.468783,3.253239,0.04664886,4.994859,9.717463,0.06274887,3.05741,2.113324,0.03384887,4.918296,2.062906,0.04044887,-6.3,3.4,0,2.554375,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,4.240835,3.914293,0.04424886,-5.31,3.32,0,0,1,1,1,0,1
923,08062025072248598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.240631,0.3211544,-0.1742464,,,,-5.9,3.4,0,2.282573,5.56347,0.03044887,5.576456,5.487577,0.03824887,2.040105,-0.1952014,0.008048877,3.333596,-0.4007974,0.01284888,0,-3.7,0,2.041126,3.75999,0.03494887,5.743968,3.392931,0.04284887,4.016619,9.619905,0.05944887,2.582083,2.178745,0.03684887,4.50048,2.079508,0.03884888,-6.3,3.4,0,1.533131,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,3.635653,3.903749,0.04254887,-5.31,3.32,0,1,1,1,1,1,1
924,08062025072248799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,1.652976,5.595626,0.02754888,4.773215,5.547552,0.03374887,2.022224,0.006197453,0.00554888,3.333596,-0.4007974,0.01284888,0,-3.7,0,1.523312,3.729618,0.03164887,4.861625,3.54583,0.03884888,3.251042,9.533503,0.05664887,2.300112,2.30203,0.03114888,4.148407,2.079851,0.03144887,-6.3,3.4,0,0.6079235,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,3.087383,3.948821,0.03934887,-5.31,3.32,0,1,1,1,1,1,1
925,08062025072249002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,4.253886,0,-5.9,3.4,0,1.123784,5.601065,0.02554888,4.141622,5.563414,0.02884887,2.058187,0.03398323,0.004448876,3.333596,-0.4007974,0.01284888,0,-3.7,0,0.8823529,3.772891,0.02944887,4.165308,3.740591,0.03334887,2.675984,9.44272,0.05464888,2.02007,2.415289,0.02484886,3.786047,2.19236,0.02914888,-6.3,3.4,0,-0.05047703,-3.08,0,2.727132,5.549043,0.1738489,0,2.5,-0.2,2.697219,4.01551,0.03414887,-5.31,3.32,0,1,1,1,1,1,1
926,08062025072249197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,4.060567,0,-5.9,3.4,0,0.005362511,5.711798,0.02138953,3.066351,5.677094,0.02218954,1.306027,0.09142685,0.002389535,2.899091,0.009352684,0.004289538,0,-3.7,0,-0.3159893,3.759773,0.02608953,3.152069,3.90798,0.02778953,1.475025,9.432413,0.04828954,1.127119,2.556916,0.01678954,2.695063,2.408158,0.02508955,-6.3,3.4,0,-0.4478836,-3.08,0,1.978313,5.591409,0.1722895,0,2.5,-0.2,1.712901,4.175772,0.02808954,-5.31,3.32,0,1,1,1,1,1,1
927,08062025072249409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,3.764013,0,-5.9,3.4,0,-0.6622469,5.70163,0.01821215,2.296217,5.698325,0.01961216,0.4981099,0.04155302,0.003712147,1.820162,0.373467,-0.005287826,0,-3.7,0,-0.8394072,3.777124,0.02281216,2.426151,3.919276,0.02611215,0.6692875,9.373569,0.04401216,0.3653545,2.579686,0.01621217,1.730948,2.485072,0.01981215,-6.3,3.4,0,-0.5144682,-3.08,0,1.22099,5.573616,0.1722122,0,2.5,-0.2,0.9161199,4.194132,0.02591217,-5.31,3.32,0,1,1,1,1,1,1
928,08062025072249593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,3.46034,0,-5.9,3.4,0,-0.8068258,5.652621,0.0160526,1.977271,5.714533,0.01625261,0.04538721,0.04796696,0.003052607,1.751916,0.2376609,-0.002847403,0,-3.7,0,-0.8175743,3.921583,0.0184526,2.106943,3.92253,0.02545261,0.541659,9.30826,0.0404526,0.00757426,2.609259,0.01725259,1.48139,2.576179,0.0143526,-6.3,3.4,0,-0.1353712,-3.08,0,0.7179443,5.551077,0.1724526,0,2.5,-0.2,0.6377243,4.228828,0.0239526,-5.31,3.32,0,1,1,1,1,1,1
929,08062025072249804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,3.014409,0,-5.9,3.4,0,-0.6061219,5.795971,0.01293731,2.099695,5.845676,0.01223731,-0.343561,0.005913734,0.002937317,1.389883,0.221601,-0.002662674,0,-3.7,0,-0.6833522,4.025601,0.01773731,2.086933,3.963715,0.01913731,0.8690594,9.259165,0.03643732,-0.05415773,2.540921,0.01263732,1.412432,2.664362,0.01233731,-6.3,3.4,0,0.7214613,-3.08,0,0.3386532,5.541092,0.1724373,0,2.5,-0.2,0.7661859,4.453737,0.02193731,-5.31,3.32,0,1,1,1,1,1,1
930,08062025072250003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,2.495344,0,-5.9,3.4,0,-0.5115696,5.873758,0.01163641,2.116007,5.808759,0.01133642,-0.5693976,0.007575512,0.003536403,1.196473,0.2103086,-0.002563596,0,-3.7,0,-0.569579,4.124682,0.01773641,2.107442,3.819383,0.01583639,1.020981,9.241482,0.0343364,-0.1300671,2.51734,0.0115364,1.312213,2.657701,0.0101364,-6.3,3.4,0,1.11384,-3.08,0,0.1083871,5.538647,0.1723364,0,2.5,-0.2,0.7684405,4.47856,0.02153641,-5.31,3.32,0,1,1,1,1,1,1
931,08062025072250214,,,,,,,4.213151,5.226447,0.06065437,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,2.006407,0,-5.9,3.4,0,-0.5249686,5.898791,0.01006332,2.152534,5.796938,0.01116332,-0.7521775,-0.008587837,0.004863337,1.004829,0.2050729,-0.002336666,0,-3.7,0,-0.6684052,4.159294,0.01576333,2.11775,3.802658,0.01686332,1.101236,9.248365,0.03286332,-0.2296895,2.469147,0.01276334,1.202529,2.672703,0.009663329,-6.3,3.4,0,1.388222,-3.08,0,-0.09855322,5.538716,0.1720633,0,2.5,-0.2,0.7240967,4.490339,0.02126333,-5.31,3.32,0,1,1,1,1,1,1
932,08062025072250403,,,,,,,4.213151,5.104738,0.06065437,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,1.570397,0,-5.9,3.4,0,-0.6291128,5.915094,0.009539247,2.115263,5.810085,0.01303923,-0.5357674,-0.01702023,0.00413923,0.8263694,0.2136383,-0.003060758,0,-3.7,0,-0.8114293,4.175229,0.01393925,2.185276,3.744198,0.01913925,1.080659,9.272861,0.03403924,-0.2340887,2.514139,0.01373924,1.075784,2.675533,0.009439245,-6.3,3.4,0,1.539766,-3.08,0,-0.2798532,5.543138,0.1719392,0,2.5,-0.2,0.6326009,4.505088,0.02203923,-5.31,3.32,0,1,1,1,1,1,1
933,08062025072250603,,,,,,,4.213151,4.799217,0.06065437,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,0.9845989,0,-5.9,3.4,0,-0.7318836,5.926548,0.009385332,2.039195,5.776913,0.01408532,-0.6394408,-0.007434368,0.004185334,0.721764,0.2157316,-0.003214672,0,-3.7,0,-0.9566552,4.193496,0.01448533,2.04784,3.757026,0.01988533,1.002125,9.290643,0.03538533,-0.3188441,2.531265,0.01478533,0.9771295,2.682892,0.01268533,-6.3,3.4,0,1.554901,-3.08,0,-0.3887932,5.549639,0.1717853,0,2.5,-0.2,0.5326297,4.512649,0.02238533,-5.31,3.32,0,1,1,1,1,1,1
934,08062025072250793,,,,,,,4.213151,4.503518,0.06065437,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,0.5503063,0,-5.9,3.4,0,-0.7996969,5.945105,0.008507997,1.980283,5.724718,0.016408,-1.183329,0.03094959,0.002808005,0.6948212,0.2019434,-0.002691999,0,-3.7,0,-1.126455,4.250165,0.01520798,1.930679,3.722924,0.021708,0.9085742,9.285242,0.03640799,-0.6161224,2.51411,0.01350799,0.8936896,2.70502,0.01670799,-6.3,3.4,0,1.352749,-3.08,0,-0.4136518,5.537808,0.171708,0,2.5,-0.2,0.3879772,4.494247,0.022808,-5.31,3.32,0,1,1,1,1,1,1
935,08062025072251003,,,,,,,4.213151,4.07698,0.06065437,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,0.003466247,0,-5.9,3.4,0,-1.139655,5.822395,0.009939864,1.731709,5.617887,0.01983985,-1.840065,0.2691407,-0.004060149,0.8216825,0.1342111,-0.00206013,0,-3.7,0,-1.492517,4.083983,0.01513986,1.699296,3.634151,0.02503985,0.4424722,9.176173,0.03763986,-1.083026,2.594761,0.01323986,0.7365859,2.540315,0.01933986,-6.3,3.4,0,0.5075045,-3.08,0,-0.2688564,5.448909,0.1730399,0,2.5,-0.2,0.03188694,4.356366,0.02503985,-5.31,3.32,0,1,1,1,1,1,1
936,08062025072251211,,,,,,,4.213151,3.559105,0.06065437,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,-0.6007817,0,6.2,4.187596,0,-1.609161,5.692484,0.01044345,1.231466,5.554855,0.02114345,-1.581669,0.2915339,-0.006156549,0.9748845,0.08225346,-0.0004565567,0,-3.7,0,-1.89092,3.891601,0.01554345,1.279244,3.563107,0.02564345,-0.1615145,9.071015,0.03854345,-1.242126,2.558671,0.01674344,0.5465307,2.278357,0.01304345,-6.3,3.4,0,-0.388545,-3.08,0,-0.1235268,5.405406,0.1745434,0,2.5,-0.2,-0.3537758,4.236503,0.02594344,-5.31,3.32,0,1,1,1,1,1,1
937,08062025072251411,,,,,,,4.213151,3.124247,0.06065437,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,-1.081365,0,6.2,3.800395,0,-2.198692,5.683982,0.008859873,0.4642529,5.503421,0.02375989,-1.319911,0.3152356,-0.005340129,0.8044193,0.005826473,-0.0001401305,0,-3.7,0,-2.565538,3.964147,0.01515988,0.2537856,3.635066,0.02795988,-0.985844,9.023138,0.03885987,-1.471986,2.655219,0.009359881,0.117658,2.269914,0.02005988,-6.3,3.4,0,-1.847257,-3.08,0,0.1267619,5.378928,0.1762599,0,2.5,-0.2,-0.9679088,4.215082,0.02475989,-5.31,3.32,0,1,1,1,1,1,1
938,08062025072251610,,,,,,,4.213151,2.571731,0.06065437,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,-1.67182,0,6.2,2.892677,0,-2.311078,5.84108,0.008159935,0.2603244,5.809201,0.02545995,-1.087239,0.3704338,-0.005540058,0.5470467,-0.1309495,0.008059949,0,-3.7,0,-2.483687,4.228942,0.01775995,-0.9764032,4.23742,0.03405994,-1.285125,9.097137,0.03835995,-1.405572,2.687538,0.006559953,-0.1705685,2.259151,0.02155995,-6.3,3.4,0,-2.394094,-3.08,0,0.3499043,5.427847,0.1759599,0,2.5,-0.2,-1.068818,4.339325,0.03155994,-5.31,3.32,0,1,1,1,1,1,1
939,08062025072251803,,,,,,,4.213151,2.133727,0.06065437,-4.444187,4.806772,-0.1514914,,,,,,,,,,,,,,,,,,,,,,-6.2,-2.129774,0,6.2,1.863348,0,-2.223422,6.039335,0.03153096,0.05100918,5.928881,0.03293096,-0.863076,0.2891431,-0.004969046,-0.5886962,-0.04550457,0.005830958,0,-3.7,0,-1.343954,4.99449,0.02453096,-1.800039,5.409081,0.03093097,-1.315571,9.15114,0.03823096,-1.243917,2.68898,0.006130964,-0.4435734,2.34254,0.01653096,-6.3,3.4,0,-2.749984,-3.08,0,0.7181585,5.472485,0.175531,0,2.5,-0.2,-0.9114616,4.432186,0.02373096,-5.31,3.32,0,1,1,1,1,1,1
940,08062025072252006,,,,,,,4.213151,1.534494,0.06065437,-4.444187,4.53771,-0.1514914,,,,,,,,,,,,,,,,,,,,,,-6.2,-2.747241,0,6.2,0.02815768,0,-1.962182,6.044379,0.02467889,0.03981316,5.897639,0.03637888,-0.5755619,0.269979,-0.003921121,-0.3065145,-0.02924728,0.005378872,0,-3.7,0,-0.673368,5.065981,0.02787888,-1.329542,5.625828,0.03607887,-1.093352,9.173029,0.03857888,-1.143023,2.539649,0.01217888,-0.2824537,2.296008,0.01637886,-6.3,3.4,0,-3.07618,-3.08,0,1.013784,5.490128,0.1752789,0,2.5,-0.2,-0.8091372,4.411527,0.02547887,-5.31,3.32,0,1,1,1,1,1,1
941,08062025072252211,,,,,,,4.213151,1.006346,0.06065437,-4.444187,4.197885,-0.1514914,,,,,,,,,,,,,,,,,,,,,,-6.2,-3.285789,0,6.2,-1.992703,0,-1.97051,6.040138,0.02694172,0.224249,5.861336,0.03634171,-0.8798968,0.3766117,-0.00455828,0.02590334,0.03983116,0.004041716,0,-3.7,0,-0.5840284,5.317865,0.02824171,-1.268343,5.736615,0.03424171,-0.89689,9.188995,0.03904171,-1.491583,2.486457,0.01664171,-0.02966738,2.33684,0.01584172,-6.3,3.4,0,-3.403471,-3.08,0,1.295631,5.488731,0.1751417,0,2.5,-0.2,-0.7212404,4.333587,0.02704172,-5.31,3.32,0,1,1,1,1,1,1
942,08062025072252406,,,,,,,4.213151,0.5404926,0.06065437,-4.444187,3.846037,-0.1514914,,,,,,,,,,,,,,,,,,,,,,,,,6.19819,-2.965861,0,-2.133359,6.016024,0.02837518,0.2747797,5.886516,0.03557518,-1.772247,0.4657698,-0.008024827,0.3946527,0.00246048,0.004375175,0,-3.7,0,-0.8302919,5.857729,0.03327517,-1.390886,5.87961,0.03397517,-0.902428,9.163115,0.03837517,-1.480893,2.543655,0.01467517,0.1179703,2.382661,0.01657517,-6.3,3.4,0,-4.119992,-3.08,0,1.674331,5.484152,0.1757752,0,2.5,-0.2,-0.7671465,4.272051,0.02847517,-5.31,3.32,0,1,1,1,1,1,1
943,08062025072252603,,,,,,,4.213151,-0.05984634,0.06065437,-4.444187,3.344864,-0.1514914,,,,,,,,,,,,,,,,,,,,,,,,,6.191534,-2.536937,0,-2.345629,6.041279,0.03001609,0.07617843,5.883909,0.03351608,-1.484075,0.5015607,-0.008483917,0.6523706,-0.01115274,0.006216079,0,-3.7,0,-0.8833338,5.990016,0.03391609,-1.537072,5.939888,0.03371608,-1.057003,9.110994,0.03681609,-1.513475,2.657518,0.01091608,-0.01679909,2.337359,0.01721609,-6.3,3.4,0,-4.970903,-3.08,0,1.964889,5.489275,0.1763161,0,2.5,-0.2,-0.980832,4.227128,0.02771609,-5.31,3.32,0,1,1,1,1,1,1
944,08062025072334866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.3,3.4,0,0,0,2.552,0,0,0,0,2.5,-0.2,0,0,0,-5.31,3.32,0,0,0,0,0,0,0
945,08062025072337997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.456417,5.753728,0.01600784,1.318818,5.747712,0.01780784,-0.4149321,0.01866341,-0.002092168,0.4848436,-0.03010082,-0.0001921505,0,-3.7,0,-1.387153,4.014791,0.01660785,1.339699,3.856689,0.02520785,-0.03749186,9.372519,0.04210784,-0.4874848,2.516073,0.01020783,0.5069473,2.424296,0.01300783,-6.3,3.4,0,1.117773,-3.08,0,-0.6569195,5.490208,0.1715078,0,2.5,-0.2,0.005464494,4.26043,0.02660784,-5.31,3.32,0,0,0,0,0,0,0
946,08062025072338374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.236349,5.815732,0.01423259,1.469865,5.800503,0.01663259,-0.4185283,0.01446533,-0.00136742,0.4916127,0.2624545,-0.001767427,0,-3.7,0,-1.193818,4.075735,0.01533258,1.35199,3.925954,0.02243258,0.212239,9.390847,0.04113258,-0.4362878,2.470897,0.01073259,1.755516,3.186439,-0.0008674264,-6.3,3.4,0,1.455158,-3.08,0,-0.7081904,5.495394,0.1728326,0,2.5,-0.2,0.1541256,4.334142,0.02613258,-5.31,3.32,0,0,0,0,0,0,0
