GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2,Spatial Conflict,Temporal Conflict,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach
54,10182024020402988,-0.4660048,2.935234,-6.454274,-0.4674075,2.803926,-6.412786,-0.4711285,2.398837,-6.30192,-0.4729698,1.844042,-6.169678,-0.4674075,2.803926,-6.412786,-0.4674075,2.803926,-6.412786,-0.4729698,1.844042,-6.169678,-0.4729698,1.844042,-6.169678,-0.1228955,2.696129,-6.341974,0.03290421,2.237926,-6.218009,0.08696508,1.750018,-6.401288,0.05005789,1.632055,-6.464942,0.08696508,1.750018,-6.401288,-0.7834101,2.683841,-6.419223,-0.9046348,2.212776,-6.323917,-0.9540379,1.716997,-6.420063,-0.9514961,1.585844,-6.469736,-0.9540379,1.716997,-6.420063,-0.3407408,1.845999,-6.210313,-0.2309458,1.19111,-6.192505,-0.216801,0.5178159,-5.856011,-0.6053383,1.845847,-6.243783,-0.669601,1.190858,-6.247992,-0.7295231,0.5175209,-5.920867,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,153.7420671,153.8058113,143.0710608,156.3394626,-0.2460124,-0.2463074,1.560847269
55,10182024020403441,-0.4959441,2.833716,-6.53586,-0.4942826,2.718451,-6.467283,-0.4909266,2.347546,-6.29675,-0.5077371,1.807651,-6.071688,-0.4942826,2.718451,-6.467283,-0.4942826,2.718451,-6.467283,-0.5077371,1.807651,-6.071688,-0.5077371,1.807651,-6.071688,-0.1639533,2.625457,-6.376945,-0.0864501,2.202785,-6.18088,-0.09835333,1.735134,-6.005989,-0.1118948,1.622011,-5.936695,-0.09835333,1.735134,-6.005989,-0.8109785,2.616905,-6.479532,-0.93806,2.174492,-6.352136,-0.9861186,1.683379,-6.393805,-0.9994085,1.550286,-6.42153,-0.9861186,1.683379,-6.393805,-0.3758537,1.813757,-6.118651,-0.2910815,1.171274,-6.144507,-0.314205,0.4792621,-5.874868,-0.6390998,1.806351,-6.138941,-0.70254,1.159699,-6.17622,-0.7192855,0.4678662,-5.906089,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,154.6948759,155.0493618,168.3428878,157.2226209,-0.2845662,-0.2959621,1.541297072
56,10182024020403679,-0.5020593,2.656854,-6.615931,-0.5061045,2.544493,-6.520185,-0.5176901,2.188469,-6.260478,-0.5419022,1.68033,-5.919075,-0.5061045,2.544493,-6.520185,-0.5061045,2.544493,-6.520185,-0.5419022,1.68033,-5.919075,-0.5419022,1.68033,-5.919075,-0.2014538,2.419045,-6.38626,-0.1171941,2.11055,-6.071901,-0.1164058,1.730691,-5.736525,-0.1150239,1.658473,-5.651482,-0.1164058,1.730691,-5.736525,-0.8120328,2.406371,-6.499352,-0.9477004,1.970364,-6.349015,-0.9819227,1.485159,-6.375429,-0.9795482,1.341579,-6.411935,-0.9819227,1.485159,-6.375429,-0.4092196,1.687073,-5.966756,-0.3037834,1.056761,-6.099798,-0.3537427,0.3594706,-5.831725,-0.6731315,1.682801,-5.986084,-0.7408488,1.049687,-6.131807,-0.7256472,0.3534509,-5.858961,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,144.6391263,144.9616499,168.5124524,154.9913424,-0.4043577,-0.4103774,1.548500419
57,10182024020404132,-0.4934908,2.551455,-6.636943,-0.4991919,2.436116,-6.529949,-0.5162948,2.078488,-6.22633,-0.5429037,1.58939,-5.832804,-0.4991919,2.436116,-6.529949,-0.4991919,2.436116,-6.529949,-0.5429037,1.58939,-5.832804,-0.5429037,1.58939,-5.832804,-0.2067161,2.304016,-6.351657,-0.124689,2.049199,-5.968347,-0.1230671,1.728465,-5.583124,-0.103213,1.659509,-5.459048,-0.1230671,1.728465,-5.583124,-0.7983105,2.269141,-6.47934,-0.9313328,1.823835,-6.351046,-0.9207931,1.333369,-6.418677,-0.8849844,1.194526,-6.47908,-0.9207931,1.333369,-6.418677,-0.4087106,1.598672,-5.878706,-0.257152,0.97659,-6.079109,-0.3106906,0.2822385,-5.802656,-0.6757143,1.591578,-5.900896,-0.7582244,0.9632784,-6.120751,-0.7300745,0.2710971,-5.837509,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,137.1302889,137.5316549,168.3380535,150.7552043,-0.4815898,-0.4927312,1.568434572
58,10182024020404373,-0.4843466,2.490404,-6.485444,-0.4891495,2.375623,-6.403675,-0.5063298,2.027149,-6.169649,-0.535147,1.551071,-5.797482,-0.4891495,2.375623,-6.403675,-0.4891495,2.375623,-6.403675,-0.535147,1.551071,-5.797482,-0.535147,1.551071,-5.797482,-0.1914835,2.283494,-6.273974,-0.1173527,2.031692,-5.88917,-0.1157407,1.731416,-5.4924,-0.08440435,1.643342,-5.384541,-0.1157407,1.731416,-5.4924,-0.7823751,2.240915,-6.417868,-0.8937278,1.779548,-6.321951,-0.8239483,1.367101,-6.411791,-0.7580881,1.245369,-6.458472,-0.8239483,1.367101,-6.411791,-0.4004161,1.561927,-5.83839,-0.1793666,0.9542613,-6.068324,-0.2442451,0.2575649,-5.769536,-0.6685597,1.552151,-5.871117,-0.7723893,0.932641,-6.140701,-0.7331591,0.2397403,-5.829207,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,130.6742036,131.010128,170.2164627,147.0796882,-0.5062634,-0.524088,1.59665385
59,10182024020404652,-0.488421,2.497628,-6.468585,-0.4929034,2.374761,-6.383448,-0.5076941,2.012558,-6.150081,-0.5334851,1.53982,-5.802181,-0.4929034,2.374761,-6.383448,-0.4929034,2.374761,-6.383448,-0.5334851,1.53982,-5.802181,-0.5334851,1.53982,-5.802181,-0.1872925,2.287284,-6.246284,-0.1158459,2.028237,-5.863735,-0.1098258,1.728032,-5.479682,-0.07734329,1.634956,-5.388298,-0.1098258,1.728032,-5.479682,-0.7820539,2.248729,-6.392678,-0.8795237,1.782183,-6.300653,-0.7978723,1.384032,-6.395982,-0.7318386,1.25924,-6.43801,-0.7978723,1.384032,-6.395982,-0.3989182,1.55193,-5.838573,-0.113988,1.054423,-6.117848,-0.1709601,0.366169,-5.814629,-0.6669021,1.539581,-5.880114,-0.7888061,1.023326,-6.222454,-0.7490129,0.3395309,-5.904234,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,120.1372512,120.1127682,171.0281683,146.5203102,-0.3976593,-0.4242974,1.541103991
60,10182024020404992,-0.4986994,2.504064,-6.461581,-0.5023816,2.38359,-6.378944,-0.517534,2.01037,-6.137117,-0.5436649,1.531334,-5.830006,-0.5023816,2.38359,-6.378944,-0.5023816,2.38359,-6.378944,-0.5436649,1.531334,-5.830006,-0.5436649,1.531334,-5.830006,-0.1866738,2.293431,-6.218116,-0.115607,2.028509,-5.838099,-0.1000681,1.7217,-5.494563,-0.07164204,1.589977,-5.410322,-0.1000681,1.7217,-5.494563,-0.7895901,2.26251,-6.3699,-0.8759226,1.792033,-6.2846,-0.7985543,1.401404,-6.383416,-0.7675146,1.303607,-6.408991,-0.7985543,1.401404,-6.383416,-0.4098063,1.542776,-5.865254,-0.1218328,1.000018,-6.13461,-0.2223631,0.3373144,-5.805986,-0.6763653,1.532168,-5.908572,-0.8008914,0.9729953,-6.244962,-0.7465174,0.3164562,-5.891165,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,118.9245048,119.0650388,170.3536629,147.7904009,-0.4265139,-0.4473721,1.566328336
61,10182024020405326,-0.7250535,2.848342,-6.797203,-0.7315012,2.725633,-6.709876,-0.7514844,2.335812,-6.447767,-0.7779928,1.841597,-6.141384,-0.7315012,2.725633,-6.709876,-0.7315012,2.725633,-6.709876,-0.7779928,1.841597,-6.141384,-0.7779928,1.841597,-6.141384,-0.4200312,2.613663,-6.511749,-0.3459173,2.349424,-6.138556,-0.3262459,2.027939,-5.805857,-0.3029993,1.881114,-5.70604,-0.3262459,2.027939,-5.805857,-1.025459,2.580611,-6.667462,-1.110779,2.110876,-6.573419,-1.036601,1.70831,-6.671688,-1.000703,1.602133,-6.700899,-1.036601,1.70831,-6.671688,-0.6447068,1.852576,-6.177071,-0.3673388,1.281778,-6.429528,-0.4797498,0.6270795,-6.08976,-0.9100422,1.843163,-6.219628,-1.033237,1.258156,-6.536331,-0.9749927,0.6095111,-6.169192,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,120.2527711,120.4084846,169.0009892,147.900827,-0.1367488,-0.1543172,1.577653288
62,10182024020405661,-0.7216723,2.857264,-6.81918,-0.7298688,2.73816,-6.733686,-0.7531021,2.358266,-6.477697,-0.7818096,1.849854,-6.164453,-0.7298688,2.73816,-6.733686,-0.7298688,2.73816,-6.733686,-0.7818096,1.849854,-6.164453,-0.7818096,1.849854,-6.164453,-0.4224151,2.6236,-6.530071,-0.3466448,2.356096,-6.161694,-0.3258657,2.028601,-5.827919,-0.3077487,1.87936,-5.723552,-0.3258657,2.028601,-5.827919,-1.027264,2.591708,-6.688683,-1.117116,2.125204,-6.590534,-1.051025,1.724857,-6.674359,-1.006504,1.602947,-6.706132,-1.051025,1.724857,-6.674359,-0.6484812,1.860033,-6.199052,-0.3778092,1.266713,-6.427177,-0.4971645,0.6159108,-6.08567,-0.9137107,1.852115,-6.243657,-1.033663,1.247134,-6.537476,-0.9737907,0.6016819,-6.165827,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,122.4362357,122.4777443,169.1121917,149.1714552,-0.1479175,-0.1621464,1.584245731
63,10182024020405960,-0.7169237,2.996534,-6.830727,-0.725518,2.876456,-6.753585,-0.7514724,2.510398,-6.532423,-0.785643,2.017494,-6.253592,-0.725518,2.876456,-6.753585,-0.725518,2.876456,-6.753585,-0.785643,2.017494,-6.253592,-0.785643,2.017494,-6.253592,-0.4261045,2.794499,-6.606529,-0.3772295,2.4486,-6.281713,-0.355523,2.100847,-5.998092,-0.351997,2.023435,-5.914995,-0.355523,2.100847,-5.998092,-1.024805,2.791304,-6.78013,-1.16784,2.341835,-6.677692,-1.136389,1.857071,-6.713312,-1.109723,1.732551,-6.75194,-1.136389,1.857071,-6.713312,-0.6523286,2.020657,-6.289591,-0.503904,1.363569,-6.383996,-0.6089389,0.6710513,-6.092449,-0.9172982,2.02123,-6.331208,-0.9988564,1.36464,-6.461735,-0.9635029,0.6718183,-6.148138,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,142.9577643,143.1948911,174.9420317,153.1394001,-0.092777,-0.09201,1.588576215
64,10182024020406288,-0.7134795,3.148208,-6.825523,-0.7226484,3.024776,-6.746019,-0.7480169,2.658823,-6.527642,-0.7801345,2.166109,-6.234115,-0.7226484,3.024776,-6.746019,-0.7226484,3.024776,-6.746019,-0.7801345,2.166109,-6.234115,-0.7801345,2.166109,-6.234115,-0.419084,2.936224,-6.622587,-0.3847321,2.572383,-6.317448,-0.3711752,2.268231,-6.135799,-0.376327,2.154699,-6.032404,-0.3711752,2.268231,-6.135799,-1.024913,2.927977,-6.796454,-1.199682,2.5039,-6.655361,-1.252361,2.024874,-6.613492,-1.26741,1.886824,-6.6004,-1.252361,2.024874,-6.613492,-0.6501662,2.170214,-6.274316,-0.5831273,1.528098,-6.196895,-0.5808402,0.5771563,-6.055114,-0.9086093,2.164817,-6.307736,-0.9622412,1.520181,-6.245919,-0.9749805,0.5689256,-6.106082,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,174.0007124,175.0904685,170.6708879,160.0878722,-0.186672,-0.1949027,1.75945261
65,10182024020406623,-0.72693,3.189626,-6.734427,-0.7354072,3.062569,-6.638391,-0.7587697,2.68026,-6.360433,-0.7886759,2.164527,-5.998017,-0.7354072,3.062569,-6.638391,-0.7354072,3.062569,-6.638391,-0.7886759,2.164527,-5.998017,-0.7886759,2.164527,-5.998017,-0.4393208,2.918399,-6.421915,-0.3601747,2.584218,-6.103456,-0.3352711,2.179777,-5.861932,-0.3338219,2.064179,-5.779261,-0.3352711,2.179777,-5.861932,-1.053774,2.911159,-6.557964,-1.234658,2.520557,-6.339725,-1.318293,2.060414,-6.199722,-1.340043,1.924113,-6.162025,-1.318293,2.060414,-6.199722,-0.6579892,2.168319,-6.041675,-0.5827134,1.52758,-6.030389,-0.527295,0.5167325,-6.024898,-0.9176829,2.163859,-6.068693,-0.9634413,1.521041,-6.07,-0.9871718,0.5088344,-6.072743,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,176.3712422,177.2710649,165.6500812,163.0861533,-0.2470958,-0.2549939,1.804034146
66,10182024020406971,-0.8027027,3.202423,-6.027617,-0.8049988,3.069352,-5.991479,-0.8115057,2.662728,-5.898593,-0.818966,2.125343,-5.798322,-0.8049988,3.069352,-5.991479,-0.8049988,3.069352,-5.991479,-0.818966,2.125343,-5.798322,-0.818966,2.125343,-5.798322,-0.4738188,2.932877,-5.854293,-0.3627127,2.52894,-5.645516,-0.3215071,2.108617,-5.653909,-0.3235686,1.998086,-5.653966,-0.3215071,2.108617,-5.653909,-1.136033,2.945097,-5.958223,-1.269546,2.519996,-5.803435,-1.343647,2.066779,-5.804027,-1.359976,1.961051,-5.820435,-1.343647,2.066779,-5.804027,-0.6821684,2.126648,-5.835029,-0.5658222,1.483531,-5.983554,-0.5610425,0.6809289,-5.977757,-0.9530184,2.127968,-5.875438,-0.9917811,1.485606,-6.047105,-0.9770913,0.6829557,-6.03983,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,163.5265862,163.9160705,150.8060878,159.1731906,-0.0828994,-0.0808726,1.623524741
67,10182024020407292,-0.8539836,3.13451,-5.489855,-0.8489257,3.013637,-5.505848,-0.8344523,2.640893,-5.566548,-0.8190345,2.126921,-5.654721,-0.8489257,3.013637,-5.505848,-0.8489257,3.013637,-5.505848,-0.8190345,2.126921,-5.654721,-0.8190345,2.126921,-5.654721,-0.510355,2.912216,-5.421001,-0.362579,2.456737,-5.371105,-0.313813,2.08182,-5.564523,-0.3164208,1.968995,-5.608484,-0.313813,2.08182,-5.564523,-1.184059,2.914203,-5.494315,-1.297139,2.452746,-5.466365,-1.350485,2.096662,-5.641737,-1.360759,2.008871,-5.693819,-1.350485,2.096662,-5.641737,-0.6724778,2.123049,-5.694359,-0.4383079,1.713569,-6.222186,-0.4339482,0.9794065,-6.358581,-0.9634749,2.134874,-5.728251,-1.042152,1.738107,-6.292514,-1.000384,1.002424,-6.424551,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,134.9778388,134.3191035,145.4123664,150.2269807,0.2155782,0.2385957,1.606501213
68,10182024020407641,-0.8794938,3.125404,-5.257275,-0.8748586,3.006116,-5.273471,-0.8638014,2.635042,-5.326871,-0.847962,2.130178,-5.409113,-0.8748586,3.006116,-5.273471,-0.8748586,3.006116,-5.273471,-0.847962,2.130178,-5.409113,-0.847962,2.130178,-5.409113,-0.5369828,2.896121,-5.214505,-0.3784913,2.426364,-5.255749,-0.3079425,2.083502,-5.5109,-0.2976187,1.982656,-5.577467,-0.3079425,2.083502,-5.5109,-1.209443,2.90267,-5.291328,-1.312913,2.437785,-5.335406,-1.355403,2.1191,-5.574703,-1.352704,2.056845,-5.634847,-1.355403,2.1191,-5.574703,-0.7011115,2.128553,-5.441447,-0.3859947,2.109622,-6.13244,-0.340205,1.374988,-6.36216,-0.9915547,2.135395,-5.489406,-1.045831,2.125166,-6.241393,-1.007951,1.390718,-6.472419,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,108.6239836,107.9557759,148.0085445,148.3004724,0.6111597,0.6268897,1.689470068
69,10182024020407961,-0.8872892,3.117398,-5.169544,-0.8793004,2.99818,-5.192653,-0.8482893,2.630338,-5.278427,-0.7870609,2.133287,-5.421945,-0.8793004,2.99818,-5.192653,-0.8793004,2.99818,-5.192653,-0.7870609,2.133287,-5.421945,-0.7870609,2.133287,-5.421945,-0.545482,2.880837,-5.142748,-0.3877949,2.415023,-5.220006,-0.3092848,2.076747,-5.495924,-0.2938284,1.974754,-5.579347,-0.3092848,2.076747,-5.495924,-1.215822,2.886611,-5.208203,-1.322455,2.433335,-5.285796,-1.352401,2.115194,-5.563285,-1.356844,2.06127,-5.620324,-1.352401,2.115194,-5.563285,-0.646854,2.144443,-5.448714,-0.2573012,2.270629,-6.086969,-0.02267087,1.894944,-6.621808,-0.9254318,2.12501,-5.509063,-1.010868,2.218062,-6.250216,-0.9610835,1.829482,-6.825098,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,137.0359256,137.5066386,150.027955,147.7310006,1.1311157,1.0656537,1.611236519
70,10182024020408268,-0.8556004,3.114111,-5.251151,-0.8426912,2.994718,-5.270135,-0.8023319,2.630611,-5.346249,-0.7415774,2.134979,-5.468346,-0.8426912,2.994718,-5.270135,-0.8426912,2.994718,-5.270135,-0.7415774,2.134979,-5.468346,-0.7415774,2.134979,-5.468346,-0.5087992,2.86938,-5.210533,-0.374807,2.408946,-5.238363,-0.3045357,2.075341,-5.497186,-0.2954233,1.982507,-5.580773,-0.3045357,2.075341,-5.497186,-1.176847,2.861245,-5.263421,-1.292666,2.481734,-5.338902,-1.339854,2.186519,-5.56908,-1.35053,2.099877,-5.666158,-1.339854,2.186519,-5.56908,-0.6014956,2.151941,-5.491599,-0.1853852,2.261481,-6.09506,0.06219709,1.987025,-6.539835,-0.8804877,2.121171,-5.560164,-0.9709469,2.174839,-6.288121,-0.9598969,1.874295,-6.791026,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,142.7894546,144.0644215,145.8839128,152.2561709,1.2231967,1.1104667,1.488572329
71,10182024020408615,-0.8306832,3.116805,-5.338192,-0.8214088,2.997294,-5.356135,-0.7923932,2.633366,-5.428713,-0.754975,2.140712,-5.5516,-0.8214088,2.997294,-5.356135,-0.8214088,2.997294,-5.356135,-0.754975,2.140712,-5.5516,-0.754975,2.140712,-5.5516,-0.4851243,2.877711,-5.284714,-0.3473442,2.417948,-5.274918,-0.3015846,2.093393,-5.494043,-0.2999415,1.993742,-5.583232,-0.3015846,2.093393,-5.494043,-1.162365,2.860189,-5.337985,-1.280956,2.454373,-5.378317,-1.337515,2.149213,-5.605379,-1.347074,2.062579,-5.697356,-1.337515,2.149213,-5.605379,-0.6124286,2.142039,-5.605155,-0.4093509,1.887511,-6.269498,-0.3057439,1.193501,-6.660551,-0.8967963,2.14052,-5.617422,-0.9854081,1.884434,-6.294348,-0.9583745,1.190016,-6.688704,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,140.3306194,139.4027638,144.1297993,148.8031378,0.4296727,0.4261877,1.695439536
72,10182024020408935,-0.8192957,3.148361,-5.769791,-0.8158071,3.023308,-5.754476,-0.8039638,2.640943,-5.723422,-0.7838475,2.125504,-5.70239,-0.8158071,3.023308,-5.754476,-0.8158071,3.023308,-5.754476,-0.7838475,2.125504,-5.70239,-0.7838475,2.125504,-5.70239,-0.4857666,2.933569,-5.693815,-0.3157604,2.503484,-5.525383,-0.2971816,2.09741,-5.548808,-0.3048955,1.998677,-5.604169,-0.2971816,2.09741,-5.548808,-1.155415,2.933898,-5.734571,-1.27346,2.466063,-5.624599,-1.334192,2.081164,-5.704024,-1.346059,2.004059,-5.762387,-1.334192,2.081164,-5.704024,-0.6369807,2.121622,-5.748567,-0.4608946,1.669878,-6.302362,-0.3880534,1.052907,-6.831512,-0.92931,2.133127,-5.771069,-0.9777368,1.69022,-6.342146,-0.9204361,1.07386,-6.872492,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,166.7116756,166.0805664,150.1745511,155.1000483,0.2890787,0.3100317,1.706115822
73,10182024020409299,-0.7887594,3.207119,-6.145623,-0.7837297,3.074188,-6.11593,-0.7704364,2.660887,-6.025974,-0.7498321,2.108824,-5.941059,-0.7837297,3.074188,-6.11593,-0.7837297,3.074188,-6.11593,-0.7498321,2.108824,-5.941059,-0.7498321,2.108824,-5.941059,-0.4683146,2.941801,-5.912448,-0.3272206,2.528409,-5.698965,-0.2957257,2.096374,-5.606285,-0.3056563,1.985465,-5.637075,-0.2957257,2.096374,-5.606285,-1.133025,2.934921,-5.948433,-1.254931,2.485321,-5.769037,-1.326165,2.049088,-5.758344,-1.341531,1.956221,-5.809599,-1.326165,2.049088,-5.758344,-0.6040187,2.109093,-5.988936,-0.465399,1.970243,-6.709077,-0.3923109,1.657193,-7.180392,-0.8953007,2.113098,-6.007915,-0.9339137,1.976684,-6.739605,-0.9251378,1.664519,-7.215111,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,157.3610532,156.9598447,160.3492182,159.5003555,0.8933647,0.9006907,1.474336817
74,10182024020409596,-0.7526634,3.183238,-6.234104,-0.7493829,3.051642,-6.208076,-0.744811,2.657976,-6.1389,-0.7290381,2.104145,-6.064668,-0.7493829,3.051642,-6.208076,-0.7493829,3.051642,-6.208076,-0.7290381,2.104145,-6.064668,-0.7290381,2.104145,-6.064668,-0.4403008,2.935077,-6.023718,-0.3252083,2.528454,-5.788424,-0.2964931,2.084776,-5.646879,-0.3022804,1.968709,-5.660028,-0.2964931,2.084776,-5.646879,-1.10783,2.926589,-6.054778,-1.225149,2.489371,-5.853672,-1.32249,2.032701,-5.788291,-1.343874,1.936574,-5.830898,-1.32249,2.032701,-5.788291,-0.5842552,2.103489,-6.115869,-0.4795764,1.985256,-6.827529,-0.4258979,1.64789,-7.282982,-0.8735631,2.109399,-6.12799,-0.9172169,1.994196,-6.845865,-0.9168133,1.657918,-7.30355,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,152.9533018,152.6057163,164.0712746,163.763632,0.8840617,0.8940897,1.454187545
