GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
285,09182024051753045,-0.7227651,3.092168,-6.449908,-0.7234331,2.964204,-6.414967,-0.7319266,2.567251,-6.326791,-0.7575728,2.0187,-6.220837,-0.7234331,2.964204,-6.414967,-0.7234331,2.964204,-6.414967,-0.7575728,2.0187,-6.220837,-0.7575728,2.0187,-6.220837,-0.4012022,2.841436,-6.291022,-0.2769841,2.355772,-5.989738,-0.2209214,1.876231,-6.018412,-0.2057021,1.781896,-6.089389,-0.2209214,1.876231,-6.018412,-1.038049,2.867942,-6.304724,-1.2274,2.376204,-6.100617,-1.326806,1.91254,-6.192044,-1.309218,1.864776,-6.243407,-1.326806,1.91254,-6.192044,-0.6460755,2.015722,-6.273061,-0.2546406,1.77507,-7.022068,-0.2123802,0.9915647,-7.293147,-0.8739935,2.021425,-6.295395,-1.107302,1.79641,-7.105625,-1.138822,1.014751,-7.383934,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
286,09182024051753218,-0.7232479,3.092306,-6.451899,-0.7245357,2.964272,-6.416386,-0.7340847,2.567234,-6.327008,-0.7605546,2.018673,-6.221156,-0.7245357,2.964272,-6.416386,-0.7245357,2.964272,-6.416386,-0.7605546,2.018673,-6.221156,-0.7605546,2.018673,-6.221156,-0.4014921,2.8412,-6.29254,-0.2772352,2.355808,-5.989469,-0.2213719,1.874587,-6.022184,-0.2063061,1.781965,-6.090923,-0.2213719,1.874587,-6.022184,-1.037947,2.868747,-6.306669,-1.227927,2.375712,-6.102081,-1.330045,1.912796,-6.191036,-1.310596,1.86198,-6.243575,-1.330045,1.912796,-6.191036,-0.6489238,2.015903,-6.274426,-0.3171076,1.730213,-6.91558,-0.4956101,0.8890258,-6.663501,-0.8766757,2.021403,-6.295059,-1.08707,1.748808,-6.985335,-1.008565,0.9014133,-6.709972,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
287,09182024051753412,-0.7235142,3.092422,-6.453411,-0.7251543,2.964352,-6.417542,-0.7350719,2.567263,-6.327154,-0.7583556,2.019762,-6.221148,-0.7251543,2.964352,-6.417542,-0.7251543,2.964352,-6.417542,-0.7583556,2.019762,-6.221148,-0.7583556,2.019762,-6.221148,-0.4016077,2.841009,-6.29367,-0.2774301,2.355878,-5.989339,-0.2209094,1.874823,-6.0213,-0.2060882,1.781485,-6.09155,-0.2209094,1.874823,-6.0213,-1.038014,2.869127,-6.308092,-1.228328,2.375367,-6.103047,-1.338003,1.914002,-6.186603,-1.314153,1.858093,-6.242579,-1.338003,1.914002,-6.186603,-0.6454722,2.01749,-6.274746,-0.3034519,1.708066,-6.853367,-0.7018606,1.047033,-6.160169,-0.8755214,2.022052,-6.294735,-1.111284,1.724083,-6.92356,-0.8737678,1.050442,-6.175106,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
288,09182024051753592,-0.7241915,3.092705,-6.45326,-0.7258552,2.964512,-6.417493,-0.7354883,2.567347,-6.326701,-0.7513582,2.020721,-6.219932,-0.7258552,2.964512,-6.417493,-0.7258552,2.964512,-6.417493,-0.7513582,2.020721,-6.219932,-0.7513582,2.020721,-6.219932,-0.4021616,2.841105,-6.293795,-0.27759,2.355793,-5.98888,-0.2202543,1.875107,-6.019967,-0.2055044,1.780965,-6.09171,-0.2202543,1.875107,-6.019967,-1.038857,2.868745,-6.307364,-1.228393,2.374936,-6.103181,-1.344292,1.914717,-6.179265,-1.322664,1.864341,-6.22773,-1.344292,1.914717,-6.179265,-0.6377951,2.019314,-6.273435,-0.264464,1.701671,-6.807538,-0.701637,1.088523,-6.062939,-0.8695819,2.022093,-6.293513,-1.13747,1.71214,-6.883162,-0.849727,1.090299,-6.075767,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
289,09182024051753808,-0.7260266,3.093608,-6.447789,-0.7268475,2.965181,-6.413566,-0.7340896,2.567771,-6.324416,-0.739894,2.021871,-6.21854,-0.7268475,2.965181,-6.413566,-0.7268475,2.965181,-6.413566,-0.739894,2.021871,-6.21854,-0.739894,2.021871,-6.21854,-0.4036045,2.841774,-6.291676,-0.2777196,2.35578,-5.98807,-0.2203835,1.876093,-6.018351,-0.204716,1.779874,-6.091871,-0.2203835,1.876093,-6.018351,-1.04075,2.867333,-6.303454,-1.228038,2.374487,-6.102572,-1.349803,1.915429,-6.171079,-1.321316,1.851488,-6.23905,-1.349803,1.915429,-6.171079,-0.6243821,2.022364,-6.271131,-0.2272137,1.725037,-6.797773,-0.634017,1.103569,-6.087304,-0.8601345,2.021461,-6.292733,-1.135378,1.72156,-6.88099,-0.8549207,1.102723,-6.107546,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
290,09182024051753994,-0.727612,3.095013,-6.440398,-0.727582,2.966344,-6.407787,-0.732172,2.568489,-6.321521,-0.7321838,2.022656,-6.217838,-0.727582,2.966344,-6.407787,-0.727582,2.966344,-6.407787,-0.7321838,2.022656,-6.217838,-0.7321838,2.022656,-6.217838,-0.4050917,2.842786,-6.288245,-0.2776988,2.3562,-5.986902,-0.2162781,1.867594,-6.013169,-0.2012969,1.77521,-6.090713,-0.2162781,1.867594,-6.013169,-1.042478,2.86579,-6.298903,-1.227342,2.373969,-6.101439,-1.352256,1.915553,-6.166948,-1.320702,1.846713,-6.244179,-1.352256,1.915553,-6.166948,-0.6163448,2.02421,-6.269857,-0.2060194,1.742756,-6.798942,-0.5907996,1.107711,-6.109958,-0.853213,2.021022,-6.292501,-1.129589,1.730325,-6.887233,-0.8586267,1.104106,-6.135562,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
291,09182024051754211,-0.7289523,3.096654,-6.431549,-0.7281461,2.967828,-6.400353,-0.7298105,2.569498,-6.317753,-0.725808,2.023384,-6.217397,-0.7281461,2.967828,-6.400353,-0.7281461,2.967828,-6.400353,-0.725808,2.023384,-6.217397,-0.725808,2.023384,-6.217397,-0.4066338,2.844067,-6.283385,-0.2775634,2.356666,-5.985056,-0.2153645,1.867602,-6.016383,-0.2013725,1.778694,-6.087891,-0.2153645,1.867602,-6.016383,-1.043997,2.864043,-6.293626,-1.226008,2.373212,-6.099405,-1.354281,1.915546,-6.162962,-1.324711,1.850359,-6.236451,-1.354281,1.915546,-6.162962,-0.6100723,2.02571,-6.268917,-0.1859601,1.755324,-6.798275,-0.5561866,1.109806,-6.132093,-0.8472323,2.020778,-6.292519,-1.127636,1.735741,-6.89199,-0.8625722,1.103435,-6.162584,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
292,09182024051754406,-0.7294939,3.097248,-6.427733,-0.7284012,2.968402,-6.396969,-0.7288138,2.569928,-6.315893,-0.7236295,2.023613,-6.217248,-0.7284012,2.968402,-6.396969,-0.7284012,2.968402,-6.396969,-0.7236295,2.023613,-6.217248,-0.7236295,2.023613,-6.217248,-0.4073006,2.844686,-6.281016,-0.2774731,2.356875,-5.984098,-0.2144548,1.867619,-6.017322,-0.2005241,1.777262,-6.088081,-0.2144548,1.867619,-6.017322,-1.044623,2.863177,-6.29117,-1.225294,2.372838,-6.098326,-1.354814,1.915423,-6.161052,-1.328067,1.855425,-6.228202,-1.354814,1.915423,-6.161052,-0.6079563,2.026209,-6.268589,-0.1759244,1.758194,-6.7952,-0.5441346,1.110253,-6.14141,-0.8451008,2.020689,-6.292553,-1.130491,1.735976,-6.89166,-0.8644722,1.102798,-6.17378,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
293,09182024051754611,-0.7299273,3.09756,-6.424026,-0.728603,2.968731,-6.393537,-0.7278256,2.570219,-6.313778,-0.7216697,2.023769,-6.217072,-0.728603,2.968731,-6.393537,-0.728603,2.968731,-6.393537,-0.7216697,2.023769,-6.217072,-0.7216697,2.023769,-6.217072,-0.4079663,2.845322,-6.278481,-0.2773299,2.357094,-5.983089,-0.2126006,1.86725,-6.014098,-0.1985269,1.773094,-6.087966,-0.2126006,1.86725,-6.014098,-1.045228,2.862186,-6.288544,-1.224356,2.372338,-6.096966,-1.354383,1.914993,-6.159407,-1.331567,1.862999,-6.217674,-1.354383,1.914993,-6.159407,-0.6060225,2.026611,-6.268254,-0.164543,1.75989,-6.791403,-0.5331287,1.110649,-6.150775,-0.8431428,2.020526,-6.292544,-1.135554,1.734974,-6.89087,-0.8665072,1.102095,-6.184925,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
294,09182024051754818,-0.7302306,3.097685,-6.421804,-0.7287974,2.968877,-6.391429,-0.7273695,2.570375,-6.312459,-0.7207103,2.023781,-6.217059,-0.7287974,2.968877,-6.391429,-0.7287974,2.968877,-6.391429,-0.7207103,2.023781,-6.217059,-0.7207103,2.023781,-6.217059,-0.4084063,2.845716,-6.276906,-0.2772408,2.357313,-5.982564,-0.2235163,1.875224,-5.989903,-0.1979493,1.773042,-6.08756,-0.2235163,1.875224,-5.989903,-1.045727,2.861256,-6.286285,-1.223557,2.371874,-6.095794,-1.353886,1.914598,-6.158501,-1.333278,1.865975,-6.212949,-1.353886,1.914598,-6.158501,-0.6054984,2.026595,-6.268252,-0.1557696,1.758248,-6.788257,-0.5273883,1.110281,-6.15698,-0.8420672,2.02043,-6.292547,-1.14208,1.732547,-6.889546,-0.8676703,1.101413,-6.191925,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
295,09182024051755013,-0.7306251,3.097722,-6.41925,-0.7290938,2.968954,-6.388971,-0.7269551,2.570529,-6.310842,-0.719942,2.023716,-6.217103,-0.7290938,2.968954,-6.388971,-0.7290938,2.968954,-6.388971,-0.719942,2.023716,-6.217103,-0.719942,2.023716,-6.217103,-0.4089986,2.846219,-6.274908,-0.2771316,2.357696,-5.981978,-0.2286844,1.882936,-5.973031,-0.1980478,1.777247,-6.085666,-0.2286844,1.882936,-5.973031,-1.046577,2.859777,-6.282994,-1.222407,2.371249,-6.094112,-1.35238,1.913862,-6.157612,-1.334815,1.868529,-6.208823,-1.35238,1.913862,-6.157612,-0.605311,2.026464,-6.268332,-0.1489292,1.756652,-6.786108,-0.5219487,1.110357,-6.164329,-0.8410019,2.020304,-6.292573,-1.147237,1.730563,-6.888787,-0.8693774,1.101277,-6.200063,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
296,09182024051755414,-0.7309811,3.097801,-6.417578,-0.7294094,2.96907,-6.38735,-0.7269019,2.570723,-6.309755,-0.7207639,2.023824,-6.2176,-0.7294094,2.96907,-6.38735,-0.7294094,2.96907,-6.38735,-0.7207639,2.023824,-6.2176,-0.7207639,2.023824,-6.2176,-0.409497,2.846634,-6.273542,-0.2769635,2.358115,-5.98159,-0.2199084,1.881001,-5.997306,-0.198567,1.778108,-6.088746,-0.2199084,1.881001,-5.997306,-1.047204,2.858713,-6.280856,-1.221604,2.370797,-6.092918,-1.351086,1.913236,-6.156947,-1.335684,1.869951,-6.206458,-1.351086,1.913236,-6.156947,-0.6067437,2.026421,-6.269207,-0.1520981,1.755275,-6.789684,-0.5253752,1.110874,-6.170199,-0.8413318,2.020478,-6.292806,-1.149013,1.73002,-6.889973,-0.8706199,1.102128,-6.204931,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
297,09182024051755601,-0.7310543,3.097828,-6.417274,-0.7294807,2.969105,-6.387055,-0.7269238,2.570774,-6.309563,-0.7209794,2.02388,-6.217729,-0.7294807,2.969105,-6.387055,-0.7294807,2.969105,-6.387055,-0.7209794,2.02388,-6.217729,-0.7209794,2.02388,-6.217729,-0.4095898,2.846712,-6.273314,-0.2769175,2.358191,-5.981511,-0.2237058,1.881805,-5.992682,-0.1983678,1.778618,-6.088811,-0.2237058,1.881805,-5.992682,-1.047303,2.85853,-6.280502,-1.22144,2.370714,-6.09269,-1.350837,1.913125,-6.156854,-1.335828,1.870186,-6.206093,-1.350837,1.913125,-6.156854,-0.6069356,2.026459,-6.269369,-0.1528786,1.755065,-6.790534,-0.5262508,1.110979,-6.171194,-0.8415037,2.020549,-6.292884,-1.149177,1.729964,-6.890412,-0.8708555,1.102297,-6.20574,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
298,09182024051755945,-0.7310038,3.09783,-6.416965,-0.7294507,2.969121,-6.386766,-0.7268717,2.570815,-6.309375,-0.7209778,2.023911,-6.217771,-0.7294507,2.969121,-6.386766,-0.7294507,2.969121,-6.386766,-0.7209778,2.023911,-6.217771,-0.7209778,2.023911,-6.217771,-0.4095506,2.846793,-6.273033,-0.2768483,2.35824,-5.98142,-0.2265767,1.882079,-5.990391,-0.1980761,1.778744,-6.088834,-0.2265767,1.882079,-5.990391,-1.047226,2.858389,-6.28022,-1.221258,2.370607,-6.092466,-1.350713,1.913038,-6.156732,-1.335957,1.870354,-6.205781,-1.350713,1.913038,-6.156732,-0.6069598,2.026472,-6.269417,-0.1529119,1.754964,-6.790973,-0.5258632,1.11141,-6.172091,-0.8414751,2.020588,-6.292919,-1.149169,1.729972,-6.890817,-0.8713373,1.102743,-6.206713,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
299,09182024051756079,-0.7310038,3.09783,-6.416965,-0.7294507,2.969121,-6.386766,-0.7268717,2.570815,-6.309375,-0.7209778,2.023911,-6.217771,-0.7294507,2.969121,-6.386766,-0.7294507,2.969121,-6.386766,-0.7209778,2.023911,-6.217771,-0.7209778,2.023911,-6.217771,-0.4095506,2.846793,-6.273033,-0.2768483,2.35824,-5.98142,-0.2265767,1.882079,-5.990391,-0.1980761,1.778744,-6.088834,-0.2265767,1.882079,-5.990391,-1.047226,2.858389,-6.28022,-1.221258,2.370607,-6.092466,-1.350713,1.913038,-6.156732,-1.335957,1.870354,-6.205781,-1.350713,1.913038,-6.156732,-0.6069598,2.026472,-6.269417,-0.1529119,1.754964,-6.790973,-0.5258632,1.11141,-6.172091,-0.8414751,2.020588,-6.292919,-1.149169,1.729972,-6.890817,-0.8713373,1.102743,-6.206713,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
300,09182024051756466,-0.7309167,3.097838,-6.416662,-0.7293951,2.969142,-6.386483,-0.7268128,2.570858,-6.309196,-0.7209786,2.023947,-6.217815,-0.7293951,2.969142,-6.386483,-0.7293951,2.969142,-6.386483,-0.7209786,2.023947,-6.217815,-0.7209786,2.023947,-6.217815,-0.4094554,2.846867,-6.272735,-0.2767791,2.35829,-5.981341,-0.2286108,1.882335,-5.988623,-0.1977744,1.778872,-6.08883,-0.2286108,1.882335,-5.988623,-1.047091,2.858277,-6.279959,-1.221082,2.370493,-6.092247,-1.350662,1.91297,-6.156595,-1.336022,1.870436,-6.205449,-1.350662,1.91297,-6.156595,-0.6069869,2.026484,-6.269463,-0.1528454,1.75476,-6.791213,-0.5254825,1.111651,-6.172947,-0.8414524,2.020642,-6.292964,-1.149254,1.729934,-6.891087,-0.8718328,1.103021,-6.207664,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
301,09182024051756709,-0.7309167,3.097838,-6.416662,-0.7293951,2.969142,-6.386483,-0.7268128,2.570858,-6.309196,-0.7209786,2.023947,-6.217815,-0.7293951,2.969142,-6.386483,-0.7293951,2.969142,-6.386483,-0.7209786,2.023947,-6.217815,-0.7209786,2.023947,-6.217815,-0.4094554,2.846867,-6.272735,-0.2767791,2.35829,-5.981341,-0.2286108,1.882335,-5.988623,-0.1977744,1.778872,-6.08883,-0.2286108,1.882335,-5.988623,-1.047091,2.858277,-6.279959,-1.221082,2.370493,-6.092247,-1.350662,1.91297,-6.156595,-1.336022,1.870436,-6.205449,-1.350662,1.91297,-6.156595,-0.6069869,2.026484,-6.269463,-0.1528454,1.75476,-6.791213,-0.5254825,1.111651,-6.172947,-0.8414524,2.020642,-6.292964,-1.149254,1.729934,-6.891087,-0.8718328,1.103021,-6.207664,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
302,09182024051756795,-0.7286683,3.09798,-6.414253,-0.7277653,2.96939,-6.384252,-0.7259628,2.57127,-6.30784,-0.7209528,2.024193,-6.218099,-0.7277653,2.96939,-6.384252,-0.7277653,2.96939,-6.384252,-0.7209528,2.024193,-6.218099,-0.7209528,2.024193,-6.218099,-0.4059957,2.846717,-6.268981,-0.2758273,2.358988,-5.980514,-0.2293061,1.885088,-5.99413,-0.1960713,1.775646,-6.093111,-0.2293061,1.885088,-5.99413,-1.043386,2.857871,-6.278302,-1.21976,2.369583,-6.090828,-1.349823,1.912227,-6.155944,-1.336136,1.870768,-6.204188,-1.349823,1.912227,-6.155944,-0.6071268,2.0265,-6.269658,-0.1515759,1.751877,-6.791251,-0.5231185,1.113171,-6.177979,-0.8413553,2.021241,-6.293448,-1.149682,1.729467,-6.892627,-0.8761841,1.105244,-6.213839,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
303,09182024051756858,-0.7280957,3.097974,-6.413777,-0.7273371,2.969418,-6.383804,-0.7257558,2.571351,-6.307562,-0.7209629,2.024248,-6.21816,-0.7273371,2.969418,-6.383804,-0.7273371,2.969418,-6.383804,-0.7209629,2.024248,-6.21816,-0.7209629,2.024248,-6.21816,-0.4051167,2.846505,-6.268661,-0.2755877,2.359144,-5.980321,-0.2282809,1.885567,-5.996677,-0.1954994,1.774009,-6.0943,-0.2282809,1.885567,-5.996677,-1.042502,2.857826,-6.278,-1.219484,2.369381,-6.090532,-1.349523,1.911993,-6.155859,-1.336212,1.870891,-6.203556,-1.349523,1.911993,-6.155859,-0.6071584,2.026496,-6.269687,-0.1512337,1.751014,-6.791002,-0.5227623,1.113502,-6.178837,-0.8413712,2.021404,-6.293575,-1.149786,1.729305,-6.892849,-0.8771358,1.105798,-6.214981,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
304,09182024051757070,-0.7269377,3.097947,-6.412895,-0.7264519,2.969462,-6.382946,-0.7253217,2.571519,-6.306998,-0.7210381,2.024377,-6.218308,-0.7264519,2.969462,-6.382946,-0.7264519,2.969462,-6.382946,-0.7210381,2.024377,-6.218308,-0.7210381,2.024377,-6.218308,-0.4034877,2.846081,-6.268046,-0.2750162,2.359441,-5.979811,-0.2288107,1.882867,-6.007206,-0.1947511,1.772462,-6.096209,-0.2288107,1.882867,-6.007206,-1.04063,2.857795,-6.277433,-1.218887,2.368891,-6.089861,-1.348836,1.911418,-6.155718,-1.336337,1.871113,-6.202838,-1.348836,1.911418,-6.155718,-0.6072869,2.026454,-6.269742,-0.1505638,1.748634,-6.790287,-0.52301,1.114615,-6.179201,-0.8414795,2.021819,-6.293898,-1.149865,1.728857,-6.89336,-0.8787005,1.107576,-6.215889,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
305,09182024051757282,-0.7259923,3.097903,-6.412215,-0.7257102,2.969475,-6.382254,-0.7249439,2.571638,-6.3065,-0.7211645,2.024442,-6.218442,-0.7257102,2.969475,-6.382254,-0.7257102,2.969475,-6.382254,-0.7211645,2.024442,-6.218442,-0.7211645,2.024442,-6.218442,-0.4023475,2.845757,-6.267338,-0.2744875,2.359556,-5.979233,-0.226397,1.879921,-6.016953,-0.1943491,1.770791,-6.098028,-0.226397,1.879921,-6.016953,-1.039057,2.857789,-6.276974,-1.218313,2.368344,-6.089188,-1.348467,1.910943,-6.155523,-1.334893,1.863747,-6.207161,-1.348467,1.910943,-6.155523,-0.6075658,2.026246,-6.269733,-0.1497757,1.74568,-6.789033,-0.5261698,1.117756,-6.175403,-0.841578,2.022128,-6.294169,-1.150122,1.728076,-6.893491,-0.8783957,1.111558,-6.212183,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
306,09182024051757446,-0.7254061,3.097876,-6.411787,-0.7252344,2.969476,-6.381815,-0.7246842,2.571699,-6.306162,-0.7212551,2.024425,-6.218499,-0.7252344,2.969476,-6.381815,-0.7252344,2.969476,-6.381815,-0.7212551,2.024425,-6.218499,-0.7212551,2.024425,-6.218499,-0.4017116,2.84555,-6.266866,-0.2740847,2.359492,-5.978733,-0.226624,1.879761,-6.021578,-0.1940103,1.769625,-6.099266,-0.226624,1.879761,-6.021578,-1.038156,2.85781,-6.276646,-1.217897,2.367932,-6.088706,-1.348289,1.910575,-6.155273,-1.334702,1.863262,-6.20664,-1.348289,1.910575,-6.155273,-0.6077967,2.025973,-6.269642,-0.1485856,1.74176,-6.786464,-0.527915,1.118868,-6.173272,-0.8416076,2.022262,-6.294304,-1.15101,1.725852,-6.892196,-0.8784296,1.113305,-6.210243,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
307,09182024051757670,-0.724864,3.091295,-6.40164,-0.7247559,2.964741,-6.37435,-0.7244462,2.570431,-6.303855,-0.7213967,2.024356,-6.218531,-0.7247559,2.964741,-6.37435,-0.7247559,2.964741,-6.37435,-0.7213967,2.024356,-6.218531,-0.7213967,2.024356,-6.218531,-0.4010901,2.845246,-6.266643,-0.2736638,2.359143,-5.977993,-0.2236143,1.871171,-6.0105,-0.1933551,1.769602,-6.099113,-0.2236143,1.871171,-6.0105,-1.037452,2.857796,-6.276306,-1.217498,2.367436,-6.088212,-1.348216,1.910105,-6.154968,-1.334265,1.862296,-6.207197,-1.348216,1.910105,-6.154968,-0.6080823,2.025614,-6.269492,-0.1478335,1.738655,-6.784614,-0.5295951,1.119053,-6.172719,-0.8416686,2.022379,-6.29443,-1.151322,1.724759,-6.891747,-0.8788702,1.114217,-6.210009,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
