GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_2,Temporal_2,Spatial_1,Temporal_1,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach
66,12182024012602294,-0.9779298,2.93712,-4.784994,-0.9716655,2.800811,-4.762268,-0.9517022,2.377685,-4.705162,-0.9234873,1.796899,-4.633441,-0.9716655,2.800811,-4.762268,-0.9716655,2.800811,-4.762268,-0.9234873,1.796899,-4.633441,-0.9234873,1.796899,-4.633441,-0.6436646,2.766577,-4.728027,-0.4727081,2.265703,-4.708245,-0.7907663,2.217088,-5.029063,-0.8905451,2.255706,-5.049225,-0.7907663,2.217088,-5.029063,-1.315211,2.696511,-4.759982,-1.433258,2.108268,-4.64532,-1.445334,1.65624,-4.714409,-1.445309,1.618789,-4.759967,-1.445334,1.65624,-4.714409,-0.765873,1.806578,-4.695244,-0.5293394,1.38497,-5.327894,-0.2702636,0.623862,-5.422303,-1.08437,1.773844,-4.71233,-1.183405,1.317748,-5.362981,-1.342461,0.5136668,-5.47982,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,133.2825045,133.7573262,81.30692168,158.1847615,-0.1399663,-0.2501615,1.809343946
67,12182024012602476,-0.9779298,2.93712,-4.784994,-0.9716655,2.800811,-4.762268,-0.9517022,2.377685,-4.705162,-0.9234873,1.796899,-4.633441,-0.9716655,2.800811,-4.762268,-0.9716655,2.800811,-4.762268,-0.9234873,1.796899,-4.633441,-0.9234873,1.796899,-4.633441,-0.6436646,2.766577,-4.728027,-0.4727081,2.265703,-4.708245,-0.7907663,2.217088,-5.029063,-0.8905451,2.255706,-5.049225,-0.7907663,2.217088,-5.029063,-1.315211,2.696511,-4.759982,-1.433258,2.108268,-4.64532,-1.445334,1.65624,-4.714409,-1.445309,1.618789,-4.759967,-1.445334,1.65624,-4.714409,-0.765873,1.806578,-4.695244,-0.5293394,1.38497,-5.327894,-0.2702636,0.623862,-5.422303,-1.08437,1.773844,-4.71233,-1.183405,1.317748,-5.362981,-1.342461,0.5136668,-5.47982,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,133.2825045,133.7573262,81.30692168,158.1847615,-0.1399663,-0.2501615,1.809343946
68,12182024012602692,-0.9778265,2.936301,-4.782202,-0.9719285,2.80042,-4.759462,-0.9522731,2.37772,-4.703279,-0.9242338,1.796965,-4.633562,-0.9719285,2.80042,-4.759462,-0.9719285,2.80042,-4.759462,-0.9242338,1.796965,-4.633562,-0.9242338,1.796965,-4.633562,-0.6436996,2.766667,-4.725206,-0.4723965,2.251777,-4.710145,-0.7900358,2.217598,-5.031956,-0.8892588,2.255445,-5.047855,-0.7900358,2.217598,-5.031956,-1.314713,2.694845,-4.761593,-1.433632,2.108377,-4.645639,-1.43561,1.646176,-4.731955,-1.445359,1.612294,-4.764754,-1.43561,1.646176,-4.731955,-0.7675934,1.805892,-4.694698,-0.5136173,1.420398,-5.35465,-0.320224,0.8675959,-5.833715,-1.084545,1.774178,-4.712844,-1.196569,1.352061,-5.393751,-1.266083,0.7729523,-5.887869,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,161.6450988,162.175774,80.25613157,155.7408913,0.1037676,0.009124,1.753648429
69,12182024012602884,-0.9778265,2.936301,-4.782202,-0.9719285,2.80042,-4.759462,-0.9522731,2.37772,-4.703279,-0.9242338,1.796965,-4.633562,-0.9719285,2.80042,-4.759462,-0.9719285,2.80042,-4.759462,-0.9242338,1.796965,-4.633562,-0.9242338,1.796965,-4.633562,-0.6436996,2.766667,-4.725206,-0.4723965,2.251777,-4.710145,-0.7900358,2.217598,-5.031956,-0.8892588,2.255445,-5.047855,-0.7900358,2.217598,-5.031956,-1.314713,2.694845,-4.761593,-1.433632,2.108377,-4.645639,-1.43561,1.646176,-4.731955,-1.445359,1.612294,-4.764754,-1.43561,1.646176,-4.731955,-0.7675934,1.805892,-4.694698,-0.5136173,1.420398,-5.35465,-0.320224,0.8675959,-5.833715,-1.084545,1.774178,-4.712844,-1.196569,1.352061,-5.393751,-1.266083,0.7729523,-5.887869,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,161.6450988,162.175774,80.25613157,155.7408913,0.1037676,0.009124,1.753648429
70,12182024012603085,-0.9778265,2.936301,-4.782202,-0.9719285,2.80042,-4.759462,-0.9522731,2.37772,-4.703279,-0.9242338,1.796965,-4.633562,-0.9719285,2.80042,-4.759462,-0.9719285,2.80042,-4.759462,-0.9242338,1.796965,-4.633562,-0.9242338,1.796965,-4.633562,-0.6436996,2.766667,-4.725206,-0.4723965,2.251777,-4.710145,-0.7900358,2.217598,-5.031956,-0.8892588,2.255445,-5.047855,-0.7900358,2.217598,-5.031956,-1.314713,2.694845,-4.761593,-1.433632,2.108377,-4.645639,-1.43561,1.646176,-4.731955,-1.445359,1.612294,-4.764754,-1.43561,1.646176,-4.731955,-0.7675934,1.805892,-4.694698,-0.5136173,1.420398,-5.35465,-0.320224,0.8675959,-5.833715,-1.084545,1.774178,-4.712844,-1.196569,1.352061,-5.393751,-1.266083,0.7729523,-5.887869,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,161.6450988,162.175774,80.25613157,155.7408913,0.1037676,0.009124,1.753648429
71,12182024012603286,-0.9778265,2.936301,-4.782202,-0.9719285,2.80042,-4.759462,-0.9522731,2.37772,-4.703279,-0.9242338,1.796965,-4.633562,-0.9719285,2.80042,-4.759462,-0.9719285,2.80042,-4.759462,-0.9242338,1.796965,-4.633562,-0.9242338,1.796965,-4.633562,-0.6436996,2.766667,-4.725206,-0.4723965,2.251777,-4.710145,-0.7900358,2.217598,-5.031956,-0.8892588,2.255445,-5.047855,-0.7900358,2.217598,-5.031956,-1.314713,2.694845,-4.761593,-1.433632,2.108377,-4.645639,-1.43561,1.646176,-4.731955,-1.445359,1.612294,-4.764754,-1.43561,1.646176,-4.731955,-0.7675934,1.805892,-4.694698,-0.5136173,1.420398,-5.35465,-0.320224,0.8675959,-5.833715,-1.084545,1.774178,-4.712844,-1.196569,1.352061,-5.393751,-1.266083,0.7729523,-5.887869,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,161.6450988,162.175774,80.25613157,155.7408913,0.1037676,0.009124,1.753648429
72,12182024012603484,-0.9778265,2.936301,-4.782202,-0.9719285,2.80042,-4.759462,-0.9522731,2.37772,-4.703279,-0.9242338,1.796965,-4.633562,-0.9719285,2.80042,-4.759462,-0.9719285,2.80042,-4.759462,-0.9242338,1.796965,-4.633562,-0.9242338,1.796965,-4.633562,-0.6436996,2.766667,-4.725206,-0.4723965,2.251777,-4.710145,-0.7900358,2.217598,-5.031956,-0.8892588,2.255445,-5.047855,-0.7900358,2.217598,-5.031956,-1.314713,2.694845,-4.761593,-1.433632,2.108377,-4.645639,-1.43561,1.646176,-4.731955,-1.445359,1.612294,-4.764754,-1.43561,1.646176,-4.731955,-0.7675934,1.805892,-4.694698,-0.5136173,1.420398,-5.35465,-0.320224,0.8675959,-5.833715,-1.084545,1.774178,-4.712844,-1.196569,1.352061,-5.393751,-1.266083,0.7729523,-5.887869,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,161.6450988,162.175774,80.25613157,155.7408913,0.1037676,0.009124,1.753648429
73,12182024012603686,-0.9778265,2.936301,-4.782202,-0.9719285,2.80042,-4.759462,-0.9522731,2.37772,-4.703279,-0.9242338,1.796965,-4.633562,-0.9719285,2.80042,-4.759462,-0.9719285,2.80042,-4.759462,-0.9242338,1.796965,-4.633562,-0.9242338,1.796965,-4.633562,-0.6436996,2.766667,-4.725206,-0.4723965,2.251777,-4.710145,-0.7900358,2.217598,-5.031956,-0.8892588,2.255445,-5.047855,-0.7900358,2.217598,-5.031956,-1.314713,2.694845,-4.761593,-1.433632,2.108377,-4.645639,-1.43561,1.646176,-4.731955,-1.445359,1.612294,-4.764754,-1.43561,1.646176,-4.731955,-0.7675934,1.805892,-4.694698,-0.5136173,1.420398,-5.35465,-0.320224,0.8675959,-5.833715,-1.084545,1.774178,-4.712844,-1.196569,1.352061,-5.393751,-1.266083,0.7729523,-5.887869,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,161.6450988,162.175774,80.25613157,155.7408913,0.1037676,0.009124,1.753648429
74,12182024012603884,-0.9778265,2.936301,-4.782202,-0.9719285,2.80042,-4.759462,-0.9522731,2.37772,-4.703279,-0.9242338,1.796965,-4.633562,-0.9719285,2.80042,-4.759462,-0.9719285,2.80042,-4.759462,-0.9242338,1.796965,-4.633562,-0.9242338,1.796965,-4.633562,-0.6436996,2.766667,-4.725206,-0.4723965,2.251777,-4.710145,-0.7900358,2.217598,-5.031956,-0.8892588,2.255445,-5.047855,-0.7900358,2.217598,-5.031956,-1.314713,2.694845,-4.761593,-1.433632,2.108377,-4.645639,-1.43561,1.646176,-4.731955,-1.445359,1.612294,-4.764754,-1.43561,1.646176,-4.731955,-0.7675934,1.805892,-4.694698,-0.5136173,1.420398,-5.35465,-0.320224,0.8675959,-5.833715,-1.084545,1.774178,-4.712844,-1.196569,1.352061,-5.393751,-1.266083,0.7729523,-5.887869,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,161.6450988,162.175774,80.25613157,155.7408913,0.1037676,0.009124,1.753648429
75,12182024012604086,-0.9778265,2.936301,-4.782202,-0.9719285,2.80042,-4.759462,-0.9522731,2.37772,-4.703279,-0.9242338,1.796965,-4.633562,-0.9719285,2.80042,-4.759462,-0.9719285,2.80042,-4.759462,-0.9242338,1.796965,-4.633562,-0.9242338,1.796965,-4.633562,-0.6436996,2.766667,-4.725206,-0.4723965,2.251777,-4.710145,-0.7900358,2.217598,-5.031956,-0.8892588,2.255445,-5.047855,-0.7900358,2.217598,-5.031956,-1.314713,2.694845,-4.761593,-1.433632,2.108377,-4.645639,-1.43561,1.646176,-4.731955,-1.445359,1.612294,-4.764754,-1.43561,1.646176,-4.731955,-0.7675934,1.805892,-4.694698,-0.5136173,1.420398,-5.35465,-0.320224,0.8675959,-5.833715,-1.084545,1.774178,-4.712844,-1.196569,1.352061,-5.393751,-1.266083,0.7729523,-5.887869,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,161.6450988,162.175774,80.25613157,155.7408913,0.1037676,0.009124,1.753648429
76,12182024012604325,-0.9587147,2.926785,-4.780041,-0.95639,2.792609,-4.757086,-0.9463745,2.374694,-4.701836,-0.9239042,1.796592,-4.635808,-0.95639,2.792609,-4.757086,-0.95639,2.792609,-4.757086,-0.9239042,1.796592,-4.635808,-0.9239042,1.796592,-4.635808,-0.6265693,2.758281,-4.720807,-0.4684559,2.255463,-4.702162,-0.766831,2.182669,-5.032645,-0.8816065,2.247492,-5.049098,-0.766831,2.182669,-5.032645,-1.302782,2.692046,-4.762313,-1.429895,2.106572,-4.650803,-1.435417,1.64509,-4.736272,-1.4453,1.609257,-4.769717,-1.435417,1.64509,-4.736272,-0.7677687,1.803176,-4.696687,-0.5503802,1.386375,-5.453107,-0.392157,0.8562076,-5.989807,-1.083728,1.775065,-4.716409,-1.144537,1.333514,-5.490194,-1.179726,0.7861387,-6.038968,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,1,0,164.4455209,164.7528336,85.96665235,156.026998,0.0923793,0.0223104,1.84915828
77,12182024012604524,-0.9355008,2.919886,-4.793618,-0.9354488,2.786021,-4.768113,-0.9336671,2.369899,-4.707535,-0.9212571,1.794384,-4.641362,-0.9354488,2.786021,-4.768113,-0.9354488,2.786021,-4.768113,-0.9212571,1.794384,-4.641362,-0.9212571,1.794384,-4.641362,-0.6083473,2.751759,-4.72225,-0.4637703,2.258706,-4.697657,-0.7592051,2.173667,-5.032418,-0.8716759,2.242037,-5.053652,-0.7592051,2.173667,-5.032418,-1.288821,2.688887,-4.765824,-1.424207,2.104905,-4.657705,-1.434371,1.644322,-4.739453,-1.443179,1.606657,-4.773956,-1.434371,1.644322,-4.739453,-0.7660211,1.799935,-4.699483,-0.5530363,1.411658,-5.481856,-0.3924537,0.8658175,-5.991754,-1.080054,1.773668,-4.726076,-1.107118,1.365313,-5.528776,-1.138504,0.8034166,-6.05493,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,159.909385,160.0854193,87.78968624,156.5686949,0.1019892,0.0395883,1.852597992
78,12182024012604729,-0.9284984,2.915309,-4.79266,-0.9286988,2.781905,-4.767615,-0.9285651,2.36703,-4.708147,-0.9199108,1.792922,-4.644254,-0.9286988,2.781905,-4.767615,-0.9286988,2.781905,-4.767615,-0.9199108,1.792922,-4.644254,-0.9199108,1.792922,-4.644254,-0.6014165,2.74907,-4.72002,-0.4613278,2.225596,-4.700659,-0.7691584,2.195083,-5.036726,-0.8677456,2.241251,-5.055285,-0.7691584,2.195083,-5.036726,-1.282253,2.686932,-4.76488,-1.421035,2.104969,-4.659627,-1.435928,1.647649,-4.738579,-1.441853,1.604756,-4.776636,-1.435928,1.647649,-4.738579,-0.7647396,1.797297,-4.701231,-0.5787766,1.377555,-5.294378,-0.6071951,0.4130037,-4.960822,-1.078799,1.773301,-4.729776,-1.108515,1.337081,-5.342526,-1.095099,0.375726,-5.005168,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,1,0,105.2732265,106.0649848,82.18971001,157.1355775,-0.3508246,-0.3881023,1.953174672
79,12182024012604918,-0.9292698,2.914104,-4.791988,-0.9282774,2.780527,-4.76705,-0.9269669,2.365908,-4.708111,-0.9195552,1.792289,-4.645398,-0.9282774,2.780527,-4.76705,-0.9282774,2.780527,-4.76705,-0.9195552,1.792289,-4.645398,-0.9195552,1.792289,-4.645398,-0.5998683,2.747271,-4.719299,-0.4664207,2.226832,-4.700763,-0.7760746,2.204395,-5.040593,-0.8678994,2.2425,-5.058522,-0.7760746,2.204395,-5.040593,-1.279766,2.686125,-4.764225,-1.419705,2.105781,-4.660121,-1.437167,1.651095,-4.737978,-1.441468,1.604156,-4.777857,-1.437167,1.651095,-4.737978,-0.7644245,1.795279,-4.702374,-0.5845752,1.373139,-5.245732,-0.5397576,0.4479802,-4.973739,-1.078865,1.773782,-4.730557,-1.116221,1.336792,-5.293385,-1.168447,0.4049993,-5.03009,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,111.4280229,112.1567046,81.64778742,157.3734372,-0.3158481,-0.358829,1.864807386
80,12182024012605109,-0.93053,2.913784,-4.793087,-0.9290968,2.780113,-4.767772,-0.9266891,2.365379,-4.708167,-0.9198669,1.79185,-4.645658,-0.9290968,2.780113,-4.767772,-0.9290968,2.780113,-4.767772,-0.9198669,1.79185,-4.645658,-0.9198669,1.79185,-4.645658,-0.6004118,2.746212,-4.719804,-0.4679405,2.233952,-4.697611,-0.775319,2.203089,-5.040883,-0.868671,2.24018,-5.05913,-0.775319,2.203089,-5.040883,-1.279209,2.685715,-4.764277,-1.419297,2.105661,-4.659839,-1.439782,1.651635,-4.733579,-1.444462,1.599622,-4.778832,-1.439782,1.651635,-4.733579,-0.7647145,1.794238,-4.702768,-0.5503451,1.369334,-5.284407,-0.3453569,0.7555619,-5.721974,-1.079638,1.77417,-4.730014,-1.149107,1.331178,-5.336208,-1.24486,0.6982414,-5.799794,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,162.2908298,162.4011741,82.35699064,157.9501948,-0.0082664,-0.0655869,1.725924193
81,12182024012605303,-0.9329708,2.913197,-4.795404,-0.9310448,2.779401,-4.769716,-0.9271173,2.364461,-4.709127,-0.9204949,1.79077,-4.646838,-0.9310448,2.779401,-4.769716,-0.9310448,2.779401,-4.769716,-0.9204949,1.79077,-4.646838,-0.9204949,1.79077,-4.646838,-0.6032555,2.744876,-4.725155,-0.4670362,2.241971,-4.696769,-0.7759229,2.203998,-5.041063,-0.8723691,2.235934,-5.063209,-0.7759229,2.203998,-5.041063,-1.279849,2.685145,-4.766006,-1.418863,2.105135,-4.659638,-1.44283,1.651669,-4.730273,-1.446788,1.596607,-4.77997,-1.44283,1.651669,-4.730273,-0.7652407,1.792838,-4.704236,-0.5212908,1.382816,-5.40402,-0.316632,0.9060639,-6.049148,-1.080408,1.77356,-4.730652,-1.163452,1.343535,-5.457844,-1.23191,0.8500763,-6.125863,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,173.6439871,174.0995643,82.22708099,158.3788772,0.1422356,0.086248,1.863590771
82,12182024012605484,-0.9379828,2.909361,-4.80192,-0.935308,2.775773,-4.775291,-0.9290435,2.361518,-4.712158,-0.9216267,1.788267,-4.64888,-0.935308,2.775773,-4.775291,-0.935308,2.775773,-4.775291,-0.9216267,1.788267,-4.64888,-0.9216267,1.788267,-4.64888,-0.6070629,2.742239,-4.732636,-0.4710806,2.212459,-4.721963,-0.7870023,2.211276,-5.052287,-0.8760665,2.232232,-5.07153,-0.7870023,2.211276,-5.052287,-1.280934,2.683972,-4.768602,-1.418415,2.104878,-4.659787,-1.44467,1.652142,-4.725455,-1.447083,1.608126,-4.77084,-1.44467,1.652142,-4.725455,-0.7658742,1.790746,-4.706179,-0.547611,1.344692,-5.376667,-0.4845738,0.5448263,-5.577574,-1.081968,1.770911,-4.732239,-1.144148,1.307258,-5.425848,-1.135793,0.5039613,-5.631262,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,137.0646341,137.8617046,79.43222793,158.8868886,-0.219002,-0.259867,1.847353982
83,12182024012605709,-0.9417301,2.908135,-4.80698,-0.9387692,2.774224,-4.779914,-0.9311444,2.35938,-4.715098,-0.922765,1.78617,-4.650449,-0.9387692,2.774224,-4.779914,-0.9387692,2.774224,-4.779914,-0.922765,1.78617,-4.650449,-0.922765,1.78617,-4.650449,-0.6093588,2.74017,-4.734789,-0.4754245,2.217922,-4.72348,-0.7907215,2.213515,-5.055813,-0.8767116,2.232825,-5.07403,-0.7907215,2.213515,-5.055813,-1.283483,2.682217,-4.773635,-1.419475,2.104274,-4.66079,-1.447952,1.651965,-4.724207,-1.447659,1.617967,-4.764561,-1.447952,1.651965,-4.724207,-0.7667364,1.788164,-4.708148,-0.5951461,1.318011,-5.259474,-0.6596419,0.3643594,-4.764745,-1.083387,1.769329,-4.733359,-1.121824,1.286683,-5.301406,-1.094896,0.3384695,-4.799398,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,101.847746,102.3587434,79.81485658,158.9591143,-0.3994689,-0.4253588,2.001174456
84,12182024012605921,-0.9438398,2.907071,-4.808685,-0.9408025,2.773147,-4.781884,-0.9326824,2.358076,-4.717126,-0.9237715,1.784724,-4.65183,-0.9408025,2.773147,-4.781884,-0.9408025,2.773147,-4.781884,-0.9237715,1.784724,-4.65183,-0.9237715,1.784724,-4.65183,-0.6114024,2.738314,-4.735398,-0.4758499,2.217078,-4.722207,-0.7927498,2.216106,-5.058745,-0.8766442,2.234314,-5.076916,-0.7927498,2.216106,-5.058745,-1.285666,2.680939,-4.778793,-1.421256,2.104087,-4.66324,-1.445917,1.652343,-4.729563,-1.446447,1.613192,-4.768888,-1.445917,1.652343,-4.729563,-0.7676861,1.785318,-4.710433,-0.6086587,1.3208,-5.237964,-0.5637074,0.3589308,-4.941705,-1.084514,1.768908,-4.734214,-1.120955,1.294265,-5.276415,-1.164556,0.3278091,-4.986803,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,114.2040617,114.5969975,79.14739579,158.1735235,-0.4048975,-0.4360192,1.912697079
85,12182024012606130,-0.9404074,2.905908,-4.797649,-0.9387227,2.772198,-4.773904,-0.9328728,2.357338,-4.715601,-0.9244543,1.783961,-4.652359,-0.9387227,2.772198,-4.773904,-0.9387227,2.772198,-4.773904,-0.9244543,1.783961,-4.652359,-0.9244543,1.783961,-4.652359,-0.6086228,2.737549,-4.728835,-0.4703259,2.212925,-4.714905,-0.7906353,2.218491,-5.056081,-0.8731472,2.2373,-5.072615,-0.7906353,2.218491,-5.056081,-1.285182,2.680172,-4.778078,-1.421783,2.103526,-4.663898,-1.443786,1.651912,-4.733424,-1.443991,1.608682,-4.773226,-1.443786,1.651912,-4.733424,-0.768134,1.78401,-4.710874,-0.5890309,1.280644,-5.38341,-0.430152,0.7449407,-6.007975,-1.085497,1.768973,-4.734591,-1.119729,1.255498,-5.423072,-1.155745,0.7105603,-6.062202,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,176.1084546,176.2633669,78.19339291,157.7302761,-0.0188876,-0.053268,1.881676766
86,12182024012606331,-0.9371572,2.906962,-4.798453,-0.9361606,2.772899,-4.774271,-0.9320947,2.357231,-4.715907,-0.9247028,1.783499,-4.652843,-0.9361606,2.772899,-4.774271,-0.9361606,2.772899,-4.774271,-0.9247028,1.783499,-4.652843,-0.9247028,1.783499,-4.652843,-0.608217,2.737151,-4.728398,-0.4618449,2.229919,-4.70531,-0.7820014,2.221128,-5.05091,-0.8706875,2.238216,-5.073507,-0.7820014,2.221128,-5.05091,-1.283184,2.680076,-4.779432,-1.421485,2.103101,-4.665005,-1.44131,1.651521,-4.735272,-1.441494,1.605821,-4.775853,-1.44131,1.651521,-4.735272,-0.7681211,1.783557,-4.710702,-0.5680339,1.346438,-5.51904,-0.3642148,0.9458985,-6.21664,-1.085629,1.768551,-4.736574,-1.111815,1.320736,-5.563351,-1.178257,0.9074239,-6.282972,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,0,0,177.599353,176.6939809,78.32586476,157.4354961,0.1820702,0.1435956,1.955174221
