GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_2,Temporal_2,Spatial_1,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach,Temporal_1
43,12182024013857871,-0.7408268,3.248315,-5.682941,-0.7438478,3.122243,-5.651768,-0.7529423,2.730923,-5.581311,-0.767365,2.189734,-5.504396,-0.7438478,3.122243,-5.651768,-0.7438478,3.122243,-5.651768,-0.767365,2.189734,-5.504396,-0.767365,2.189734,-5.504396,-0.4252561,3.071556,-5.53823,-0.3326819,2.591082,-5.37971,-0.3955798,2.313411,-5.681281,-0.4925779,2.205898,-5.80403,-0.3955798,2.313411,-5.681281,-1.080415,3.074232,-5.685938,-1.342192,2.636728,-5.592844,-1.42755,2.190223,-5.680346,-1.48787,2.028591,-5.687677,-1.42755,2.190223,-5.680346,-0.6320524,2.195832,-5.533614,-0.3043972,1.917832,-6.057068,-0.01063031,1.523194,-6.76497,-0.9063561,2.192979,-5.595791,-0.9429765,1.911191,-6.201816,-0.8975422,1.513971,-6.966008,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,170.9268256,173.3457141,111.9641414,150.8540672,0.7593657,0.7501427,1.698176347,0
44,12182024013858256,-0.7420496,3.236296,-5.691317,-0.7453232,3.111045,-5.657867,-0.7547535,2.722538,-5.579976,-0.7711624,2.181787,-5.494012,-0.7453232,3.111045,-5.657867,-0.7453232,3.111045,-5.657867,-0.7711624,2.181787,-5.494012,-0.7711624,2.181787,-5.494012,-0.4273387,3.064097,-5.541132,-0.3329118,2.591427,-5.37381,-0.3947632,2.316229,-5.676672,-0.4871274,2.20688,-5.793657,-0.3947632,2.316229,-5.676672,-1.081004,3.069646,-5.688933,-1.3276,2.603491,-5.571294,-1.417525,2.071768,-5.53053,-1.429551,1.938591,-5.509863,-1.417525,2.071768,-5.53053,-0.6339252,2.188632,-5.523658,-0.3010143,1.893649,-6.040828,-0.06638312,1.190268,-6.213282,-0.9121413,2.18485,-5.585049,-0.9630768,1.88465,-6.186919,-1.096087,1.176272,-6.440496,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,0,136.196897,136.2126696,110.387191,160.1411416,0.4264397,0.4124437,1.606417434,0
45,12182024013858542,-0.7424336,3.240185,-5.685289,-0.7460575,3.113011,-5.65305,-0.7567849,2.721236,-5.574957,-0.7759438,2.177983,-5.485547,-0.7460575,3.113011,-5.65305,-0.7460575,3.113011,-5.65305,-0.7759438,2.177983,-5.485547,-0.7759438,2.177983,-5.485547,-0.4277242,3.062375,-5.535611,-0.3328308,2.590846,-5.370117,-0.4113047,2.293281,-5.709542,-0.4870669,2.205108,-5.792066,-0.4113047,2.293281,-5.709542,-1.080175,3.068717,-5.688967,-1.312341,2.588904,-5.566383,-1.391319,2.088704,-5.544876,-1.398513,1.968438,-5.535893,-1.391319,2.088704,-5.544876,-0.6392738,2.183789,-5.515608,-0.1725549,1.847118,-5.886635,0.2105297,1.227229,-6.016079,-0.9163708,2.182413,-5.575925,-1.156876,1.842232,-6.100897,-1.450403,1.218984,-6.377622,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,0,149.2496324,149.3128503,109.2128831,160.2876533,0.4634007,0.4551557,1.579660818,0
46,12182024013858935,-0.744307,3.234028,-5.686324,-0.7500366,3.106875,-5.653124,-0.771094,2.713113,-5.570123,-0.8118824,2.16952,-5.472107,-0.7500366,3.106875,-5.653124,-0.7500366,3.106875,-5.653124,-0.8118824,2.16952,-5.472107,-0.8118824,2.16952,-5.472107,-0.4279228,3.057012,-5.54037,-0.3293679,2.574167,-5.39907,-0.4515887,2.284156,-5.736094,-0.5306233,2.20606,-5.818929,-0.4515887,2.284156,-5.736094,-1.086295,3.066258,-5.6769,-1.303824,2.586315,-5.522897,-1.408924,2.133906,-5.463025,-1.429564,2.032028,-5.444729,-1.408924,2.133906,-5.463025,-0.6765813,2.169519,-5.508842,-0.1904594,1.819303,-5.874506,0.1422042,1.166428,-6.098624,-0.9493932,2.179847,-5.556624,-1.286205,1.860787,-6.066422,-1.576156,1.231484,-6.399589,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,151.4226428,152.0857469,109.8740178,165.7823123,0.4025997,0.4676557,1.619864567,0
47,12182024013859217,-0.746006,3.232004,-5.685327,-0.7532595,3.104899,-5.651917,-0.7798063,2.711297,-5.567345,-0.8285112,2.169058,-5.468374,-0.7532595,3.104899,-5.651917,-0.7532595,3.104899,-5.651917,-0.8285112,2.169058,-5.468374,-0.8285112,2.169058,-5.468374,-0.4299521,3.051955,-5.546369,-0.3327946,2.568979,-5.410537,-0.4611483,2.284371,-5.736005,-0.5481939,2.204529,-5.824821,-0.4611483,2.284371,-5.736005,-1.089988,3.065956,-5.671348,-1.302641,2.589707,-5.504313,-1.400818,2.177794,-5.448967,-1.429502,2.081734,-5.434083,-1.400818,2.177794,-5.448967,-0.6925455,2.166464,-5.50797,-0.2045649,1.875266,-5.920569,0.2719666,1.490621,-6.484601,-0.9659742,2.182175,-5.550066,-1.318201,1.939256,-6.09202,-1.645526,1.600801,-6.779809,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,170.8702108,172.2326187,110.5169537,165.3674722,0.7267927,0.8369727,1.684455192,0
48,12182024013859607,-0.7463625,3.217768,-5.684514,-0.7578942,3.091852,-5.650659,-0.7937984,2.701538,-5.562888,-0.8494155,2.164569,-5.460335,-0.7578942,3.091852,-5.650659,-0.7578942,3.091852,-5.650659,-0.8494155,2.164569,-5.460335,-0.8494155,2.164569,-5.460335,-0.4367676,3.033914,-5.563327,-0.3348014,2.562082,-5.420492,-0.4780529,2.284293,-5.745473,-0.5602661,2.208381,-5.831788,-0.4780529,2.284293,-5.745473,-1.097975,3.064313,-5.659324,-1.30783,2.596151,-5.483052,-1.412519,2.167583,-5.507021,-1.427012,2.108478,-5.504152,-1.412519,2.167583,-5.507021,-0.712248,2.159224,-5.504289,-0.3084027,1.795539,-5.927443,-0.2656241,0.9371785,-5.999804,-0.9871849,2.180994,-5.53766,-1.314861,1.875232,-6.049602,-1.473719,1.032837,-6.146437,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,0,127.309895,127.7304383,107.9741694,155.6647061,0.1733502,0.2690087,1.701934039,0
49,12182024013859876,-0.7352087,3.224753,-5.673186,-0.7505115,3.097606,-5.640893,-0.7956941,2.704593,-5.55684,-0.8577667,2.167041,-5.456783,-0.7505115,3.097606,-5.640893,-0.7505115,3.097606,-5.640893,-0.8577667,2.167041,-5.456783,-0.8577667,2.167041,-5.456783,-0.4360917,3.031878,-5.56571,-0.3375539,2.556967,-5.424533,-0.4675059,2.277977,-5.727445,-0.5696782,2.201277,-5.831291,-0.4675059,2.277977,-5.727445,-1.095814,3.082295,-5.646405,-1.369606,2.771719,-5.736767,-1.377338,2.591789,-6.189216,-1.397821,2.551314,-6.389992,-1.377338,2.591789,-6.189216,-0.7201645,2.158737,-5.502944,-0.3813965,1.735394,-5.920341,-0.144412,1.104017,-6.324721,-0.9953215,2.187085,-5.532064,-1.300931,1.830128,-6.017654,-1.564215,1.250291,-6.474978,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,163.6747277,164.0992547,110.6490216,118.6305554,0.3401887,0.4864627,1.617826686,0
50,12182024013900211,-0.7381991,3.233318,-5.664116,-0.7520111,3.10497,-5.632812,-0.7965659,2.70983,-5.551312,-0.8571894,2.171557,-5.455757,-0.7520111,3.10497,-5.632812,-0.7520111,3.10497,-5.632812,-0.8571894,2.171557,-5.455757,-0.8571894,2.171557,-5.455757,-0.4274618,3.040395,-5.559337,-0.3355064,2.554643,-5.425507,-0.4524783,2.274127,-5.704993,-0.5602288,2.202516,-5.833873,-0.4524783,2.274127,-5.704993,-1.089526,3.078806,-5.653341,-1.282639,2.862688,-6.005167,-1.33077,2.69659,-6.432526,-1.374299,2.601873,-6.627424,-1.33077,2.69659,-6.432526,-0.7195014,2.163252,-5.502436,-0.3296402,1.904473,-6.014303,0.07822049,1.487482,-6.64506,-0.9935029,2.190954,-5.531887,-1.296112,2.002186,-6.118184,-1.632776,1.66047,-6.828965,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,171.8395965,172.2602201,114.6204113,158.5167769,0.7236537,0.8966417,1.701099169,0
51,12182024013900551,-0.7350335,3.24002,-5.654948,-0.7484206,3.111308,-5.62527,-0.7913772,2.715303,-5.5481,-0.846225,2.175559,-5.460031,-0.7484206,3.111308,-5.62527,-0.7484206,3.111308,-5.62527,-0.846225,2.175559,-5.460031,-0.846225,2.175559,-5.460031,-0.4156342,3.051662,-5.548628,-0.3290365,2.555335,-5.421997,-0.4202352,2.260794,-5.678528,-0.5567346,2.194759,-5.837864,-0.4202352,2.260794,-5.678528,-1.079008,3.071921,-5.660148,-1.257365,2.829296,-5.984554,-1.330273,2.654231,-6.35366,-1.382659,2.541537,-6.554765,-1.330273,2.654231,-6.35366,-0.7100884,2.168452,-5.504517,-0.3431951,1.774137,-5.934074,-0.2324816,1.009892,-6.092319,-0.9815245,2.192886,-5.539035,-1.27363,1.85789,-6.052396,-1.461628,1.120534,-6.248627,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,0,139.015818,138.9904895,120.5163618,162.5441676,0.2460637,0.3567057,1.6225056,0
52,12182024013900856,-0.7628087,3.231515,-5.707537,-0.7719087,3.105127,-5.6691,-0.80209,2.714346,-5.571505,-0.8456482,2.17742,-5.468812,-0.7719087,3.105127,-5.6691,-0.7719087,3.105127,-5.6691,-0.8456482,2.17742,-5.468812,-0.8456482,2.17742,-5.468812,-0.4454839,3.048975,-5.611088,-0.3393121,2.557412,-5.444153,-0.4523381,2.264958,-5.720859,-0.5565048,2.192214,-5.851295,-0.4523381,2.264958,-5.720859,-1.093627,3.067284,-5.687522,-1.351857,2.648879,-5.761586,-1.103695,2.477427,-6.058797,-0.9880658,2.426573,-6.125003,-1.103695,2.477427,-6.058797,-0.7088728,2.172188,-5.512179,-0.2430642,2.014144,-6.030781,0.1873186,1.77022,-6.658288,-0.98214,2.192618,-5.548964,-1.296499,2.092901,-6.172585,-1.574567,1.901943,-6.895457,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,0,171.2195394,171.9890493,112.7160416,98.09975623,1.0063917,1.1381147,1.66217305,0
53,12182024013901163,-0.7795821,3.218203,-5.734732,-0.7879504,3.092687,-5.695157,-0.8141581,2.704268,-5.592485,-0.8507707,2.171094,-5.480313,-0.7879504,3.092687,-5.695157,-0.7879504,3.092687,-5.695157,-0.8507707,2.171094,-5.480313,-0.8507707,2.171094,-5.480313,-0.4619281,3.045003,-5.641046,-0.3425917,2.557554,-5.467995,-0.4602748,2.240712,-5.752807,-0.5512024,2.185561,-5.866391,-0.4602748,2.240712,-5.752807,-1.10958,3.058732,-5.700106,-1.297175,2.596172,-5.620041,-0.9956167,2.373914,-5.87639,-0.9019831,2.322957,-5.849794,-0.9956167,2.373914,-5.87639,-0.7156425,2.16751,-5.524342,-0.2759384,1.874018,-5.996908,-0.1157072,1.073162,-6.114553,-0.9858322,2.184664,-5.559913,-1.29954,1.939006,-6.131665,-1.49031,1.160435,-6.29552,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,0,128.1080097,127.2076554,112.8507339,96.43337068,0.3093337,0.3966067,1.676403892,0
54,12182024013901520,-0.7659708,3.227569,-5.716756,-0.7771889,3.101589,-5.683028,-0.810279,2.711418,-5.593678,-0.8500805,2.177848,-5.487264,-0.7771889,3.101589,-5.683028,-0.7771889,3.101589,-5.683028,-0.8500805,2.177848,-5.487264,-0.8500805,2.177848,-5.487264,-0.4597579,3.054117,-5.639739,-0.345351,2.556913,-5.478331,-0.4605443,2.24847,-5.751052,-0.5582212,2.176622,-5.87552,-0.4605443,2.24847,-5.751052,-1.111528,3.072234,-5.684007,-1.294484,2.636815,-5.548223,-1.055746,2.38199,-5.792471,-0.9518129,2.327667,-5.754476,-1.055746,2.38199,-5.792471,-0.7138808,2.173878,-5.533081,-0.3127207,1.867722,-5.996077,0.08095199,1.442533,-6.603375,-0.9863142,2.19271,-5.564587,-1.289513,1.935243,-6.109041,-1.580037,1.55735,-6.795465,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,172.0078667,172.8503667,114.8547178,99.37493239,0.6787047,0.7935217,1.667998751,0
55,12182024013901836,-0.7641855,3.22397,-5.712337,-0.776131,3.098282,-5.678677,-0.8117312,2.709158,-5.590782,-0.8575462,2.175858,-5.484695,-0.776131,3.098282,-5.678677,-0.776131,3.098282,-5.678677,-0.8575462,2.175858,-5.484695,-0.8575462,2.175858,-5.484695,-0.4591473,3.051547,-5.638993,-0.3389724,2.553555,-5.480574,-0.4687923,2.257157,-5.758146,-0.5549889,2.176884,-5.871608,-0.4687923,2.257157,-5.758146,-1.112129,3.070422,-5.676051,-1.293117,2.633346,-5.529014,-1.096708,2.342574,-5.783091,-1.011246,2.286088,-5.794768,-1.096708,2.342574,-5.783091,-0.7205209,2.171391,-5.533854,-0.3095804,2.063545,-6.081805,0.04261029,1.568046,-6.645183,-0.9945725,2.191143,-5.557745,-1.30522,2.135304,-6.168605,-1.619716,1.687854,-6.790105,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,151.8855841,151.9417405,112.6485048,104.6236191,0.8042177,0.9240257,1.671492778,0
56,12182024013902175,-0.7566279,3.231738,-5.691643,-0.7686707,3.10525,-5.659627,-0.8056508,2.714519,-5.577904,-0.8553413,2.179429,-5.48088,-0.7686707,3.10525,-5.659627,-0.7686707,3.10525,-5.659627,-0.8553413,2.179429,-5.48088,-0.8553413,2.179429,-5.48088,-0.4478096,3.05298,-5.614649,-0.3309432,2.551815,-5.472097,-0.4520622,2.259071,-5.734559,-0.5518305,2.177893,-5.871252,-0.4520622,2.259071,-5.734559,-1.106022,3.070706,-5.65858,-1.286904,2.63173,-5.532616,-1.064476,2.35812,-5.77312,-0.9946761,2.290599,-5.778907,-1.064476,2.35812,-5.77312,-0.7176348,2.17436,-5.531487,-0.4077913,1.755419,-5.951221,-0.3922955,0.7987746,-5.835361,-0.99271,2.194989,-5.552563,-1.286598,1.821324,-6.018553,-1.468523,0.8794851,-5.917818,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,0,123.6100895,123.9369222,115.6637217,103.6788549,0.0349463,0.1156568,1.785938913,0
57,12182024013902510,-0.7662399,3.203999,-5.727127,-0.7766968,3.082397,-5.685313,-0.8091576,2.704579,-5.582464,-0.8563612,2.177357,-5.47638,-0.7766968,3.082397,-5.685313,-0.7766968,3.082397,-5.685313,-0.8563612,2.177357,-5.47638,-0.8563612,2.177357,-5.47638,-0.4596375,3.040396,-5.639906,-0.3340861,2.54666,-5.483149,-0.4642071,2.258513,-5.740899,-0.5571042,2.172429,-5.872027,-0.4642071,2.258513,-5.740899,-1.110814,3.061754,-5.661449,-1.289687,2.625623,-5.54016,-1.06887,2.332642,-5.776788,-0.996509,2.24227,-5.77929,-1.06887,2.332642,-5.776788,-0.717156,2.172517,-5.529756,-0.3569465,1.960981,-6.073171,-0.03264678,1.70196,-6.762267,-0.9953114,2.192128,-5.545127,-1.313486,2.028421,-6.126031,-1.594704,1.812091,-6.848588,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,172.0485051,172.6014811,113.1638038,106.2829262,0.9381317,1.0482627,1.642959523,0
58,12182024013902824,-0.7747545,3.185214,-5.745844,-0.7847324,3.063858,-5.702523,-0.8156863,2.689456,-5.591052,-0.8597549,2.169235,-5.474257,-0.7847324,3.063858,-5.702523,-0.7847324,3.063858,-5.702523,-0.8597549,2.169235,-5.474257,-0.8597549,2.169235,-5.474257,-0.4693578,3.030663,-5.657029,-0.3321592,2.541884,-5.497302,-0.4663018,2.247394,-5.749534,-0.5575296,2.168835,-5.873079,-0.4663018,2.247394,-5.749534,-1.119009,3.049907,-5.665092,-1.292945,2.615483,-5.535998,-1.064566,2.328512,-5.781204,-0.9825114,2.245534,-5.777815,-1.064566,2.328512,-5.781204,-0.7197379,2.165664,-5.530756,-0.4199831,1.866786,-6.068039,-0.3043553,1.149252,-6.317539,-0.9993534,2.182618,-5.539815,-1.298007,1.920025,-6.096484,-1.503759,1.221979,-6.356396,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,136.8033079,137.4459266,112.9795927,104.4082096,0.3854237,0.4581507,1.611691041,0
59,12182024013903163,-0.7688062,3.214039,-5.716027,-0.7787381,3.087632,-5.681389,-0.8105124,2.699301,-5.587584,-0.8531528,2.173191,-5.476132,-0.7787381,3.087632,-5.681389,-0.7787381,3.087632,-5.681389,-0.8531528,2.173191,-5.476132,-0.8531528,2.173191,-5.476132,-0.4669966,3.048122,-5.641747,-0.339458,2.546062,-5.498284,-0.4683927,2.248398,-5.750909,-0.5585542,2.162285,-5.879533,-0.4683927,2.248398,-5.750909,-1.117822,3.050187,-5.665873,-1.29655,2.614993,-5.54696,-1.064937,2.320566,-5.787183,-0.9770691,2.242878,-5.773935,-1.064937,2.320566,-5.787183,-0.7112472,2.17022,-5.533855,-0.4656054,1.750233,-6.002107,-0.2902071,1.17991,-6.418877,-0.9945066,2.186511,-5.541348,-1.268105,1.796386,-6.023337,-1.501496,1.249573,-6.450922,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,166.4342046,166.8196155,115.9653459,105.6271778,0.4160817,0.4857447,1.566336114,0
60,12182024013903528,-0.7605899,3.215826,-5.697542,-0.7719051,3.09017,-5.665617,-0.8070287,2.701578,-5.581273,-0.8528258,2.17305,-5.475882,-0.7719051,3.09017,-5.665617,-0.7719051,3.09017,-5.665617,-0.8528258,2.17305,-5.475882,-0.8528258,2.17305,-5.475882,-0.4560004,3.046045,-5.625779,-0.3252159,2.545556,-5.491195,-0.4528761,2.253911,-5.748385,-0.5531661,2.170025,-5.874832,-0.4528761,2.253911,-5.748385,-1.112502,3.055339,-5.642001,-1.293122,2.618252,-5.537368,-1.017351,2.354263,-5.783654,-0.9444969,2.286321,-5.766026,-1.017351,2.354263,-5.783654,-0.7114429,2.169014,-5.534007,-0.4537217,1.965159,-6.146302,-0.3154342,1.519069,-6.755676,-0.9940957,2.187341,-5.541005,-1.243381,2.016361,-6.165853,-1.417994,1.59056,-6.782973,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,159.4894195,159.9393392,115.6384267,100.4218832,0.7552407,0.8267317,1.620166574,0
61,12182024013903834,-0.7538568,3.223737,-5.679787,-0.7655005,3.097649,-5.650182,-0.8019918,2.70753,-5.573721,-0.8499942,2.176095,-5.477576,-0.7655005,3.097649,-5.650182,-0.7655005,3.097649,-5.650182,-0.8499942,2.176095,-5.477576,-0.8499942,2.176095,-5.477576,-0.4507024,3.049824,-5.618857,-0.3201032,2.547,-5.493176,-0.4559991,2.266273,-5.756382,-0.5604511,2.172744,-5.880214,-0.4559991,2.266273,-5.756382,-1.107998,3.064044,-5.630034,-1.28603,2.624606,-5.531396,-1.073459,2.362856,-5.773948,-0.9665229,2.29879,-5.773119,-1.073459,2.362856,-5.773948,-0.7087014,2.172524,-5.536136,-0.5890417,1.862941,-6.141484,-0.5992734,1.329467,-6.68957,-0.9911484,2.190062,-5.542621,-1.125137,1.896227,-6.153793,-1.175967,1.365274,-6.702812,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,159.8377625,160.3709263,114.4626687,105.3513672,0.5656387,0.6014457,1.612745728,0
62,12182024013904173,-0.7687182,3.22923,-5.671827,-0.7738931,3.103151,-5.643683,-0.800505,2.712185,-5.571469,-0.8348787,2.181245,-5.492997,-0.7738931,3.103151,-5.643683,-0.7738931,3.103151,-5.643683,-0.8348787,2.181245,-5.492997,-0.8348787,2.181245,-5.492997,-0.4574385,3.057159,-5.611529,-0.3206249,2.555547,-5.489618,-0.4449602,2.270422,-5.750968,-0.552846,2.175945,-5.879302,-0.4449602,2.270422,-5.750968,-1.112094,3.065073,-5.632145,-1.289207,2.619706,-5.541445,-1.070288,2.364114,-5.791741,-0.9617842,2.308966,-5.793136,-1.070288,2.364114,-5.791741,-0.693374,2.18259,-5.548166,-0.5793142,1.886444,-6.174264,-0.548237,1.295619,-6.63558,-0.9757901,2.189812,-5.563635,-1.040392,1.898236,-6.199519,-1.082486,1.309281,-6.664844,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,152.5544424,152.942972,115.7178233,104.8279702,0.5317907,0.5454527,1.612156954,0
63,12182024013904486,-0.7795295,3.238,-5.665743,-0.7821374,3.110843,-5.639097,-0.7999479,2.716988,-5.571145,-0.8224707,2.184213,-5.502131,-0.7821374,3.110843,-5.639097,-0.7821374,3.110843,-5.639097,-0.8224707,2.184213,-5.502131,-0.8224707,2.184213,-5.502131,-0.4627239,3.062035,-5.602202,-0.3260757,2.570297,-5.469094,-0.4249304,2.277223,-5.738766,-0.5401916,2.180655,-5.866449,-0.4249304,2.277223,-5.738766,-1.117342,3.064865,-5.639396,-1.294069,2.614622,-5.567948,-1.031241,2.353475,-5.816374,-0.933275,2.302902,-5.804487,-1.031241,2.353475,-5.816374,-0.6807151,2.188159,-5.552624,-0.5160752,1.856847,-6.147703,-0.3541288,1.474111,-6.760376,-0.9639588,2.190145,-5.578237,-1.023477,1.860404,-6.193586,-1.091928,1.479283,-6.827093,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,0,177.0319313,177.1344651,115.9505772,104.167018,0.7102827,0.7154547,1.603904091,0
