GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
671,910202464740,-0.7468965,3.035176,-6.631402,-0.7491015,2.903152,-6.604607,-0.7561088,2.493311,-6.539216,-0.7674941,1.928509,-6.468426,-0.7491015,2.903152,-6.604607,-0.7491015,2.903152,-6.604607,-0.7674941,1.928509,-6.468426,-0.7674941,1.928509,-6.468426,-0.4239529,2.783334,-6.588372,-0.3187394,2.30854,-6.482279,-0.4266877,2.00742,-6.809505,-0.4628555,1.887113,-6.992163,-0.4266877,2.00742,-6.809505,-1.079378,2.80669,-6.572592,-1.181886,2.344172,-6.505025,-1.165962,2.007514,-6.83095,-1.119967,1.873276,-7.003964,-1.165962,2.007514,-6.83095,-0.6197448,1.928604,-6.533431,-0.3231149,1.745197,-7.162041,-0.6319678,1.019893,-6.497164,-0.9162531,1.937202,-6.532594,-1.224259,1.771326,-7.159497,-0.9405677,1.028841,-6.496292,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
672,910202464741,-0.7518688,3.034625,-6.625039,-0.7532068,2.902494,-6.598685,-0.7586094,2.492693,-6.534586,-0.7678333,1.926904,-6.466229,-0.7532068,2.902494,-6.598685,-0.7532068,2.902494,-6.598685,-0.7678333,1.926904,-6.466229,-0.7678333,1.926904,-6.466229,-0.4274678,2.78423,-6.580719,-0.3194107,2.308691,-6.471165,-0.4052722,1.999682,-6.801942,-0.4491014,1.88533,-6.98385,-0.4052722,1.999682,-6.801942,-1.081459,2.802087,-6.569355,-1.183056,2.337127,-6.507202,-1.150698,2.006771,-6.835225,-1.099655,1.875557,-7.014463,-1.150698,2.006771,-6.835225,-0.6206642,1.927927,-6.529547,-0.3257927,1.747364,-7.166347,-0.6031052,1.018315,-6.506867,-0.9139547,1.93301,-6.532972,-1.198946,1.762496,-7.176544,-0.9586213,1.024477,-6.511019,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
673,910202464742,-0.756732,3.038434,-6.624691,-0.7562556,2.905392,-6.598586,-0.7576929,2.494062,-6.535607,-0.7564754,1.925717,-6.470403,-0.7562556,2.905392,-6.598586,-0.7562556,2.905392,-6.598586,-0.7564754,1.925717,-6.470403,-0.7564754,1.925717,-6.470403,-0.4311219,2.790834,-6.572183,-0.3249496,2.318987,-6.442555,-0.3783303,1.973352,-6.87071,-0.419704,1.857974,-7.000478,-0.3783303,1.973352,-6.87071,-1.084135,2.809536,-6.579953,-1.192016,2.384036,-6.491724,-1.111272,2.08336,-6.831423,-1.00433,2.045933,-6.996256,-1.111272,2.08336,-6.831423,-0.6137421,1.930176,-6.528781,-0.368926,1.818032,-7.392406,-0.2773507,1.262262,-8.098148,-0.8974494,1.928584,-6.543683,-1.044068,1.814241,-7.427868,-1.052593,1.25791,-8.138867,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
674,910202464743,-0.7539815,3.042807,-6.629235,-0.7535893,2.909354,-6.604196,-0.7533194,2.496236,-6.545175,-0.750586,1.92709,-6.484426,-0.7535893,2.909354,-6.604196,-0.7535893,2.909354,-6.604196,-0.750586,1.92709,-6.484426,-0.750586,1.92709,-6.484426,-0.4276007,2.802263,-6.56883,-0.3250057,2.322881,-6.431813,-0.3472918,2.02925,-6.799265,-0.4047984,1.916083,-6.956635,-0.3472918,2.02925,-6.799265,-1.080476,2.822368,-6.586284,-1.189427,2.393682,-6.498475,-1.098733,2.075432,-6.850768,-1.019295,1.942584,-7.022604,-1.098733,2.075432,-6.850768,-0.6120017,1.932115,-6.538511,-0.3121029,1.771486,-7.18356,-0.5239062,0.9622825,-6.522923,-0.8884541,1.930296,-6.56136,-1.065158,1.76653,-7.2458,-0.9419544,0.9595312,-6.557475,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
675,910202464744,-0.7541792,3.042552,-6.628912,-0.7538567,2.909117,-6.603991,-0.753688,2.49588,-6.545266,-0.7518873,1.926379,-6.484801,-0.7538567,2.909117,-6.603991,-0.7538567,2.909117,-6.603991,-0.7518873,1.926379,-6.484801,-0.7518873,1.926379,-6.484801,-0.4277137,2.800509,-6.56873,-0.3246967,2.322304,-6.431739,-0.3671666,2.031862,-6.793367,-0.4221053,1.913437,-6.957189,-0.3671666,2.031862,-6.793367,-1.081452,2.819522,-6.584621,-1.187992,2.372145,-6.506437,-1.123515,2.041502,-6.848274,-1.063471,1.899239,-7.023384,-1.123515,2.041502,-6.848274,-0.6129128,1.931175,-6.539307,-0.2609849,1.762326,-7.140303,-0.5556875,0.973184,-6.436242,-0.8910387,1.929831,-6.560721,-1.133868,1.758107,-7.207511,-0.9317938,0.971366,-6.4652,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
676,910202464745,-0.7579104,3.038827,-6.625427,-0.7581077,2.905531,-6.600961,-0.7591679,2.492115,-6.54328,-0.7614765,1.921915,-6.484116,-0.7581077,2.905531,-6.600961,-0.7581077,2.905531,-6.600961,-0.7614765,1.921915,-6.484116,-0.7614765,1.921915,-6.484116,-0.4308887,2.78958,-6.569987,-0.3235943,2.317865,-6.434348,-0.4312151,2.030437,-6.781864,-0.4566802,1.907828,-6.956072,-0.4312151,2.030437,-6.781864,-1.085952,2.805853,-6.577275,-1.186908,2.328873,-6.520341,-1.148711,1.994495,-6.846861,-1.105462,1.853447,-7.026568,-1.148711,1.994495,-6.846861,-0.6186247,1.92613,-6.542264,-0.2662472,1.74843,-7.135574,-0.5849762,1.005685,-6.496866,-0.9058259,1.926629,-6.554723,-1.198583,1.75005,-7.176021,-0.9354341,1.006294,-6.512069,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
677,910202464746,-0.7633492,3.034487,-6.623482,-0.7623146,2.901964,-6.598895,-0.7614795,2.489647,-6.540928,-0.754902,1.921001,-6.47796,-0.7623146,2.901964,-6.598895,-0.7623146,2.901964,-6.598895,-0.754902,1.921001,-6.47796,-0.754902,1.921001,-6.47796,-0.4355626,2.785467,-6.56362,-0.3261705,2.317967,-6.431092,-0.3393955,2.024597,-6.830194,-0.4045081,1.91264,-6.948075,-0.3393955,2.024597,-6.830194,-1.091823,2.794062,-6.585201,-1.189727,2.328329,-6.53319,-1.115613,2.011752,-6.866107,-1.036776,1.889184,-7.045052,-1.115613,2.011752,-6.866107,-0.6076114,1.927664,-6.533499,-0.3113388,1.774692,-7.176554,-0.4910166,0.9211831,-6.777421,-0.901186,1.923615,-6.551178,-1.106616,1.763722,-7.224448,-0.9449034,0.9149224,-6.804755,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
678,910202464747,-0.7530374,3.028726,-6.647689,-0.7510584,2.895937,-6.622937,-0.745092,2.483882,-6.564773,-0.7352589,1.915049,-6.506282,-0.7510584,2.895937,-6.622937,-0.7510584,2.895937,-6.622937,-0.7352589,1.915049,-6.506282,-0.7352589,1.915049,-6.506282,-0.4274492,2.780178,-6.580439,-0.3251736,2.313324,-6.456104,-0.3683971,1.98073,-6.821374,-0.4244857,1.876752,-7.000457,-0.3683971,1.98073,-6.821374,-1.078843,2.797544,-6.611334,-1.18171,2.359845,-6.534392,-1.074146,2.056084,-6.892701,-0.9896091,1.965415,-7.045469,-1.074146,2.056084,-6.892701,-0.5953069,1.922635,-6.55524,-0.2622849,1.744758,-7.217745,-0.3534119,0.8715876,-6.7857,-0.8753915,1.916348,-6.588541,-1.018898,1.727775,-7.307702,-0.9803933,0.8575146,-6.860245,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1
679,910202464748,-0.7489961,3.030851,-6.645215,-0.7480795,2.897034,-6.622012,-0.7450339,2.482414,-6.56652,-0.7441204,1.910033,-6.50819,-0.7480795,2.897034,-6.622012,-0.7480795,2.897034,-6.622012,-0.7441204,1.910033,-6.50819,-0.7441204,1.910033,-6.50819,-0.419809,2.781227,-6.58931,-0.3204682,2.307079,-6.469109,-0.4050106,2.000752,-6.813824,-0.4361296,1.885569,-6.987981,-0.4050106,2.000752,-6.813824,-1.076972,2.792401,-6.613427,-1.180416,2.336061,-6.549887,-1.148407,1.989378,-6.865986,-1.100109,1.846396,-7.046064,-1.148407,1.989378,-6.865986,-0.6030463,1.91453,-6.564517,-0.232002,1.738226,-7.146239,-0.5674711,1.021855,-6.481139,-0.8869302,1.914676,-6.580911,-1.177924,1.738711,-7.200865,-0.9095834,1.02203,-6.500896,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
680,910202464749,-0.7229258,3.034102,-6.640062,-0.7300608,2.902719,-6.612404,-0.7471154,2.491568,-6.551176,-0.7567651,1.922871,-6.491466,-0.7300608,2.902719,-6.612404,-0.7300608,2.902719,-6.612404,-0.7567651,1.922871,-6.491466,-0.7567651,1.922871,-6.491466,-0.4120947,2.796691,-6.582308,-0.2999561,2.308039,-6.417457,-0.3652354,2.040513,-6.839009,-0.4065619,1.932043,-6.961895,-0.3652354,2.040513,-6.839009,-1.055908,2.806058,-6.598385,-1.177639,2.397445,-6.464937,-1.154061,2.118731,-6.831834,-1.084496,2.017258,-7.000532,-1.154061,2.118731,-6.831834,-0.6115838,1.923227,-6.554745,-0.2051306,1.863821,-7.257905,0.1453743,1.222402,-7.713375,-0.9032581,1.93163,-6.557852,-1.295414,1.895233,-7.269519,-1.657558,1.274346,-7.73258,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
681,910202464750,-0.7218115,3.025697,-6.647957,-0.724812,2.894378,-6.621016,-0.7405564,2.487589,-6.555362,-0.7607021,1.921826,-6.490214,-0.724812,2.894378,-6.621016,-0.724812,2.894378,-6.621016,-0.7607021,1.921826,-6.490214,-0.7607021,1.921826,-6.490214,-0.4050083,2.788979,-6.591501,-0.2934433,2.296235,-6.396921,-0.2121223,1.876192,-6.620874,-0.1382129,1.812178,-6.728777,-0.2121223,1.876192,-6.620874,-1.0586,2.798708,-6.605974,-1.183169,2.349402,-6.499705,-1.179317,2.01722,-6.833891,-1.134448,1.879695,-7.014943,-1.179317,2.01722,-6.833891,-0.6152296,1.922297,-6.553049,-0.2778192,1.734553,-7.162649,-0.6823254,1.025154,-6.474638,-0.9056152,1.928786,-6.559318,-1.224086,1.7557,-7.183076,-0.8986687,1.029989,-6.479308,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
682,910202464751,-0.7533271,3.022924,-6.643076,-0.7502526,2.889999,-6.61874,-0.7456256,2.480767,-6.558881,-0.747684,1.908984,-6.49925,-0.7502526,2.889999,-6.61874,-0.7502526,2.889999,-6.61874,-0.747684,1.908984,-6.49925,-0.747684,1.908984,-6.49925,-0.4257463,2.782744,-6.581373,-0.3094446,2.303729,-6.487316,-0.3481302,1.978346,-6.814338,-0.4292528,1.864798,-7.057576,-0.3481302,1.978346,-6.814338,-1.089326,2.781241,-6.614398,-1.19894,2.322218,-6.538533,-1.141937,2.004181,-6.876073,-1.071294,1.871521,-7.049974,-1.141937,2.004181,-6.876073,-0.6077949,1.916072,-6.555732,-0.2531437,1.757473,-7.169058,-0.554613,1.030515,-6.506871,-0.8872325,1.910043,-6.57476,-1.143065,1.738276,-7.22966,-0.9313685,1.022388,-6.532527,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
683,910202464752,-0.7560374,3.022731,-6.644984,-0.7550308,2.889357,-6.620431,-0.7515265,2.476278,-6.562728,-0.7536512,1.903804,-6.506009,-0.7550308,2.889357,-6.620431,-0.7550308,2.889357,-6.620431,-0.7536512,1.903804,-6.506009,-0.7536512,1.903804,-6.506009,-0.432228,2.771846,-6.608246,-0.3090287,2.287325,-6.540822,-0.3849495,1.960529,-6.861037,-0.4583098,1.882846,-7.047896,-0.3849495,1.960529,-6.861037,-1.089209,2.784962,-6.602996,-1.186315,2.345368,-6.526059,-1.123585,2.0392,-6.868678,-1.052165,1.953285,-7.023014,-1.123585,2.0392,-6.868678,-0.612784,1.90898,-6.566271,-0.334132,1.767356,-7.219793,-0.546191,0.9713044,-7.221131,-0.8957327,1.907666,-6.57709,-1.116754,1.763721,-7.249718,-0.9050249,0.969638,-7.234852,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
684,910202464753,-0.7199567,3.007594,-6.680166,-0.7232453,2.875514,-6.653766,-0.7326838,2.465409,-6.590608,-0.743019,1.897986,-6.528215,-0.7232453,2.875514,-6.653766,-0.7232453,2.875514,-6.653766,-0.743019,1.897986,-6.528215,-0.743019,1.897986,-6.528215,-0.4044256,2.762619,-6.618684,-0.2883224,2.271793,-6.483331,-0.3394717,1.956236,-6.820526,-0.3688991,1.858474,-7.069869,-0.3394717,1.956236,-6.820526,-1.051558,2.791794,-6.644144,-1.178581,2.380988,-6.519844,-1.080613,2.112246,-6.891426,-1.007564,1.985523,-7.072489,-1.080613,2.112246,-6.891426,-0.6035777,1.902601,-6.584377,-0.2376102,1.761617,-7.256512,0.02865142,0.968485,-7.101192,-0.8814929,1.902291,-6.603024,-1.147538,1.760603,-7.317563,-1.44941,0.9668393,-7.20036,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1
685,910202464754,-0.7235793,2.998921,-6.684369,-0.7245643,2.866985,-6.658919,-0.7295948,2.458037,-6.597576,-0.7392193,1.892796,-6.533775,-0.7245643,2.866985,-6.658919,-0.7245643,2.866985,-6.658919,-0.7392193,1.892796,-6.533775,-0.7392193,1.892796,-6.533775,-0.4030483,2.751762,-6.621541,-0.2930545,2.265628,-6.501831,-0.3442177,1.945883,-6.834258,-0.3897536,1.8448,-7.079282,-0.3442177,1.945883,-6.834258,-1.060586,2.774584,-6.649697,-1.183613,2.319211,-6.569285,-1.153475,1.982933,-6.8998,-1.095612,1.843531,-7.065285,-1.153475,1.982933,-6.8998,-0.5972055,1.896182,-6.588793,-0.2070488,1.739939,-7.161738,-0.5835776,1.001184,-6.492883,-0.8800613,1.898201,-6.608883,-1.179685,1.746881,-7.230821,-0.9150139,1.00355,-6.516423,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
686,910202464755,-0.7434791,2.996656,-6.678026,-0.7427887,2.86394,-6.653568,-0.7412485,2.452904,-6.595575,-0.7425844,1.88658,-6.535277,-0.7427887,2.86394,-6.653568,-0.7427887,2.86394,-6.653568,-0.7425844,1.88658,-6.535277,-0.7425844,1.88658,-6.535277,-0.421941,2.750865,-6.625277,-0.3002278,2.265175,-6.523801,-0.3512786,1.939892,-6.853065,-0.4034817,1.840051,-7.085521,-0.3512786,1.939892,-6.853065,-1.079926,2.762441,-6.639184,-1.188145,2.300575,-6.570228,-1.163328,1.964333,-6.889568,-1.112898,1.847806,-7.066737,-1.163328,1.964333,-6.889568,-0.6008763,1.8906,-6.592602,-0.2144093,1.735767,-7.183791,-0.5352831,0.9987834,-6.521666,-0.8849247,1.891686,-6.608272,-1.196245,1.73952,-7.237953,-0.9440509,1.000346,-6.544215,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
687,910202464756,-0.7562361,2.999363,-6.674732,-0.7551294,2.866169,-6.650416,-0.7517259,2.453366,-6.593114,-0.7478357,1.884594,-6.534903,-0.7551294,2.866169,-6.650416,-0.7551294,2.866169,-6.650416,-0.7478357,1.884594,-6.534903,-0.7478357,1.884594,-6.534903,-0.4307634,2.752228,-6.628991,-0.3056836,2.269152,-6.535267,-0.3586198,1.942158,-6.863094,-0.4190459,1.838915,-7.0906,-0.3586198,1.942158,-6.863094,-1.086443,2.760009,-6.634101,-1.190027,2.29733,-6.562056,-1.149336,1.970635,-6.900499,-1.110485,1.859179,-7.056109,-1.149336,1.970635,-6.900499,-0.6050966,1.889521,-6.594327,-0.2315974,1.736073,-7.198025,-0.4967428,0.9909105,-6.511478,-0.8918977,1.889288,-6.605429,-1.209465,1.735281,-7.235875,-0.9808633,0.9905186,-6.530217,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1
688,910202464757,-0.7483328,3.00708,-6.675651,-0.7497109,2.872792,-6.651994,-0.7517948,2.456975,-6.597226,-0.7547259,1.8857,-6.546457,-0.7497109,2.872792,-6.651994,-0.7497109,2.872792,-6.651994,-0.7547259,1.8857,-6.546457,-0.7547259,1.8857,-6.546457,-0.4255868,2.753947,-6.644559,-0.3144227,2.271738,-6.572498,-0.4044533,1.955227,-6.90539,-0.4925975,1.848176,-7.127272,-0.4044533,1.955227,-6.90539,-1.076136,2.773845,-6.628462,-1.167325,2.345573,-6.535974,-1.067459,2.075386,-6.901764,-0.9937357,2.007892,-7.051613,-1.067459,2.075386,-6.901764,-0.612076,1.88962,-6.602935,-0.3562036,1.794153,-7.520375,-0.1867658,1.30807,-8.26018,-0.8974636,1.892264,-6.622713,-1.01674,1.800273,-7.56615,-1.082954,1.316373,-8.322286,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1
689,910202464758,-0.7143599,2.993845,-6.719282,-0.7161237,2.860629,-6.695666,-0.7220652,2.446686,-6.641764,-0.7306112,1.873509,-6.593159,-0.7161237,2.860629,-6.695666,-0.7161237,2.860629,-6.695666,-0.7306112,1.873509,-6.593159,-0.7306112,1.873509,-6.593159,-0.3988761,2.738713,-6.690595,-0.2992135,2.25796,-6.610903,-0.3939312,1.938464,-6.937021,-0.4771691,1.823794,-7.165803,-0.3939312,1.938464,-6.937021,-1.0489,2.766127,-6.674227,-1.145834,2.318934,-6.620913,-1.091583,1.979882,-6.951985,-1.046366,1.860246,-7.085987,-1.091583,1.979882,-6.951985,-0.5886083,1.876939,-6.650023,-0.2914968,1.686198,-7.258189,-0.5954099,0.9853322,-6.516236,-0.873031,1.881025,-6.666719,-1.093021,1.697714,-7.305242,-0.8914295,0.9895853,-6.533613,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
690,910202464759,-0.7193292,2.986647,-6.719703,-0.7207481,2.853703,-6.696639,-0.7258478,2.44086,-6.643321,-0.7347095,1.869555,-6.591863,-0.7207481,2.853703,-6.696639,-0.7207481,2.853703,-6.696639,-0.7347095,1.869555,-6.591863,-0.7347095,1.869555,-6.591863,-0.4017344,2.73601,-6.694438,-0.2966368,2.253735,-6.613693,-0.3926237,1.933264,-6.937113,-0.4726746,1.815607,-7.166919,-0.3926237,1.933264,-6.937113,-1.056875,2.754623,-6.670197,-1.146034,2.301442,-6.639913,-1.100355,1.955736,-6.974749,-1.062222,1.843226,-7.095618,-1.100355,1.955736,-6.974749,-0.5908383,1.872335,-6.654716,-0.3297825,1.676233,-7.290914,-0.5926925,0.9848737,-6.600857,-0.8796694,1.877954,-6.657398,-1.132641,1.691851,-7.29837,-0.902486,0.9909003,-6.603734,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
691,910202464800,-0.7272835,2.985329,-6.715564,-0.728157,2.852214,-6.692883,-0.7314524,2.439198,-6.640474,-0.7380705,1.868462,-6.589373,-0.728157,2.852214,-6.692883,-0.728157,2.852214,-6.692883,-0.7380705,1.868462,-6.589373,-0.7380705,1.868462,-6.589373,-0.4094324,2.737292,-6.691474,-0.299109,2.253969,-6.610466,-0.392042,1.931596,-6.932689,-0.4708775,1.813141,-7.165815,-0.392042,1.931596,-6.932689,-1.064214,2.75089,-6.665123,-1.149248,2.295599,-6.641481,-1.097818,1.964048,-6.96838,-1.055196,1.857291,-7.08145,-1.097818,1.964048,-6.96838,-0.5941361,1.871197,-6.653778,-0.3516793,1.679349,-7.307601,-0.5919487,0.9850882,-6.616429,-0.882829,1.876833,-6.654151,-1.127826,1.694502,-7.308602,-0.9044863,0.99119,-6.616832,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
692,910202464801,-0.7214301,2.98628,-6.720105,-0.7256125,2.853101,-6.694862,-0.73296,2.439441,-6.639056,-0.7452883,1.871098,-6.582575,-0.7256125,2.853101,-6.694862,-0.7256125,2.853101,-6.694862,-0.7452883,1.871098,-6.582575,-0.7452883,1.871098,-6.582575,-0.4049382,2.729969,-6.697662,-0.2841496,2.257142,-6.592525,-0.3800591,1.934378,-6.950232,-0.440169,1.845393,-7.075373,-0.3800591,1.934378,-6.950232,-1.052941,2.760139,-6.672282,-1.15431,2.338671,-6.570161,-1.107781,2.069253,-6.977684,-1.074131,1.938212,-7.162144,-1.107781,2.069253,-6.977684,-0.5998474,1.872226,-6.647227,-0.2283043,1.823116,-7.392762,0.1289009,1.265117,-7.920286,-0.891856,1.881508,-6.647738,-1.262438,1.855985,-7.394571,-1.642482,1.321419,-7.923384,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,0,1
693,910202464802,-0.7208266,2.974087,-6.755987,-0.7237989,2.84182,-6.728832,-0.7342038,2.430309,-6.663809,-0.7494859,1.860064,-6.600222,-0.7237989,2.84182,-6.728832,-0.7237989,2.84182,-6.728832,-0.7494859,1.860064,-6.600222,-0.7494859,1.860064,-6.600222,-0.4036393,2.715825,-6.736104,-0.2762483,2.250868,-6.632036,-0.3663439,1.929974,-6.959539,-0.4312063,1.801544,-7.199345,-0.3663439,1.929974,-6.959539,-1.05933,2.751813,-6.703031,-1.161108,2.286151,-6.641984,-1.130415,1.937262,-6.994542,-1.087165,1.846411,-7.094704,-1.130415,1.937262,-6.994542,-0.6056491,1.861804,-6.664173,-0.3105326,1.686782,-7.29914,-0.655326,0.983305,-6.53939,-0.8931383,1.869168,-6.66681,-1.183875,1.709152,-7.30715,-0.8897855,0.9893107,-6.54154,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
