GlobalID,EntryID,Spatial,Temporal,App,missing_joints_count,missing_joints_ratio,collapsed_joints_count,center_of_mass_x,center_of_mass_y,center_of_mass_z,distance_from_origin,bbox_width,bbox_height,bbox_depth,bbox_volume,max_joint_distance_from_com,distance_from_floor,below_floor,left_forearm_length,right_forearm_length,left_shin_length,right_shin_length,arm_length_symmetry,leg_length_symmetry,body_forward_x,body_forward_y,body_forward_z
362,06262025083809921,1,1,Archery,0,0.0,0,55.899771,3.9371266300000003,37.415353,67.38096173302742,2.934909999999995,5.5442684,1.4991199999999978,24.39357385744846,3.3685892925302037,6.93712663,False,0.8647955793966565,0.9188485347983063,1.5136501796157835,1.5510831180524642,0.05405295540164978,0.03743293843668072,0.03519926621195407,0.9977149392147012,0.057670718098053755
363,06262025083810123,1,1,Archery,0,0.0,0,55.829063999999995,3.9087355100000005,37.347272000000004,67.28284570561217,2.7533699999999968,5.5447038,1.5165900000000008,23.153204896787944,3.3358881591873866,6.9087355100000005,False,0.9122188610136271,0.9317018626341813,1.5177268406371454,1.5500698210087955,0.019483001620554163,0.032342980371650176,0.06052922623166049,0.9962131407582284,0.062414669368845835
364,06262025083810325,1,1,Archery,0,0.0,0,55.782833999999994,3.9109641799999997,37.235867,67.18281030985892,2.383020000000002,5.5344005,1.591300000000004,20.986998619624334,3.321711292616604,6.91096418,False,0.9320666066628489,0.9082861528070391,1.5382900544495797,1.547052809758042,0.023780453855809847,0.008762755308462378,0.11888393613219966,0.9887052156130736,0.09126119848665544
365,06262025083810520,1,1,Archery,0,0.0,0,55.839774999999996,3.8985444,37.162028,67.1885067966403,2.0587599999999995,5.5444075,1.7671300000000016,20.171089846334926,3.3371971948639496,6.8985444000000005,False,0.922190506869917,0.9072534644678937,1.5529021008879642,1.5669453005099612,0.014937042402023315,0.01404319962199696,0.1561029493279591,0.9764093425682004,0.14918667821440107
366,06262025083810728,1,1,Archery,0,0.0,0,55.87646799999999,3.8678410100000002,37.1428,67.20660281604525,1.9146999999999963,5.5524773,1.768880000000003,18.805543979088025,3.324325664185562,6.86784101,False,0.9149744238807954,0.9056611364417704,1.564191516816837,1.5788228818345929,0.009313287439025042,0.01463136501775586,0.16526282272179693,0.9707015265698835,0.17443263955155192
367,06262025083810923,1,1,Archery,0,0.0,0,55.88758800000001,3.86360884,37.145430999999995,67.21705892035169,1.8643800000000041,5.5514234,1.7255099999999999,17.85896423940557,3.3218571281333467,6.8636088399999995,False,0.9215811324001799,0.9094556805056498,1.5665835952254967,1.5811010335151154,0.01212545189453007,0.014517438289618712,0.16931890559345902,0.9683189584433429,0.18354700468226867
368,06262025083811125,1,1,Archery,0,0.0,0,55.872731,3.8610697299999996,37.15926399999999,67.21220744686175,1.961669999999998,5.5508731000000004,1.5860800000000026,17.27079535574486,3.3240838172560925,6.86106973,False,0.9324933064617716,0.9124197019075159,1.5645128706275833,1.5806096936567255,0.020073604554255775,0.016096823029142282,0.17092708189462957,0.9682132275068969,0.18261182534453965
369,06262025083811327,1,1,Archery,0,0.0,0,55.840718,3.85401794,37.168672,67.19039677871348,2.1389799999999966,5.5434622000000005,1.5708699999999993,18.626362897848487,3.3162449797849756,6.85401794,False,0.9324793520636278,0.906213307662162,1.5548781231315714,1.5750757833051838,0.026266044401465738,0.020197660173612464,0.17189753479118944,0.9688253334834525,0.1784060277383833
370,06262025083811521,1,1,Archery,0,0.0,0,55.81451199999999,3.8555747000000005,37.211431000000005,67.1923790554642,2.343679999999999,5.5415322,1.702840000000002,22.115767639092866,3.308380646218302,6.8555747,False,0.9292232065704092,0.9104015895905493,1.5426775416712462,1.568426020671693,0.018821616979859956,0.025748479000446745,0.17414800662853297,0.9708722546218372,0.16455861263640692
371,06262025083811727,1,1,Archery,0,0.0,0,55.80509699999999,3.8850582100000004,37.238184000000004,67.20107793847025,2.377130000000001,5.5452283,1.7495899999999978,23.06262045165823,3.3405215730163285,6.88505821,False,0.9265318765099252,0.9136632152084257,1.5360658059891712,1.5638217100634249,0.01286866130149944,0.027755904074253657,0.17288557737502924,0.9734893380912722,0.1497634326473564
372,06262025083811918,1,1,Archery,0,0.0,0,55.79612099999999,3.8839021099999997,37.25826300000001,67.204687158143,2.442050000000002,5.5491183,1.72466,23.371254578011257,3.344839086859006,6.883902109999999,False,0.9194305581956692,0.9178964866715622,1.53381482381054,1.5613683930404423,0.0015340715241070058,0.027553569229902264,0.1627958111005373,0.9770280000320718,0.13752749194778532
373,06262025083812126,1,1,Archery,0,0.0,0,55.798604,3.8779647600000002,37.295215000000006,67.22689849252933,2.5169500000000014,5.5500921,1.711120000000001,23.903155992800905,3.340042355012222,6.87796476,False,0.905742103774028,0.9274588523923825,1.5307198034885712,1.5578819229036607,0.021716748618354487,0.027162119415089503,0.15230608602911655,0.9802437694598835,0.12619432869019998
374,06262025083812320,1,1,Archery,0,0.0,0,55.829359,3.87150189,37.334713,67.27396709000833,2.572090000000003,5.5496954,1.7091700000000003,24.39723274845574,3.3299692876077267,6.871501889999999,False,0.8863910579219519,0.930224894576034,1.5265973912413506,1.556094669067522,0.043833836654082026,0.029497277826171286,0.14508616461232424,0.9823294924102449,0.11823186194556873
375,06262025083812520,1,1,Archery,0,0.0,0,55.876279,3.8469571,37.396786,67.34595189723638,2.6208499999999972,5.5625333,1.59957,23.319435855766272,3.303956442268021,6.8469571,False,0.837372678632996,0.9313707237018961,1.5208545838430736,1.5570941209089733,0.09399804506890008,0.03623953706589966,0.1312211274834612,0.9869240697431974,0.09360500127393642
376,06262025083812747,1,1,Archery,0,0.0,0,55.892502,3.8528519500000007,37.405739,67.36472042623456,2.823349999999998,5.5896027,1.4593699999999998,23.030908698232363,3.3018414818235327,6.852851950000001,False,0.8039347882639429,0.9184852289073593,1.5126836563189383,1.5563798524866905,0.11455044064341635,0.04369619616775222,0.05938144386145,0.9979341698523412,0.02452012981303126
377,06262025083812930,1,1,Archery,0,0.0,0,56.049437999999995,3.8713743699999994,37.469063000000006,67.53116111638023,2.7866,5.5637668,1.7136799999999965,26.5688819785835,3.281031585947727,6.87137437,False,0.7429840330612805,0.864268869102667,1.5002626390509912,1.5567167581133832,0.12128483604138651,0.05645411906239195,0.007774084416506717,0.9992587560498183,0.03770281248467736
378,06262025083813134,1,1,Archery,0,0.0,0,56.086723000000006,3.8729366300000003,37.46403300000001,67.55941017832981,2.315000000000005,5.5587439,2.005839999999999,25.812136251030484,3.2509503589966657,6.87293663,False,0.7041300080127293,0.8257144178110299,1.5087927395777165,1.5644573231644283,0.12158440979830065,0.05566458358671178,-0.021271246106797346,0.9995062363676742,0.02312612270120234
379,06262025083813337,1,1,Archery,0,0.0,0,56.119213000000016,3.8569986100000007,37.446265,67.57562628986237,2.0905699999999996,5.5648776,2.1733099999999936,25.28378034238697,3.2250729064753463,6.856998610000001,False,0.7149852874353418,0.8001078794862564,1.5277278514729302,1.5760563775333536,0.08512259205091455,0.04832852606042337,-0.0537681168998158,0.9982453889356303,0.024801876416916165
