GlobalID,EntryID,Spatial,Temporal,App,missing_joints_count,missing_joints_ratio,collapsed_joints_count,center_of_mass_x,center_of_mass_y,center_of_mass_z,distance_from_origin,bbox_width,bbox_height,bbox_depth,bbox_volume,max_joint_distance_from_com,distance_from_floor,min_foot_height_above_floor,below_floor,left_forearm_length,right_forearm_length,left_shin_length,right_shin_length,arm_length_symmetry,leg_length_symmetry,body_upright_x,body_upright_y,body_upright_z,body_forward_x,body_forward_y,body_forward_z
11,09182024053556418,1,0,PianoTiles,0,0.0,0,5.7376301,1.19316524,-4.6546389,7.483963237734635,0.9440470000000003,1.9239681,1.330183,2.4160330820431923,1.1567765629288203,1.19316524,0.3293139,False,0.5600904424340769,0.6349903656639211,0.8026267774677405,0.8045991037628675,0.07489992322984418,0.0019723262951270026,0.0572881023868661,0.9591101965895831,-0.27717450121323045,0.10049662272210727,0.0,-0.9949373994485534
12,09182024053556947,1,0,PianoTiles,0,0.0,0,5.7504399,1.08560114,-4.5602597000000005,7.419033455250449,1.258171,2.1465552999999997,1.01783,2.7488877089498924,1.2342419638731998,1.08560114,0.1009147,False,0.6342451788740697,0.751148099465079,0.8197826430970833,0.8218478491968937,0.11690292059100926,0.002065206099810424,0.06955352700632342,0.9681895452773904,-0.24035663356050835,-0.005066582624101539,0.0,-0.9999871647878852
13,09182024053557410,0,0,PianoTiles,0,0.0,0,5.7752708,1.12417525,-4.5739036,7.452390015836407,0.8887410000000004,2.0465263,1.0402180000000003,1.891981608942858,1.141834750814216,1.12417525,0.1987137,False,0.5873210046652514,0.6449516234269054,0.7962419949625176,0.7962559892018144,0.057630618761653984,1.3994239296821753e-05,0.066976452457581,0.9744542390592449,-0.21436672035478163,0.03515700776629123,0.0,-0.9993818013176551
14,09182024053557948,1,0,PianoTiles,0,0.0,0,5.810868900000001,1.2080226399999998,-4.6419654999999995,7.534809869859361,0.8758090000000003,1.8614434,1.15599,1.8845745257246271,1.0767281854735993,1.2080226399999998,0.3840036,False,0.6120082611484909,0.6393232556461559,0.8149572252908984,0.8094192998316506,0.027314994497664946,0.0055379254592478055,0.043240076173597417,0.9794207506779089,-0.1971428135997426,0.08735071336346718,0.0,-0.9961776211474004
15,09182024053558423,1,0,PianoTiles,0,0.0,0,5.816620299999999,1.18269193,-4.640754200000001,7.534482826344278,0.8994589999999993,1.9142249000000002,1.2340419999999996,2.124732563088309,1.1039744891544077,1.18269193,0.3322371,False,0.6187005550740997,0.6550333273582343,0.8226331297374547,0.8169436767143801,0.03633277228413456,0.005689453023074664,0.03658277533185685,0.9825122596031851,-0.18256878232179305,0.0908875239483918,0.0,-0.995861164013604
16,09182024053558918,1,0,PianoTiles,0,0.0,0,5.8139571,1.1931427600000002,-4.719772,7.58300300266094,0.8441320000000001,1.8317402,1.2664020000000002,1.9581494210975428,1.1156750866312768,1.1931427600000002,0.4064258,False,0.7285592755219031,0.6602505028941666,0.8081263761657826,0.8013289666287124,0.06830877262773649,0.006797409537070198,0.03524427452306381,0.9856114190551348,-0.16531174108775912,-0.004682434027635131,0.0,-0.9999890373456984
17,09182024053559453,1,0,PianoTiles,0,0.0,0,5.797669,1.2322427900000001,-4.5829263000000005,7.492302823451524,0.8571599999999995,1.8053164000000002,0.8951970000000005,1.3852681265205486,1.0299221438513275,1.2322427900000001,0.4166656,False,0.5718603941924989,0.6520753387155506,0.8031333108528684,0.7963751251487957,0.08021494452305167,0.006758185704072717,0.02262780888918227,0.9896107609157506,-0.1419807175098913,-0.05567569981488343,0.0,-0.9984489052776425
18,09182024053559947,0,0,PianoTiles,0,0.0,0,5.784515599999999,1.21077902,-4.556277,7.462323141130013,0.9002980000000003,1.8502899000000002,0.8640650000000001,1.4393701018803988,1.0446675309649098,1.21077902,0.3718101,False,0.6367354906796066,0.661142664426522,0.8114426288647955,0.801773693686822,0.024407173746915478,0.009668935177973403,0.023457802985182272,0.9886271139658576,-0.14854683103535943,-0.08946476143138822,0.0,-0.9959899881334274
19,09182024053600437,1,0,PianoTiles,0,0.0,0,5.7872395,1.18623704,-4.6989795999999995,7.548490486623426,0.8885370000000004,1.8380558999999999,1.4083810000000003,2.300140632544626,1.1366521189908612,1.18623704,0.3858271,False,0.6190506403663593,0.6550380219750611,0.8343582632897513,0.8284524907417505,0.03598738160870185,0.005905772548000732,0.027887896288717604,0.9869992656765638,-0.15828681181486118,-0.02173422329389739,0.0,-0.9997637838698755
20,09182024053600946,1,0,PianoTiles,0,0.0,0,5.7881667,1.0229885701,-4.5911329,7.458410062942808,0.9008149999999997,2.235877109,1.0671000000000008,2.1492585288498676,1.2372424409052367,1.0229885701,0.007208109,True,0.6641040548332765,0.6599789783584024,0.8100202032279863,0.8101014148378978,0.004125076474874145,8.121160991148013e-05,0.04432530848418975,0.9856324803796851,-0.16298429571087847,0.019336995143355414,0.0,-0.9998130228291817
